symbol,name,history_days,first_date,last_date,annualized_volatility_pct_252d,median_daily_dollar_volume_252d,market_cap_usd,波动档,流动性档,市值档,历史状态,策略特征组
NGEN,NervGen Pharma Corp. Common stock,1832,2019-04-03,2026-07-17,88.69087324614154,452119.0036296845,137262537.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
NGNE,Neurogene Inc. Common Stock ,2514,2016-07-18,2026-07-17,83.1975980368644,3297780.050468445,713209976.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
NKTX,"Nkarta, Inc. Common Stock",1512,2020-07-10,2026-07-17,75.02183956522617,1458600.0252366066,186017931.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
NNBR,"NN, Inc. Common Stock",2514,2016-07-18,2026-07-17,83.67765875847178,430767.00270175934,245760945.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
NPCE,"Neuropace, Inc. Common Stock",1315,2021-04-22,2026-07-17,60.96548546683434,2269377.006912231,548227420.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
NRC,NRC Health Common Stock,2514,2016-07-18,2026-07-17,56.41990734008064,1497414.0523910522,490849239.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
NRXP,"NRX Pharmaceuticals, Inc. Common Stock",2165,2017-12-04,2026-07-17,87.54779262040536,1387437.0060920715,154697796.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
NVCT,"Nuvectis Pharma, Inc. Common Stock",1115,2022-02-04,2026-07-17,82.98420852578646,595031.5050125122,603398702.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
NVEC,NVE Corporation Common Stock,2514,2016-07-18,2026-07-17,52.50294912089623,3262283.3656311035,417495797.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
OABI,"OmniAb, Inc. Common Stock",1203,2021-09-30,2026-07-17,62.475586086771315,764800.0070810318,307341867.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
OBIO,"Orchestra BioMed Holdings, Inc. Ordinary Shares",1495,2020-08-04,2026-07-17,71.58750772720029,773952.9896855354,220361031.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
OCGN,"Ocugen, Inc. Common Stock",2514,2016-07-18,2026-07-17,81.15999698601641,6832778.574502468,460389724.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
OCS,Oculis Holding AG Ordinary shares,1297,2021-05-18,2026-07-17,65.11844221396379,3963637.480735779,706830299.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
ONCY,"Oncolytics Biotech, Inc. Common Stock",2514,2016-07-18,2026-07-17,88.32571426330061,885812.4862134455,101844825.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
ONEW,OneWater Marine Inc. Class A Common Stock,1618,2020-02-07,2026-07-17,57.295108083011506,1562270.492696762,223838277.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
OPAL,OPAL Fuels Inc. Class A Common Stock,1293,2021-05-24,2026-07-17,76.80892251366511,427276.9957780838,442134150.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
OPRT,Oportun Financial Corporation Common Stock,1710,2019-09-26,2026-07-17,57.23193034944332,2505935.5241298676,275415402.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
OPRX,OptimizeRx Corporation Common Stock,2514,2016-07-18,2026-07-17,78.45811187512547,3244700.9229421616,125538352.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
OPXS,"Optex Systems Holdings, Inc. Common Stock",2514,2016-07-18,2026-07-17,69.99624592993662,507350.9999275207,88807979.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
ORGO,Organogenesis Holdings Inc. Class A Common Stock,2395,2017-01-05,2026-07-17,74.53533781479287,2639128.494644165,337127316.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
ORMP,Oramed Pharmaceuticals Inc. Common Stock,2514,2016-07-18,2026-07-17,54.000334311044305,396179.00322675705,164932106.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
PAL,"Proficient Auto Logistics, Inc. Common Stock",548,2024-05-09,2026-07-17,77.1611639190286,1502969.9859142303,197445226.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
PAYS,"Paysign, Inc. Common Stock",2514,2016-07-18,2026-07-17,70.48646021690857,2764947.002363205,477994359.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
PBYI,Puma Biotechnology Inc Common Stock,2514,2016-07-18,2026-07-17,69.5370730617605,2192127.441215515,434172360.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
PDEX,"Pro-Dex, Inc. Common Stock",2514,2016-07-18,2026-07-17,65.13136462711931,1349194.038772583,183200511.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
PESI,"Perma-Fix Environmental Services, Inc. Common Stock",2514,2016-07-18,2026-07-17,70.03637984663673,1669636.5194797516,370214018.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
PHVS,Pharvaris N.V. Ordinary Shares,1367,2021-02-05,2026-07-17,56.600887798086866,5098999.900150299,2434145868.0,中波动,中流动性,中盘（2B–10B）,历史≥1年,中流动性－中波动
PLBY,"Playboy, Inc. Common Stock",1476,2020-08-31,2026-07-17,78.68334656475122,761603.5130858421,135681461.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
PLRX,"Pliant Therapeutics, Inc. Common Stock",1538,2020-06-03,2026-07-17,55.87882640364291,820862.7530395985,71208286.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
PLSE,"Pulse Biosciences, Inc Common Stock (DE)",2514,2016-07-18,2026-07-17,86.31364087734008,3739219.609737396,1984934540.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
PLTK,Playtika Holding Corp. Common Stock,1380,2021-01-19,2026-07-17,53.89097171305537,5125626.951909065,1527223873.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
PMTS,CPI Card Group Inc. Common Stock,2514,2016-07-18,2026-07-17,77.00671495256913,624285.9817504883,215856186.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
PMVP,"PMV Pharmaceuticals, Inc. Common Stock",1458,2020-09-25,2026-07-17,71.32166626355485,420938.00597190857,71464566.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
PPIH,"Perma-Pipe International Holdings, Inc. Common Stock",2514,2016-07-18,2026-07-17,63.1837889331035,2640791.063976288,206555624.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
PPSI,"Pioneer Power Solutions, Inc. Common Stock",2514,2016-07-18,2026-07-17,91.00664974585553,422675.5131006241,35951902.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
PRAA,"PRA Group, Inc. Common Stock",2514,2016-07-18,2026-07-17,58.491430324502915,5851564.536380768,691112891.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
PROF,Profound Medical Corp. Common Stock,1687,2019-10-29,2026-07-17,72.6187902837454,466749.5077610016,248912813.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
PROK,ProKidney Corp. Class A Ordinary Shares,1267,2021-06-30,2026-07-17,86.54154080058946,2501845.9948062897,489336594.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
PRQR,ProQR Therapeutics N.V. Ordinary Shares,2514,2016-07-18,2026-07-17,76.45180201199715,838286.9843244553,239906509.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
PRTH,"Priority Technology Holdings, Inc. Common Stock",2415,2016-12-06,2026-07-17,56.96306760874255,2264625.085711479,550956087.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
PRTS,"CarParts.com, Inc. Common Stock",2514,2016-07-18,2026-07-17,79.11935177027861,409825.00749111176,42923380.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
PUBM,"PubMatic, Inc. Class A Common Stock",1406,2020-12-09,2026-07-17,69.84827467828114,5342662.481307983,591223527.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
QTRX,Quanterix Corporation Common Stock,2162,2017-12-07,2026-07-17,79.52927244136984,3294891.370844841,182064617.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
QUIK,QuickLogic Corporation Common Stock,2514,2016-07-18,2026-07-17,83.52505097883491,1412915.0119543076,236922478.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
RAIL,"FreightCar America, Inc. Common Stock",2514,2016-07-18,2026-07-17,59.7399763538616,1446563.4573936462,246473715.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
RBBN,Ribbon Communications Inc. Common Stock,2514,2016-07-18,2026-07-17,60.42627384328936,1900781.983244419,387505947.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
RCKT,"Rocket Pharmaceuticals, Inc. Common Stock",2514,2016-07-18,2026-07-17,76.6780647097915,7373326.009535789,375625809.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
RCKY,"Rocky Brands, Inc. Common Stock",2514,2016-07-18,2026-07-17,56.37485740670631,1565682.9679489136,308743401.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
RCMT,"RCM Technologies, Inc. Common Stock",2514,2016-07-18,2026-07-17,52.75236914031842,1033890.009880066,196256032.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
REKR,"Rekor Systems, Inc. Common Stock",2232,2017-08-29,2026-07-17,82.029812813171,2738636.716532707,77941236.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
RELL,"Richardson Electronics, Ltd. Common Stock",2514,2016-07-18,2026-07-17,61.29724302930145,879725.9744644165,250087920.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
RGNX,REGENXBIO Inc. Common Stock,2514,2016-07-18,2026-07-17,90.74886662820504,7139955.955886841,511289472.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
RJET,Republic Airways Holdings Inc. Common Stock,1993,2018-08-10,2026-07-17,63.13754036575743,986918.0267333984,805935282.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
RNAC,"Cartesian Therapeutics, Inc. Common Stock",2514,2016-07-18,2026-07-17,85.80081375297424,932813.9804840088,242691306.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
RPAY,Repay Holdings Corporation Class A Common Stock,2011,2018-07-17,2026-07-17,71.66207832594375,3559303.9713978767,347931543.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
RRGB,"Red Robin Gourmet Burgers, Inc. Common Stock",2514,2016-07-18,2026-07-17,75.48964115378487,1090171.482181549,129682554.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
RXST,"RxSight, Inc. Common Stock",1246,2021-07-30,2026-07-17,65.63900242466633,6389292.589187622,229751180.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
SABS,"SAB Biotherapeutics, Inc. Common Stock",1365,2021-02-09,2026-07-17,77.75244135858598,1109639.9859189987,270682893.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
SBGI,"Sinclair, Inc. Class A Common Stock",2514,2016-07-18,2026-07-17,51.126167137265746,5784272.601175308,997328329.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
SENS,"Senseonics Holdings, Inc. Common Stock",2514,2016-07-18,2026-07-17,74.36781504239266,2886874.9863624573,213613151.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
SEPN,"Septerna, Inc. Common Stock",431,2024-10-25,2026-07-17,65.16217291115903,6812379.018974304,1505522802.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
