symbol,name,history_days,first_date,last_date,annualized_volatility_pct_252d,median_daily_dollar_volume_252d,market_cap_usd,波动档,流动性档,市值档,历史状态,策略特征组
LABT,Lakewood-Amedex Biotherapeutics Inc. Common Stock,59,2026-04-23,2026-07-17,207.9474435313454,639540.0,3308991.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
LATA,Galata Acquisition Corp. II Class A Ordinary Shares,171,2025-11-10,2026-07-17,3.5900777683810894,2010.0000381469729,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
LBRX,LB Pharmaceuticals Inc Common Stock,213,2025-09-11,2026-07-17,62.43611414700708,4473504.107666016,900733639.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
LFAC,Leapfrog Acquisition Corporation Class A Ordinary Shares,120,2026-01-26,2026-07-17,2.5683661748539626,999.4999885559082,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
LFTO,"Liftoff Mobile, Inc. Common Stock",30,2026-06-04,2026-07-17,71.07393046693839,18432516.720294952,3898268534.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
LGN,Legence Corp. Class A Common stock,212,2025-09-12,2026-07-17,70.9049090887116,57259302.5510788,7372508480.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
LHAI,Linkhome Holdings Inc. Common stock,247,2025-07-24,2026-07-17,360.92054027253033,878080.0130844116,16554600.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
LIFE,Ethos Technologies Inc. Class A Common Stock,117,2026-01-29,2026-07-17,99.87952293187172,6850623.053359985,1174842986.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
LIME,"Neutron Holdings, Inc. Common Stock",12,2026-07-01,2026-07-17,,,1678119783.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
LKSP,Lake Superior Acquisition Corp. Class A Ordinary Shares,173,2025-11-06,2026-07-17,1.546028412534891,34340.00129699708,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
LMRI,"Lumexa Imaging Holdings, Inc. Common Stock",149,2025-12-11,2026-07-17,87.93020989726857,7461719.823360443,1070339388.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
LWAC,LightWave Acquisition Corp. Class A Ordinary Shares,231,2025-08-15,2026-07-17,2.3864717628335996,6975.500106811523,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
MBVI,M3-Brigade Acquisition VI Corp. Class A Ordinary Shares,187,2025-10-17,2026-07-17,2.5831927755665225,103326.00116729736,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
MCAH,Mountain Crest Acquisition 6 Corp. Ordinary Shares,19,2026-06-22,2026-07-17,,,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
MDLN,Medline Inc. Class A Common Stock,145,2025-12-17,2026-07-17,43.595110862114225,244217400.0,52271652046.0,,,大盘（10B–200B）,历史不足1年,历史不足1年（不进入主验证）
MESH,Meshflow Acquisition Corp. Class A Ordinary Shares,116,2026-01-30,2026-07-17,1.3064002661091414,21883.00061225891,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
MEVO,M Evo Global Acquisition Corp II Class A Ordinary Shares,103,2026-02-19,2026-07-17,1.4852360942028913,13803.999519348145,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
MFP,"Midera Food Processing, Inc. Common Stock",15,2026-06-26,2026-07-17,,,1892942700.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
MGN,Megan Holdings Limited Class A Ordinary Shares,202,2025-09-26,2026-07-17,190.65418979653137,177973.70017543432,1673750.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
MKLY,McKinley Acquisition Corporation Class A Ordinary Shares,198,2025-10-02,2026-07-17,2.3446827813370796,26260.00099182129,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
MLAA,Mountain Lake Acquisition Corp. II Class A Ordinary Shares,83,2026-03-19,2026-07-17,4.741442776027017,91815.99578857422,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
MMED,"MiniMed Group, Inc. Common Stock",92,2026-03-06,2026-07-17,62.29425813833305,11640670.722866058,4754669366.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
MOBI,"Mobia Medical, Inc. Common Stock",48,2026-05-08,2026-07-17,85.4390552717469,1552420.95785141,403975423.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
MPLT,"MapLight Therapeutics, Inc. Common Stock",181,2025-10-27,2026-07-17,84.82232420333872,5050419.985771179,1717240750.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
MUZE,Muzero Acquisition Corp Class A Ordinary Shares,81,2026-03-23,2026-07-17,1.6682678159764277,22976.999473571777,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
MWH,"SOLV Energy, Inc. Class A Common Stock",107,2026-02-12,2026-07-17,60.10833253547631,36470142.698669426,5750057093.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
NAVN,"Navan, Inc. Class A Common Stock",178,2025-10-30,2026-07-17,91.7585357345102,33614853.7604332,6602439562.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
NHIV,NewHold Investment Corp IV Class A Ordinary Shares,28,2026-06-08,2026-07-17,3.610222427107842,2018.0000305175784,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
NHP,"National Healthcare Properties, Inc. Class A Common Stock",60,2026-04-22,2026-07-17,41.75264868268984,8103128.596925736,1156271333.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
NKLR,Terra Innovatum Global N.V. Ordinary shares,196,2025-10-06,2026-07-17,114.71083955423757,2777076.07357502,507199168.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
NMP,NMP Acquisition Corp. Class A Ordinary Shares,219,2025-09-03,2026-07-17,2.199695467013849,1011.9999885559082,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
NOMA,NOMADAR Corp. Class A Common Stock,176,2025-11-03,2026-07-17,118.59264302625618,57997.00087308884,42542182.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
NPT,Texxon Holding Limited Ordinary shares,184,2025-10-22,2026-07-17,407.12507668822457,229098.49585294724,55462500.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
NTSK,"Netskope, Inc. Class A Common Stock",208,2025-09-18,2026-07-17,76.1476992860432,40354903.48982811,5489322390.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
NUCL,Eagle Nuclear Energy Corp. Common stock,99,2026-02-25,2026-07-17,143.5746989325889,2721074.9526023865,165939946.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
OBA,Oxley Bridge Acquisition Limited Class A Ordinary Shares,231,2025-08-15,2026-07-17,2.2713905597487,5119.999885559082,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
OCTV,Octave Intelligence plc Class B Ordinary Shares,39,2026-05-21,2026-07-17,127.83473199166065,19463400.0,4415801613.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
ODTX,"Odyssey Therapeutics, Inc. Common Stock",48,2026-05-08,2026-07-17,55.333730970428874,6135781.543064117,845831545.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
OHAC,Oceanhawk Acquisition Corp. Class A Ordinary Shares,29,2026-06-05,2026-07-17,1.312082960486323,31648.001098632812,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
OIM,OneIM Acquisition Corp. Class A Ordinary Shares,91,2026-03-09,2026-07-17,4.255803712013681,6000.0,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
ORIQ,Origin Investment Corp I Ordinary Shares,215,2025-09-09,2026-07-17,1.6940192524792972,1019.9999809265136,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
PAAC,Proem Acquisition Corp I Ordinary Shares,72,2026-04-06,2026-07-17,3.1675428084393507,0.0,144091320.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
PACH,Pioneer Acquisition I Corp Class A Ordinary Shares,231,2025-08-15,2026-07-17,2.1235988052836885,34237.99896240235,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
PALO,Paloma Acquisition Corp I Class A Ordinary Shares,66,2026-04-14,2026-07-17,3.6011627605894825,8403.49988937378,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
PARK,"Park Dental Partners, Inc. Common Stock",155,2025-12-03,2026-07-17,81.83928197099948,533250.9902000427,87862951.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
PASW,"Ping An Biomedical Co., Ltd. Class A Ordinary Shares",251,2025-07-18,2026-07-17,137.52068176530196,68862.49882727858,18159390.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
PBLS,"Parabilis Medicines, Inc. Common Stock",26,2026-06-10,2026-07-17,75.45437403051491,16789007.175159454,3509083746.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
PECE,Peace Acquisition Corp Ordinary Shares,30,2026-06-04,2026-07-17,2.2037859518052474,122016.0009384155,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
PLBL,Polibeli Group Ltd Class A Ordinary Shares,236,2025-08-08,2026-07-17,96.95432803159242,63223.64768981933,2876141640.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
PLSM,Pulsenmore Ltd. Ordinary Shares,123,2026-01-21,2026-07-17,162.54697841062818,32785.00075340271,24840864.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
PLYX,"Polaryx Therapeutics, Inc. Common Stock",115,2026-02-02,2026-07-17,240.50156261073332,618450.0,107942717.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
PONO,"Pono Capital Four, Inc. Class A Ordinary Shares",51,2026-05-05,2026-07-17,2.609197179257078,1994.0000534057615,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
PPHC,"Public Policy Holding Company, Inc. Common Stock",118,2026-01-28,2026-07-17,59.23092530978816,1054011.4955186844,223196838.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
PTAC,Patriot Acquisition Corp. Class A Ordinary Shares,10,2026-07-06,2026-07-17,,,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
PTOR,Praetorian Acquisition Corp. Class A Ordinary Shares,86,2026-03-16,2026-07-17,2.1932408618709207,75736.50026321411,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
PTRN,Pattern Group Inc. Series A Common Stock,207,2025-09-19,2026-07-17,74.39781057515167,12127514.192962646,4971705649.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
PURR,Hyperliquid Strategies Inc Common Stock,155,2025-12-03,2026-07-17,105.090216563933,29131673.911380768,1312974407.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
PWRL,Powerlaw Corp. Common Stock,36,2026-05-27,2026-07-17,114.28178803316769,4263603.893756866,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
QADR,QDRO Acquisition Corp. Class A Ordinary Shares,40,2026-05-20,2026-07-17,3.5523324521350133,2477.9999732971187,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
QMLS,"QumulusAI, Inc. Common Stock",2,2026-07-16,2026-07-17,,,469354055.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
QNT,Quantinuum Inc. Class A Common Stock,30,2026-06-04,2026-07-17,116.3639218471982,230437705.21850583,14632629224.0,,,大盘（10B–200B）,历史不足1年,历史不足1年（不进入主验证）
QUMS,Quantumsphere Acquisition Corp. Ordinary Shares,200,2025-09-30,2026-07-17,1.6368665840247236,31855.500602722168,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
RACC,Research Alliance Corporation III Class A Ordinary Shares,40,2026-05-20,2026-07-17,22.717267061839348,46010.49966812134,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
RACD,Research Alliance Corporation IV Class A Ordinary Shares,5,2026-07-13,2026-07-17,,,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
RFAM,RF Acquisition Corp III Ordinary Shares,98,2026-02-26,2026-07-17,3.268889728269005,4894.999980926514,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
RMIX,"Suncrete, Inc. Class A Common Stock",73,2026-04-02,2026-07-17,75.95429522733792,4861835.947608948,1401960346.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
RNA,"Atrium Therapeutics, Inc. Common Stock",97,2026-02-27,2026-07-17,46.05296101063667,3406651.9411087036,207833562.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
RNGT,Range Capital Acquisition Corp II Class A Ordinary Shares,161,2025-11-24,2026-07-17,2.803564838886408,9018.000411987305,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
ROC,Rank One Computing Corporation Common stock,101,2026-02-23,2026-07-17,79.21968097044886,200293.99843215945,98071853.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
RPGL,Republic Power Group Limited Class A Ordinary Shares,190,2025-10-14,2026-07-17,401.8983324344848,468857.99139118195,1916003.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
RREV,RRE Ventures Acquisition Corp. Class A Ordinary Shares,40,2026-05-20,2026-07-17,2.440260911048838,21206.999444961548,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
RUBI,Rubico Inc. Common Stock,240,2025-08-04,2026-07-17,174.8483625383944,325899.5546875,1585205.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
SAAQ,Space Asset Acquisition Corp. Class A Ordinary Shares,82,2026-03-20,2026-07-17,8.593687783553912,127453.49893569946,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
SCPQ,Social Commerce Partners Corporation Class A Ordinary Shares,107,2026-02-12,2026-07-17,2.313653794909458,0.0,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
SEV,Aptera Motors Corp. Class B Common Stock,188,2025-10-16,2026-07-17,141.91312095880102,695179.9824953079,69729280.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
SGP,"SpyGlass Pharma, Inc. Common Stock",111,2026-02-06,2026-07-17,69.57654315305277,1981980.0830841064,660977428.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
SHAZ,"SharonAI Holdings, Inc. Class A Common Stock",104,2026-02-18,2026-07-17,123.9595747073532,19241502.197265625,2253175918.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
SHOT,RMG ML Sports Holdings Class A Ordinary Shares,1,2026-07-17,2026-07-17,,,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
SLGB,Smart Logistics Global Limited Class A Ordinary Shares,189,2025-10-15,2026-07-17,219.9221393909105,90871.00286483766,23615600.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
SOLS,Solstice Advanced Materials Inc. Common Stock ,186,2025-10-20,2026-07-17,57.49183422392704,149526206.6268921,9270993458.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
SORN,Soren Acquisition Corp. Class A Ordinary Shares,97,2026-02-27,2026-07-17,3.1322636732052787,0.0,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
SPCX,Space Exploration Technologies Corp. Class A Common Stock,24,2026-06-12,2026-07-17,112.63066458216508,12947347324.552916,1623134983120.0,,,超大盘（≥200B）,历史不足1年,历史不足1年（不进入主验证）
SPEG,Silver Pegasus Acquisition Corp Class A Ordinary Shares,215,2025-09-09,2026-07-17,1.665312525860712,11987.999725341797,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
SPTX,"Seaport Therapeutics, Inc. Common Stock",53,2026-05-01,2026-07-17,85.87423021984658,3755500.0,1116111968.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
SSAC,SPACSphere Acquisition Corp. Class A Ordinary Shares,97,2026-02-27,2026-07-17,1.6758994602495043,282434.9956512451,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
SSEA,Starry Sea Acquisition Corp	Ordinary Shares,198,2025-10-02,2026-07-17,1.9538527202082032,1020.4999923706054,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
SUJA,"Suja Life, Inc. Class A Common Stock",49,2026-05-07,2026-07-17,102.70222256294257,3219499.955177307,359985112.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
SUMA,SUMA Acquisition Corporation Class A Ordinary Shares,62,2026-04-20,2026-07-17,2.246457930285356,54122.00088500977,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
SVAQ,Silicon Valley Acquisition Corp. Class A Ordinary Shares,107,2026-02-12,2026-07-17,2.517687998008985,18791.000652313232,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
SVIV,Spring Valley Acquisition Corp. IV Class A Ordinary Shares,96,2026-03-02,2026-07-17,6.832871056084662,24904.999256134033,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
SWMR,"Swarmer, Inc Common Stock",85,2026-03-17,2026-07-17,238.1607873952872,27210150.0,409622754.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
TDIC,Dreamland Limited Class A Ordinary Shares,248,2025-07-23,2026-07-17,930.8266574310402,158177.25,5706459.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
TDWD,Tailwind 2.0 Acquisition Corp. Class A Ordinary Shares,152,2025-12-08,2026-07-17,1.3571888021395997,8892.000102996826,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
TGHL,The GrowHub Limited Class A Ordinary Shares,222,2025-08-28,2026-07-17,354.4423203690689,27768.199807405468,26311802.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
THH,TryHard Holdings Limited Ordinary Shares,223,2025-08-27,2026-07-17,274.91773369349073,245327.99072265625,12639057.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
TLNC,Talon Capital Corp. Class A Ordinary Shares,194,2025-10-08,2026-07-17,3.5439665412449894,8100.0,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
TMCR,The Metals Royalty Company Inc. Common Stock,70,2026-04-08,2026-07-17,68.06371939853828,623956.0050964355,322632591.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
TMTS,Spartacus Acquisition Corp. II Class A Ordinary Shares,73,2026-04-02,2026-07-17,2.0767276807809663,1000.0,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
TRAX,"First Tracks Biotherapeutics, Inc. Ordinary Shares ",72,2026-04-06,2026-07-17,159.98120732089563,9376182.021713257,1274095292.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
TRGS,TRG Latin America Acquisitions Corp. Class A Ordinary Shares,62,2026-04-20,2026-07-17,2.8555027294632684,0.0,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
TTRX,Turn Therapeutics Inc. Common Stock,194,2025-10-08,2026-07-17,113.24860763478112,167030.00583648682,271666925.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
TVIV,Texas Ventures Acquisition IV Corp Class A Ordinary Shares,5,2026-07-13,2026-07-17,,,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
TWLV,Twelve Seas Investment Company III Class A Ordinary Shares,130,2026-01-09,2026-07-17,9.872463656194864,990.2500152587892,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
USDE,StablecoinX Inc. Class A Common Stock,15,2026-06-26,2026-07-17,,,110518882.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
VHCP,Vine Hill Capital Investment Corp. II Class A Ordinary Shares,110,2026-02-09,2026-07-17,3.3013682590323916,1491.4999961853027,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
VHUB,"VenHub Global, Inc. Common Stock",116,2026-01-30,2026-07-17,175.27789075148726,330963.00679445267,94876971.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
VMET,Versamet Royalties Corporation Common Stock,96,2026-03-02,2026-07-17,77.39755134660632,1771984.5191001892,951239561.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
VNME,Vendome Acquisition Corporation I Class A Ordinary Shares,226,2025-08-22,2026-07-17,2.424875811539393,4502.500009536743,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
VSNT,"Versant Media Group, Inc. Class A Common Stock ",147,2025-12-15,2026-07-17,43.950839081231734,77504343.33229065,5079778739.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
VTIX,Virtuix Holdings Inc. Class A Common Stock,119,2026-01-27,2026-07-17,166.87846575949183,871249.9737739563,93101414.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
WLII,Willow Lane Acquisition Corp. II Class A Ordinary Shares,72,2026-04-06,2026-07-17,6.541975916465537,12787.49942779541,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
WLTH,Wealthfront Corporation Common Stock,147,2025-12-15,2026-07-17,64.93632708874215,12545202.908086777,1383084860.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
WSE,Wise Group plc Class A Ordinary Shares,47,2026-05-11,2026-07-17,53.32238211338501,14367889.508438108,15516331785.0,,,大盘（10B–200B）,历史不足1年,历史不足1年（不进入主验证）
WSHP,WeShop Holdings Limited Class A Ordinary Shares,167,2025-11-14,2026-07-17,666.0978061972654,800583.9691162109,116126130.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
WTG,Wintergreen Acquisition Corp. Ordinary Shares,250,2025-07-21,2026-07-17,1.3724998879442114,0.0,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
WYFI,"WhiteFiber, Inc. Ordinary Shares",237,2025-08-07,2026-07-17,126.96144708594696,21365184.182739258,971147532.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
XCBE,X3 Acquisition Corp. Ltd. Class A Ordinary Shares,87,2026-03-13,2026-07-17,2.5488277251843843,11879.999542236326,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
XE,"X-Energy, Inc. Class A Common Stock",58,2026-04-24,2026-07-17,103.75710711885826,108904526.36156082,5697252834.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
XSLL,Xsolla SPAC 1 Class A Ordinary Shares,84,2026-03-18,2026-07-17,2.274558077576993,6962.9998207092285,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
YDDL,One and One Green Technologies. Inc Class A Ordinary Shares,193,2025-10-09,2026-07-17,139.04155090218512,451463.0091190338,109264999.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
YDES,YD Bio Limited Ordinary Shares,224,2025-08-26,2026-07-17,200.68250647449256,315375.4918336868,173536798.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
YICC,Yorkville International Capital Corp. Class A Ordinary Shares,5,2026-07-13,2026-07-17,,,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
YMAT,"J-Star Holding Co., Ltd. Class A Ordinary Shares",243,2025-07-30,2026-07-17,341.66702331696945,105350.00205039978,9784651.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
YSWY,"Yesway, Inc. Class A Common Stock",60,2026-04-22,2026-07-17,65.99784913196183,9626354.878902435,1320138265.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
ZKP,Lafayette Digital Acquisition Corp. I Class A Ordinary Shares,113,2026-02-04,2026-07-17,3.925052227127046,2981.9998741149902,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
ZTG,Zenta Group Company Limited Class A Ordinary Shares,215,2025-09-09,2026-07-17,139.73908087019257,34979.99811172485,34717987.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
