symbol,name,history_days,first_date,last_date,annualized_volatility_pct_252d,median_daily_dollar_volume_252d,market_cap_usd,波动档,流动性档,市值档,历史状态,策略特征组
AAON,"AAON, Inc. Common Stock",2514,2016-07-18,2026-07-17,62.80212462362503,89792895.05386353,9126602728.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
ACHC,"Acadia Healthcare Company, Inc. Common Stock",2514,2016-07-18,2026-07-17,66.64340096801547,58292739.99862671,3172862432.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
ACLS,"Axcelis Technologies, Inc. Common Stock",2514,2016-07-18,2026-07-17,64.3418829214702,53781163.399124146,4192718229.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
ACMR,"ACM Research, Inc. Class A Common Stock",2186,2017-11-02,2026-07-17,84.73289871082568,57322818.087768555,5557591258.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
ADEA,Adeia Inc. Common Stock,2514,2016-07-18,2026-07-17,63.70293711384776,14573574.385925291,2799255350.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
ADMA,ADMA Biologics Inc Common Stock,2514,2016-07-18,2026-07-17,54.27665691983896,44215407.4485302,2023544505.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
ADPT,Adaptive Biotechnologies Corporation Common Stock,1773,2019-06-27,2026-07-17,68.75726099200281,28503165.58151245,3668217465.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
ADTN,"ADTRAN Holdings, Inc. Common Stock",2514,2016-07-18,2026-07-17,67.1616665420414,13983178.152942656,943627865.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
AEIS,"Advanced Energy Industries, Inc. Common Stock",2514,2016-07-18,2026-07-17,56.82294351767312,129852091.95251463,10802608121.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
AFRM,"Affirm Holdings, Inc. Class A Common Stock",1383,2021-01-13,2026-07-17,61.98849584615229,351603256.7657471,25475733840.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
AGIO,"Agios Pharmaceuticals, Inc. Common Stock",2514,2016-07-18,2026-07-17,76.94740538563562,26018578.342437744,2355670432.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
AGYS,"Agilysys, Inc. Common Stock (DE)",2514,2016-07-18,2026-07-17,53.53383176588012,22587773.620224,3004815982.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
AKAM,"Akamai Technologies, Inc. Common Stock",2514,2016-07-18,2026-07-17,56.399306772427195,298509494.95925903,17473877356.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
ALGM,"Allegro MicroSystems, Inc. Common Stock",1434,2020-10-29,2026-07-17,64.58703548445061,67373646.98467255,8659645295.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
ALGN,"Align Technology, Inc. Common Stock",2514,2016-07-18,2026-07-17,54.24467731949052,178822393.14575195,12659220129.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
ALGT,Allegiant Travel Company Common Stock,2514,2016-07-18,2026-07-17,64.30876709419015,33774594.44503784,1860322561.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
ALHC,"Alignment Healthcare, Inc. Common Stock",1333,2021-03-26,2026-07-17,58.97100496996218,52484958.53805542,4258716754.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
ALNT,Allient Inc. Common Stock,2514,2016-07-18,2026-07-17,54.02196210461119,9743654.50553894,1490084207.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
ALT,"Altimmune, Inc. Common Stock",2297,2017-05-26,2026-07-17,69.03735535788421,10932491.315352917,558140822.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
AMAT,"Applied Materials, Inc. Common Stock",2514,2016-07-18,2026-07-17,56.141004774979464,2113422036.4852903,420528551694.0,中波动,高流动性,超大盘（≥200B）,历史≥1年,高流动性－中波动
AMBA,"Ambarella, Inc. Ordinary Shares",2514,2016-07-18,2026-07-17,73.66378986367405,53163949.71847534,2712808560.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
AMD,"Advanced Micro Devices, Inc. Common Stock",2514,2016-07-18,2026-07-17,69.00808794242073,9745565606.892397,808386572791.0,中波动,高流动性,超大盘（≥200B）,历史≥1年,高流动性－中波动
AMKR,"Amkor Technology, Inc. Common Stock",2514,2016-07-18,2026-07-17,71.6352876166303,162878962.1444702,15601096283.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
AMLX,"Amylyx Pharmaceuticals, Inc. Common Stock",1134,2022-01-07,2026-07-17,60.851830397015206,16557912.714767456,1973557127.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
AMPH,"Amphastar Pharmaceuticals, Inc. Common Stock",2514,2016-07-18,2026-07-17,55.49607161044629,10169554.888153076,870614686.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
AMPL,"Amplitude, Inc. Class A Common Stock",1205,2021-09-28,2026-07-17,62.17383673030067,14246826.08642578,1273144762.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
AMSC,American Superconductor Corporation Common Stock,2514,2016-07-18,2026-07-17,86.03598441941351,39527751.87149048,1575109046.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
ANAB,"AnaptysBio, Inc. Common Stock",2381,2017-01-26,2026-07-17,71.92514601078621,22282443.420410156,1717291898.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
ANGI,Angi Inc. Class A Common Stock,2514,2016-07-18,2026-07-17,74.82047838187722,9232888.11326027,248000436.0,中波动,高流动性,微盘（<0.3B）,历史≥1年,高流动性－中波动
ANNX,"Annexon, Inc. Common Stock",1502,2020-07-24,2026-07-17,79.713488835704,10557628.940033913,950286720.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
APGE,"Apogee Therapeutics, Inc. Common Stock",755,2023-07-14,2026-07-17,71.25852227930002,52823323.32572937,10102176250.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
APP,Applovin Corporation Class A Common Stock,1320,2021-04-15,2026-07-17,73.10668790562282,2497383732.6782227,142619967600.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
APPN,Appian Corporation Class A Common Stock,2298,2017-05-25,2026-07-17,60.86935247113484,22449977.526283264,1916790453.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
APPS,"Digital Turbine, Inc. Common Stock",2514,2016-07-18,2026-07-17,90.37156440224524,13553083.790016174,1008001877.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
ARDX,"Ardelyx, Inc. Common Stock",2514,2016-07-18,2026-07-17,61.542404625984325,18543832.229447365,1284552812.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
ARHS,"Arhaus, Inc. Class A Common Stock",1178,2021-11-04,2026-07-17,56.41559089396403,12575752.551698685,1088443092.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
ARQT,"Arcutis Biotherapeutics, Inc. Common Stock",1623,2020-01-31,2026-07-17,57.61580813871707,34332765.52066803,3563625325.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
ARRY,"Array Technologies, Inc. Common Stock",1444,2020-10-15,2026-07-17,82.23272450720168,48232541.08579159,939879170.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
ARVN,"Arvinas, Inc. Common Stock",1960,2018-09-27,2026-07-17,55.631563670251616,10454752.209472656,516814796.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
ARWR,"Arrowhead Pharmaceuticals, Inc. Common Stock",2514,2016-07-18,2026-07-17,65.59972196556345,107988090.01808168,10465676660.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
ASTH,Astrana Health Inc. Common Stock,2514,2016-07-18,2026-07-17,72.82016379250736,12055478.420257568,2503886927.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
ATAI,AtaiBeckley Inc. Common Stock,1275,2021-06-18,2026-07-17,85.79104635976172,18802397.47260809,2658163386.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
ATEC,"Alphatec Holdings, Inc. Common Stock",2514,2016-07-18,2026-07-17,71.36350314454916,30688062.514019012,1312591718.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
ATRO,Astronics Corporation Common Stock,2514,2016-07-18,2026-07-17,55.37891011496239,34015236.60386658,2892747876.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
AUR,"Aurora Innovation, Inc. Class A Common Stock",1303,2021-05-10,2026-07-17,62.22338974025692,91077961.68899536,11884890719.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
AVAH,Aveanna Healthcare Holdings Inc. Common Stock,1311,2021-04-28,2026-07-17,66.77451428540945,9595520.247507095,2110047917.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
AVAV,"AeroVironment, Inc. Common Stock",2514,2016-07-18,2026-07-17,73.42007894346857,259916051.55181885,7196461866.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
AXGN,"Axogen, Inc. Common Stock",2514,2016-07-18,2026-07-17,55.109582937133986,25572674.0983963,2119136286.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
AXON,"Axon Enterprise, Inc. Common Stock",2514,2016-07-18,2026-07-17,58.511132766446835,428836968.661499,41129627852.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
BBNX,"Beta Bionics, Inc. Common Stock",367,2025-01-30,2026-07-17,82.23797144500148,13303667.876052856,770471707.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
BEAM,Beam Therapeutics Inc. Common Stock,1619,2020-02-06,2026-07-17,75.30581580418067,50953918.48907471,2832264761.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
BELFB,Bel Fuse Inc. Class B Common Stock,2514,2016-07-18,2026-07-17,54.02175190583647,31478438.232421875,3442255606.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
BLMN,"Bloomin' Brands, Inc. Common Stock",2514,2016-07-18,2026-07-17,76.35309146290149,15730285.987949371,731146011.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
BMBL,Bumble Inc. Class A Common Stock,1363,2021-02-11,2026-07-17,73.06860555542116,11519854.744446278,380859011.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
BRKR,Bruker Corporation Common Stock,2514,2016-07-18,2026-07-17,55.93578252373792,102460098.5441208,9024812886.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
BRZE,"Braze, Inc. Class A Common Stock",1169,2021-11-17,2026-07-17,66.27740633267459,48489446.884441376,3248364674.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
BTBT,"Bit Digital, Inc. Ordinary Shares",2093,2018-03-20,2026-07-17,86.70517773179839,58823275.72758198,488866588.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
BULL,Webull Corporation Class A Ordinary Shares,979,2022-08-22,2026-07-17,66.80197460300722,103648545.20251752,3845048948.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
BWIN,"The Baldwin Insurance Group, Inc. Class A Common Stock",1690,2019-10-24,2026-07-17,64.15220872620479,28149165.10105133,3884967781.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
CAI,"Caris Life Sciences, Inc. Common Stock",271,2025-06-18,2026-07-17,62.30870480243736,38478589.69268799,4661404661.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
CAMT,Camtek Ltd. Ordinary Shares,2514,2016-07-18,2026-07-17,67.6944907240428,57805468.59512329,6803078913.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
CBRL,"Cracker Barrel Old Country Store, Inc Common Stock",2514,2016-07-18,2026-07-17,58.23371939838221,41726602.698898315,1198261771.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
CCC,CCC Intelligent Solutions Holdings Inc. Common Stock,1452,2020-10-05,2026-07-17,53.6554712390907,54363763.9005661,3550990243.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
CDNA,"CareDx, Inc. Common Stock",2514,2016-07-18,2026-07-17,70.54750757253073,14834327.370357512,2052431180.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
CECO,CECO Environmental Corp. Common Stock,2514,2016-07-18,2026-07-17,63.12961490986392,26247752.562713623,4671500777.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
CELH,"Celsius Holdings, Inc. Common Stock",2514,2016-07-18,2026-07-17,57.811599203178645,250877687.77198792,7411014036.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
CENX,Century Aluminum Company Common Stock,2514,2016-07-18,2026-07-17,64.64862905615053,77546420.46203613,4107422951.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
CERT,"Certara, Inc. Common Stock",1404,2020-12-11,2026-07-17,62.72264075138337,19361752.17113495,1078062733.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
CGNX,Cognex Corporation Common Stock,2514,2016-07-18,2026-07-17,59.886676874778935,83900253.12576294,10662494226.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
CGON,"CG Oncology, Inc. Common stock",621,2024-01-25,2026-07-17,57.73600238901541,44751090.310668945,6337347685.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
CHYM,"Chime Financial, Inc. Class A Common Stock",275,2025-06-12,2026-07-17,63.2434551043003,73492550.44870377,8508157374.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
CLBT,Cellebrite DI Ltd. Ordinary Shares,1428,2020-11-06,2026-07-17,53.11635665394394,22430405.80511093,3851350774.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
CLOV,"Clover Health Investments, Corp. Class A Common Stock",1531,2020-06-12,2026-07-17,70.72270555974572,16062106.055510044,2433281577.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
CLSK,"CleanSpark, Inc. Common Stock",2428,2016-11-16,2026-07-17,88.55205572755557,290899853.16324234,3343610136.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
CNXC,Concentrix Corporation Common Stock,1416,2020-11-24,2026-07-17,65.37119896187669,36553106.006622314,1490678291.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
COCO,"The Vita Coco Company, Inc. Common Stock",1188,2021-10-21,2026-07-17,54.696092279111056,43357262.83988953,4179503215.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
COHU,"Cohu, Inc. Common Stock",2514,2016-07-18,2026-07-17,59.15408019158873,19666742.540836334,2414906013.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
COIN,"Coinbase Global, Inc. Class A Common Stock",1321,2021-04-14,2026-07-17,67.73216850878173,2254034300.022888,41387154232.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
CORT,Corcept Therapeutics Incorporated Common Stock,2514,2016-07-18,2026-07-17,76.93679036970958,58041589.87579346,9717466289.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
CORZ,"Core Scientific, Inc. Common Stock",622,2024-01-24,2026-07-17,63.575323355870886,223915247.01209068,6656518014.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
CRDO,Credo Technology Group Holding Ltd Ordinary Shares,1121,2022-01-27,2026-07-17,90.40545250435513,875588223.4268188,37795340367.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
CRMD,CorMedix Inc. Common Stock,2514,2016-07-18,2026-07-17,63.282006202711635,18287136.24572754,660564922.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
CRNC,Cerence Inc. Common Stock,1718,2019-09-16,2026-07-17,86.26931409532104,10027814.892482758,389970792.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
CROX,"Crocs, Inc. Common Stock",2514,2016-07-18,2026-07-17,53.10338651762162,125468328.22036745,6813941430.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
CVLT,"Commvault Systems, Inc. Common Stock",2514,2016-07-18,2026-07-17,56.898892034471025,84808488.20915222,6122539851.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
CYTK,"Cytokinetics, Incorporated Common Stock",2514,2016-07-18,2026-07-17,60.87236873521741,113981514.1204834,9977003062.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
DAVE,Dave Inc. Class A Common Stock,1313,2021-04-26,2026-07-17,71.04903226883977,100548414.8513794,5643263535.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
DDOG,"Datadog, Inc. Class A Common Stock",1715,2019-09-19,2026-07-17,64.66030840334186,667956783.3068848,92083341292.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
DIOD,Diodes Incorporated Common Stock,2514,2016-07-18,2026-07-17,61.49317773530507,26057578.223228455,3998110753.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
DJT,Trump Media & Technology Group Corp. Common Stock,1203,2021-09-30,2026-07-17,68.86086620465815,53604103.46007347,2675373978.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
DNLI,Denali Therapeutics Inc. Common Stock,2161,2017-12-08,2026-07-17,58.18954357735979,29768573.913669582,3696349775.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
DNTH,"Dianthus Therapeutics, Inc. Common Stock",2028,2018-06-21,2026-07-17,65.9776916069545,32379178.35006714,5772754205.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
DNUT,"Krispy Kreme, Inc. Common Stock",1266,2021-07-01,2026-07-17,72.06355720175932,10092216.968488691,568920000.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
DUOL,"Duolingo, Inc. Class A Common Stock",1248,2021-07-28,2026-07-17,64.53139269177603,269860123.65722656,6236488710.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
DXPE,"DXP Enterprises, Inc. Common Stock",2514,2016-07-18,2026-07-17,51.510130974941745,19387882.331085205,2604582310.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
DYN,"Dyne Therapeutics, Inc. Common Stock",1464,2020-09-17,2026-07-17,78.733901716852,33814607.80258179,3924549517.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
ELVN,"Enliven Therapeutics, Inc. Common Stock",1595,2020-03-12,2026-07-17,80.6221367322802,18600027.626991272,3240143127.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
ENPH,"Enphase Energy, Inc. Common Stock",2514,2016-07-18,2026-07-17,83.78166147108658,235939978.8843155,5478852005.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
ENTG,"Entegris, Inc. Common Stock",2514,2016-07-18,2026-07-17,64.31335083872497,270917128.70292664,21157850000.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
ENVX,Enovix Corporation Common Stock,1389,2021-01-05,2026-07-17,83.93910163196794,47979772.3197937,1029684237.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
EVER,"EverQuote, Inc. Class A Common Stock",2023,2018-06-28,2026-07-17,80.80542298015979,11352312.77475357,925364952.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
EVGO,EVgo Inc. Class A Common Stock,1418,2020-11-20,2026-07-17,61.5875341603888,10548672.170734406,527283733.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
EVLV,"Evolv Technologies Holdings, Inc. Class A Common Stock",1461,2020-09-22,2026-07-17,52.62124926498025,16985365.80197811,1018072181.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
EWTX,"Edgewise Therapeutics, Inc. Common Stock",1333,2021-03-26,2026-07-17,76.28376587016774,23728300.10766983,4277897919.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
EXTR,"Extreme Networks, Inc. Common Stock",2514,2016-07-18,2026-07-17,52.84269808004741,27799403.85351181,3967807190.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
EYPT,"EyePoint, Inc. Common Stock",2514,2016-07-18,2026-07-17,64.88597489622158,13467402.766227722,1115089263.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
FA,First Advantage Corporation Common Stock,1272,2021-06-23,2026-07-17,57.03074628942323,11663245.5429554,3833853000.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
FEIM,"Frequency Electronics, Inc. Common Stock",2514,2016-07-18,2026-07-17,87.09140638862416,9481850.033664703,648582989.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
FISV,"Fiserv, Inc. Common Stock",2513,2016-07-18,2026-07-17,57.76604152944235,476141047.00546265,26998649311.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
FIVN,"Five9, Inc. Common Stock",2514,2016-07-18,2026-07-17,62.057849505571085,42818971.826171875,1958506813.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
FLEX,Flex Ltd. Ordinary Shares,2514,2016-07-18,2026-07-17,65.53571973520366,243061276.0213852,43691954315.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
FORM,"FormFactor, Inc. FormFactor, Inc. Common Stock",2514,2016-07-18,2026-07-17,78.70717085181121,85463428.78990173,8229685280.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
FOXF,Fox Factory Holding Corp. Common Stock,2514,2016-07-18,2026-07-17,53.52531903363962,11172073.765182495,797625250.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
FROG,JFrog Ltd. Ordinary Shares,1465,2020-09-16,2026-07-17,70.76744992095017,103689861.08665466,10723940363.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
FSLR,"First Solar, Inc. Common Stock",2514,2016-07-18,2026-07-17,53.80052335288473,475159177.0851135,22779038422.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
FTAI,FTAI Aviation Ltd. Common Stock,2514,2016-07-18,2026-07-17,65.42963484872746,240351041.9921875,21281863371.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
FTRE,Fortrea Holdings Inc. Common Stock,773,2023-06-16,2026-07-17,83.33424345853855,15837567.88110733,1680096000.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
FWRD,Forward Air Corporation Common Stock,2514,2016-07-18,2026-07-17,80.58003134968344,13694835.90040207,434844383.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
FWRG,"First Watch Restaurant Group, Inc. Common Stock",1202,2021-10-01,2026-07-17,52.73079338633103,16925756.648015976,767478818.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
GCT,GigaCloud Technology Inc Class A Ordinary Shares,981,2022-08-18,2026-07-17,77.7701879679299,22870596.401691437,1417357627.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
GDYN,"Grid Dynamics Holdings, Inc. Class A Common Stock",1937,2018-10-30,2026-07-17,58.82665829307376,9454975.37932396,484194853.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
GERN,Geron Corporation Common Stock,2514,2016-07-18,2026-07-17,62.42586845943007,13891438.846951723,923790203.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
GFS,GlobalFoundries Inc. Ordinary Shares,1183,2021-10-28,2026-07-17,57.5955749435122,138695061.62109375,31982863875.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
GH,"Guardant Health, Inc. Common Stock",1955,2018-10-04,2026-07-17,60.68857613323133,177315838.9076233,20668350933.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
GILT,Gilat Satellite Networks Ltd. Ordinary Shares,2514,2016-07-18,2026-07-17,72.75521332317268,9869025.058984756,840746361.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
GLXY,Galaxy Digital Inc. Class A Common Stock,293,2025-05-16,2026-07-17,88.86134716442984,197501731.0880661,8448901438.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
GO,Grocery Outlet Holding Corp. Common Stock,1778,2019-06-20,2026-07-17,67.02642904999507,28471634.66601372,933830024.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
GOGO,Gogo Inc. Common Stock,2514,2016-07-18,2026-07-17,65.0261176108561,10426074.847507477,484153912.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
GPRE,Green Plains Inc. Common Stock,2514,2016-07-18,2026-07-17,66.80581217475344,18936577.615356445,1348045307.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
GRPN,"Groupon, Inc. Common Stock",2514,2016-07-18,2026-07-17,76.3792039922436,23615744.205093384,1057094163.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
GRRR,Gorilla Technology Group Inc. Ordinary shares,1303,2021-05-10,2026-07-17,81.1096494423302,13727521.164178848,334199987.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
GSAT,"Globalstar, Inc. Common Stock",2514,2016-07-18,2026-07-17,69.24229388007699,50512616.93305969,10197507557.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
GSHD,"Goosehead Insurance, Inc. Class A Common Stock",2066,2018-04-27,2026-07-17,58.94388604649936,20860754.454803467,1932696611.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
GTLB,GitLab Inc. Class A Common Stock,1193,2021-10-14,2026-07-17,59.099550861888275,151306795.830822,5526408000.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
GTM,ZoomInfo Technologies Inc Common Stock,1537,2020-06-04,2026-07-17,63.96771633987114,41534564.35613632,904784364.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
HAPN,"Happen, Inc. Common Stock",2514,2016-07-18,2026-07-17,56.370480744474136,28036667.82131195,2218198288.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
HELE,Helen of Troy Limited Common Stock,2514,2016-07-18,2026-07-17,60.40230002080992,14519430.89876175,654506914.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
HNRG,Hallador Energy Company Common Stock,2514,2016-07-18,2026-07-17,62.52266911008223,11268387.393379211,753143664.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
