symbol,mode,signal,entry,exit,days_held,entry_px,exit_px,ret_pct,pnl_eur,reason
TESLA,复利,2020-01-29,2020-01-31,2020-02-05,3,43.3713,48.98,12.932,1852.13,收盘价低于 SMA5
TESLA,复利,2020-04-16,2020-04-20,2020-04-21,1,49.7573,48.6747,-2.176,-351.94,t3 日内止损
TESLA,复利,2020-06-05,2020-06-09,2020-06-12,3,62.7113,62.352,-0.573,-90.66,收盘价低于入场价
TESLA,复利,2020-07-09,2020-07-13,2020-07-14,1,99.804,97.8079,-2.0,-314.64,t3 日内止损
TESLA,复利,2020-12-24,2020-12-29,2021-01-14,11,221.9967,281.6667,26.879,4143.97,收盘价低于 SMA5
TESLA,复利,2021-01-19,2021-01-21,2021-01-28,5,281.6633,278.4767,-1.131,-221.31,收盘价低于入场价
TESLA,复利,2021-05-26,2021-05-28,2021-06-02,2,208.4067,204.2385,-2.0,-386.8,t4 日内止损
TESLA,复利,2022-01-28,2022-02-01,2022-02-02,1,310.4167,304.2083,-2.0,-379.06,t3 日内止损
TESLA,复利,2022-03-08,2022-03-10,2022-03-11,1,279.4333,273.8447,-2.0,-371.48,t3 日内止损
TESLA,复利,2022-07-19,2022-07-21,2022-07-26,3,271.7067,258.86,-4.728,-860.64,收盘价低于入场价
TESLA,复利,2022-07-28,2022-08-01,2022-08-05,4,297.2767,288.17,-3.063,-531.25,收盘价低于入场价
TESLA,复利,2023-01-06,2023-01-10,2023-02-10,22,118.85,196.89,65.663,11038.34,收盘价低于 SMA5
TESLA,复利,2023-03-29,2023-03-31,2023-04-03,1,207.46,199.91,-3.639,-1013.5,t3 日内止损
TESLA,复利,2023-06-12,2023-06-14,2023-06-15,1,256.79,248.4,-3.267,-876.79,t3 日内止损
TESLA,复利,2023-06-28,2023-06-30,2023-07-07,4,261.77,274.43,4.836,1255.45,收盘价低于 SMA5
TESLA,复利,2023-07-13,2023-07-17,2023-07-20,3,290.38,262.9,-9.463,-2575.41,收盘价低于入场价
TESLA,复利,2023-09-28,2023-10-02,2023-10-03,1,251.6,246.568,-2.0,-492.78,t3 日内止损
TESLA,复利,2023-11-01,2023-11-03,2023-11-06,1,219.96,215.5608,-2.0,-482.92,t3 日内止损
TESLA,复利,2023-11-10,2023-11-14,2023-11-16,2,237.41,232.6618,-2.0,-473.26,t4 日内止损
TESLA,复利,2024-02-06,2024-02-08,2024-02-13,3,189.56,184.02,-2.923,-677.74,收盘价低于入场价
TESLA,复利,2024-05-13,2024-05-15,2024-05-20,3,173.99,174.95,0.552,124.21,收盘价低于 SMA5
TESLA,复利,2024-07-05,2024-07-09,2024-07-11,2,262.33,257.0834,-2.0,-452.73,t4 日内止损
TESLA,复利,2024-12-23,2024-12-26,2024-12-27,1,454.13,445.0474,-2.0,-443.67,t3 日内止损
TESLA,复利,2025-01-13,2025-01-15,2025-01-16,1,428.22,419.6556,-2.0,-434.8,t3 日内止损
TESLA,复利,2025-02-12,2025-02-14,2025-02-20,3,355.84,354.4,-0.405,-86.22,收盘价低于入场价
TESLA,复利,2025-08-04,2025-08-06,2025-08-14,6,319.91,335.58,4.898,1039.35,收盘价低于 SMA5
TESLA,复利,2025-10-17,2025-10-21,2025-10-22,1,442.6,433.748,-2.0,-445.16,t3 日内止损
TESLA,复利,2025-10-23,2025-10-27,2025-10-30,3,452.42,440.1,-2.723,-594.0,收盘价低于入场价
TESLA,复利,2026-01-09,2026-01-13,2026-01-14,1,447.2,438.256,-2.0,-424.38,t3 日内止损
TESLA,复利,2026-04-30,2026-05-04,2026-05-06,2,392.51,384.6598,-2.0,-415.89,t4 日内止损
TESLA,固定仓位,2010-09-27,2010-09-29,2010-09-30,1,1.4653,1.436,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2010-11-03,2010-11-05,2010-11-17,8,1.6293,1.966,20.663,2066.29,收盘价低于 SMA5
TESLA,固定仓位,2011-03-28,2011-03-30,2011-04-06,5,1.5807,1.766,11.725,1172.5,收盘价低于 SMA5
TESLA,固定仓位,2011-04-20,2011-04-25,2011-05-03,6,1.7593,1.7913,1.819,181.89,收盘价低于 SMA5
TESLA,固定仓位,2011-06-28,2011-06-30,2011-07-06,3,1.942,1.9307,-0.584,-58.36,收盘价低于入场价
TESLA,固定仓位,2011-07-19,2011-07-21,2011-07-26,3,1.9133,1.8667,-2.439,-243.9,收盘价低于入场价
TESLA,固定仓位,2011-12-02,2011-12-06,2011-12-07,1,2.3247,2.2782,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2011-12-27,2011-12-29,2012-01-03,2,1.9153,1.877,-2.0,-200.0,t4 日内止损
TESLA,固定仓位,2012-01-24,2012-01-26,2012-02-10,11,1.9293,2.0733,7.464,746.37,收盘价低于 SMA5
TESLA,固定仓位,2012-11-12,2012-11-14,2012-11-15,1,2.092,2.0502,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2013-01-23,2013-01-25,2013-01-31,4,2.4653,2.5007,1.433,143.32,收盘价低于 SMA5
TESLA,固定仓位,2013-03-20,2013-03-22,2013-04-05,9,2.4413,2.758,12.971,1297.11,收盘价低于 SMA5
TESLA,固定仓位,2013-06-04,2013-06-06,2013-06-11,3,6.49,6.298,-2.958,-295.84,收盘价低于入场价
TESLA,固定仓位,2013-06-14,2013-06-18,2013-06-20,2,6.8927,6.7548,-2.0,-200.0,t4 日内止损
TESLA,固定仓位,2013-08-19,2013-08-21,2013-09-06,11,9.8573,11.1313,12.924,1292.44,收盘价低于 SMA5
TESLA,固定仓位,2013-10-10,2013-10-14,2013-10-21,5,11.9813,11.5067,-3.962,-396.17,收盘价低于入场价
TESLA,固定仓位,2014-02-06,2014-02-10,2014-02-19,6,13.104,12.9093,-1.486,-148.56,收盘价低于入场价
TESLA,固定仓位,2014-03-03,2014-03-05,2014-03-07,2,16.844,16.5071,-2.0,-200.0,t4 日内止损
TESLA,固定仓位,2014-03-28,2014-04-01,2014-04-04,3,14.4647,14.1487,-2.185,-218.46,收盘价低于入场价
TESLA,固定仓位,2014-05-09,2014-05-13,2014-05-15,2,12.6773,12.4238,-2.0,-200.0,t4 日内止损
TESLA,固定仓位,2014-05-19,2014-05-21,2014-05-30,6,13.2967,13.8513,4.171,417.15,收盘价低于 SMA5
TESLA,固定仓位,2014-08-04,2014-08-06,2014-08-18,8,16.5953,17.3293,4.423,442.29,收盘价低于 SMA5
TESLA,固定仓位,2014-08-25,2014-08-27,2014-09-05,6,17.55,18.4927,5.371,537.13,收盘价低于 SMA5
TESLA,固定仓位,2015-01-21,2015-01-23,2015-01-28,3,13.4193,13.2913,-0.954,-95.38,收盘价低于入场价
TESLA,固定仓位,2015-04-08,2015-04-10,2015-04-14,2,14.06,13.7788,-2.0,-200.0,t4 日内止损
TESLA,固定仓位,2015-04-21,2015-04-23,2015-04-30,5,14.5733,15.07,3.408,340.81,收盘价低于 SMA5
TESLA,固定仓位,2015-06-30,2015-07-02,2015-07-07,2,18.668,18.2946,-2.0,-200.0,t4 日内止损
TESLA,固定仓位,2015-08-26,2015-08-28,2015-09-01,2,16.5653,16.0227,-3.276,-327.59,t4 日内止损
TESLA,固定仓位,2015-10-15,2015-10-19,2015-10-20,1,15.2067,14.9025,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2016-03-07,2016-03-09,2016-03-10,1,13.9147,13.6364,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2016-03-17,2016-03-21,2016-03-22,1,15.888,15.5702,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2016-03-24,2016-03-29,2016-03-31,2,15.342,15.0352,-2.0,-200.0,t4 日内止损
TESLA,固定仓位,2016-09-15,2016-09-19,2016-09-21,2,13.756,13.4809,-2.0,-200.0,t4 日内止损
TESLA,固定仓位,2016-10-10,2016-10-12,2016-10-13,1,13.434,13.1653,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2016-12-16,2016-12-20,2016-12-29,6,13.9193,14.312,2.821,282.1,收盘价低于 SMA5
TESLA,固定仓位,2017-01-19,2017-01-23,2017-01-30,5,16.5947,16.7087,0.687,68.7,收盘价低于 SMA5
TESLA,固定仓位,2017-05-24,2017-05-26,2017-06-09,9,21.676,23.8213,9.897,989.73,收盘价低于 SMA5
TESLA,固定仓位,2018-01-17,2018-01-19,2018-01-24,3,23.3347,23.0593,-1.18,-117.99,收盘价低于入场价
TESLA,固定仓位,2018-10-31,2018-11-02,2018-11-05,1,23.094,22.6321,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2018-11-07,2018-11-09,2018-11-12,1,23.3673,22.9,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2018-11-13,2018-11-15,2018-11-20,3,23.2293,23.166,-0.273,-27.26,收盘价低于入场价
TESLA,固定仓位,2018-12-03,2018-12-06,2018-12-10,2,24.204,23.7199,-2.0,-200.0,t4 日内止损
TESLA,固定仓位,2019-06-13,2019-06-17,2019-06-20,3,15.002,14.6413,-2.404,-240.41,收盘价低于入场价
TESLA,固定仓位,2019-09-25,2019-09-27,2019-09-30,1,16.142,15.8192,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2019-11-11,2019-11-13,2019-11-20,5,23.074,23.4813,1.765,176.53,收盘价低于 SMA5
TESLA,固定仓位,2020-01-29,2020-01-31,2020-02-05,3,43.3713,48.98,12.932,1293.17,收盘价低于 SMA5
TESLA,固定仓位,2020-04-16,2020-04-20,2020-04-21,1,49.7573,48.6747,-2.176,-217.59,t3 日内止损
TESLA,固定仓位,2020-06-05,2020-06-09,2020-06-12,3,62.7113,62.352,-0.573,-57.3,收盘价低于入场价
TESLA,固定仓位,2020-07-09,2020-07-13,2020-07-14,1,99.804,97.8079,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2020-12-24,2020-12-29,2021-01-14,11,221.9967,281.6667,26.879,2687.88,收盘价低于 SMA5
TESLA,固定仓位,2021-01-19,2021-01-21,2021-01-28,5,281.6633,278.4767,-1.131,-113.14,收盘价低于入场价
TESLA,固定仓位,2021-05-26,2021-05-28,2021-06-02,2,208.4067,204.2385,-2.0,-200.0,t4 日内止损
TESLA,固定仓位,2022-01-28,2022-02-01,2022-02-02,1,310.4167,304.2083,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2022-03-08,2022-03-10,2022-03-11,1,279.4333,273.8447,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2022-07-19,2022-07-21,2022-07-26,3,271.7067,258.86,-4.728,-472.81,收盘价低于入场价
TESLA,固定仓位,2022-07-28,2022-08-01,2022-08-05,4,297.2767,288.17,-3.063,-306.34,收盘价低于入场价
TESLA,固定仓位,2023-01-06,2023-01-10,2023-02-10,22,118.85,196.89,65.663,6566.26,收盘价低于 SMA5
TESLA,固定仓位,2023-03-29,2023-03-31,2023-04-03,1,207.46,199.91,-3.639,-363.93,t3 日内止损
TESLA,固定仓位,2023-06-12,2023-06-14,2023-06-15,1,256.79,248.4,-3.267,-326.73,t3 日内止损
TESLA,固定仓位,2023-06-28,2023-06-30,2023-07-07,4,261.77,274.43,4.836,483.63,收盘价低于 SMA5
TESLA,固定仓位,2023-07-13,2023-07-17,2023-07-20,3,290.38,262.9,-9.463,-946.35,收盘价低于入场价
TESLA,固定仓位,2023-09-28,2023-10-02,2023-10-03,1,251.6,246.568,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2023-11-01,2023-11-03,2023-11-06,1,219.96,215.5608,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2023-11-10,2023-11-14,2023-11-16,2,237.41,232.6618,-2.0,-200.0,t4 日内止损
TESLA,固定仓位,2024-02-06,2024-02-08,2024-02-13,3,189.56,184.02,-2.923,-292.26,收盘价低于入场价
TESLA,固定仓位,2024-05-13,2024-05-15,2024-05-20,3,173.99,174.95,0.552,55.18,收盘价低于 SMA5
TESLA,固定仓位,2024-07-05,2024-07-09,2024-07-11,2,262.33,257.0834,-2.0,-200.0,t4 日内止损
TESLA,固定仓位,2024-12-23,2024-12-26,2024-12-27,1,454.13,445.0474,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2025-01-13,2025-01-15,2025-01-16,1,428.22,419.6556,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2025-02-12,2025-02-14,2025-02-20,3,355.84,354.4,-0.405,-40.47,收盘价低于入场价
TESLA,固定仓位,2025-08-04,2025-08-06,2025-08-14,6,319.91,335.58,4.898,489.82,收盘价低于 SMA5
TESLA,固定仓位,2025-10-17,2025-10-21,2025-10-22,1,442.6,433.748,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2025-10-23,2025-10-27,2025-10-30,3,452.42,440.1,-2.723,-272.31,收盘价低于入场价
TESLA,固定仓位,2026-01-09,2026-01-13,2026-01-14,1,447.2,438.256,-2.0,-200.0,t3 日内止损
TESLA,固定仓位,2026-04-30,2026-05-04,2026-05-06,2,392.51,384.6598,-2.0,-200.0,t4 日内止损
