symbol,source,band_lo,band_hi,stop_pct,sma_n,entry_lag,hard_stop_days,stop_intraday,cost_bps,mode,n_trades,initial_capital,final_equity,total_pnl,win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,max_drawdown_pct,avg_days_held,max_win_pct,max_loss_pct,gross_profit,gross_loss
GOVX,data/nasdaq_10y/GOVX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,17,10000,6529.03,-3470.97,0.0,-2.042,,-2.042,,0.0,-33.38,1.29,-2.0,-2.439,0.0,3470.97
GPAC,data/nasdaq_10y/GPAC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
GPAC,data/nasdaq_10y/GPAC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
GPRE,data/nasdaq_10y/GPRE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,48,10000,8281.45,-1718.55,20.83,-0.324,5.895,-1.96,3.007,0.768,-25.52,2.73,16.348,-4.161,5683.17,7401.81
GPRE,data/nasdaq_10y/GPRE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,48,10000,8445.62,-1554.38,20.83,-0.324,5.895,-1.96,3.007,0.791,-24.42,2.73,16.348,-4.161,5895.44,7449.82
GPRO,data/nasdaq_10y/GPRO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,48,10000,8653.28,-1346.72,22.92,-0.205,6.58,-2.222,2.961,0.83,-29.45,3.02,14.09,-9.358,6559.61,7906.12
GPRO,data/nasdaq_10y/GPRO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,48,10000,9015.52,-984.48,22.92,-0.205,6.58,-2.222,2.961,0.88,-29.5,3.02,14.09,-9.358,7238.76,8223.24
GRAB,data/nasdaq_10y/GRAB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,22,10000,12752.78,2752.78,50.0,1.249,4.711,-2.214,2.128,2.066,-10.28,3.86,19.471,-2.709,5334.65,2582.0
GRAB,data/nasdaq_10y/GRAB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,22,10000,12747.29,2747.29,50.0,1.249,4.711,-2.214,2.128,2.128,-9.7,3.86,19.471,-2.709,5182.51,2435.22
GRAL,data/nasdaq_10y/GRAL.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,8,10000,11663.93,1663.93,25.0,2.277,15.11,-2.0,7.555,2.146,-9.61,2.62,24.235,-2.0,3115.68,1451.74
GRAL,data/nasdaq_10y/GRAL.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,8,10000,11822.01,1822.01,25.0,2.277,15.11,-2.0,7.555,2.518,-7.8,2.62,24.235,-2.0,3022.01,1200.0
GRAN,data/nasdaq_10y/GRAN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,4,10000,8963.72,-1036.28,0.0,-2.691,,-2.691,,0.0,-8.53,1.25,-2.0,-4.762,0.0,1036.26
GRAN,data/nasdaq_10y/GRAN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,4,10000,8923.81,-1076.19,0.0,-2.691,,-2.691,,0.0,-8.94,1.25,-2.0,-4.762,0.0,1076.19
GRCE,data/nasdaq_10y/GRCE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,41,10000,6503.97,-3496.03,12.2,-0.947,8.639,-2.278,3.792,0.45,-40.18,2.02,22.271,-5.0,2857.83,6353.92
GRCE,data/nasdaq_10y/GRCE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,41,10000,6118.68,-3881.32,12.2,-0.947,8.639,-2.278,3.792,0.527,-50.15,2.02,22.271,-5.0,4319.53,8200.85
GRDX,data/nasdaq_10y/GRDX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,29,10000,4871.73,-5128.27,3.45,-2.43,0.389,-2.531,0.154,0.006,-50.29,1.28,0.389,-11.5,31.79,5159.99
GRDX,data/nasdaq_10y/GRDX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,29,10000,2951.69,-7048.31,3.45,-2.43,0.389,-2.531,0.154,0.005,-69.88,1.28,0.389,-11.5,38.91,7087.22
GREE,data/nasdaq_10y/GREE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,30,10000,6493.13,-3506.87,20.0,-1.365,4.341,-2.791,1.555,0.334,-42.18,2.07,11.039,-8.462,1757.23,5264.08
GREE,data/nasdaq_10y/GREE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,30,10000,5906.13,-4093.87,20.0,-1.365,4.341,-2.791,1.555,0.389,-54.36,2.07,11.039,-8.462,2604.27,6698.14
GRI,data/nasdaq_10y/GRI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,13,10000,8009.0,-1991.0,7.69,-1.651,7.266,-2.394,3.035,0.246,-19.01,1.77,7.266,-7.048,649.51,2640.46
GRI,data/nasdaq_10y/GRI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,13,10000,7853.36,-2146.64,7.69,-1.651,7.266,-2.394,3.035,0.253,-20.58,1.77,7.266,-7.048,726.64,2873.28
GRML,data/nasdaq_10y/GRML.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,2,10000,9299.32,-700.68,0.0,-3.554,,-3.554,,0.0,-5.11,1.0,-2.0,-5.109,0.0,700.73
GRML,data/nasdaq_10y/GRML.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,2,10000,9289.05,-710.95,0.0,-3.554,,-3.554,,0.0,-5.21,1.0,-2.0,-5.109,0.0,710.95
GRNQ,data/nasdaq_10y/GRNQ.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,25,10000,5888.55,-4111.45,4.0,-2.005,15.922,-2.752,5.787,0.176,-43.8,1.48,15.922,-13.333,876.86,4988.33
GRNQ,data/nasdaq_10y/GRNQ.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,25,10000,4988.57,-5011.43,4.0,-2.005,15.922,-2.752,5.787,0.241,-57.18,1.48,15.922,-13.333,1592.18,6603.61
GROW,data/nasdaq_10y/GROW.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,47,10000,15326.78,5326.78,23.4,1.266,11.747,-1.937,6.065,1.638,-23.89,2.6,40.169,-4.902,13682.27,8355.22
GROW,data/nasdaq_10y/GROW.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,47,10000,15949.24,5949.24,23.4,1.266,11.747,-1.937,6.065,1.853,-23.04,2.6,40.169,-4.902,12921.87,6972.63
GRPN,data/nasdaq_10y/GRPN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,31,10000,9335.62,-664.38,25.81,-0.137,5.673,-2.157,2.63,0.865,-20.41,2.65,16.884,-5.793,4272.61,4937.0
GRPN,data/nasdaq_10y/GRPN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,31,10000,9576.7,-423.3,25.81,-0.137,5.673,-2.157,2.63,0.915,-20.68,2.65,16.884,-5.793,4538.53,4961.83
GRRR,data/nasdaq_10y/GRRR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,10,10000,4521.53,-5478.47,0.0,-6.671,,-6.671,,0.0,-53.63,1.8,-2.0,-41.463,0.0,5478.51
GRRR,data/nasdaq_10y/GRRR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,10,10000,3329.24,-6670.76,0.0,-6.671,,-6.671,,0.0,-65.85,1.8,-2.0,-41.463,0.0,6670.76
GRWG,data/nasdaq_10y/GRWG.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,17,10000,9042.75,-957.25,23.53,-0.552,3.995,-1.952,2.047,0.607,-9.79,2.12,7.414,-2.0,1477.55,2434.71
GRWG,data/nasdaq_10y/GRWG.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,17,10000,9061.0,-939.0,23.53,-0.552,3.995,-1.952,2.047,0.63,-10.07,2.12,7.414,-2.0,1597.99,2536.99
GSAT,data/nasdaq_10y/GSAT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,35,10000,14715.44,4715.44,22.86,1.483,14.961,-2.51,5.96,1.518,-26.71,2.83,38.043,-11.564,13810.21,9094.81
GSAT,data/nasdaq_10y/GSAT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,35,10000,15191.66,5191.66,22.86,1.483,14.961,-2.51,5.96,1.766,-17.99,2.83,38.043,-11.564,11968.84,6777.18
GSBC,data/nasdaq_10y/GSBC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,35,10000,9352.59,-647.41,37.14,-0.165,2.219,-1.573,1.41,0.813,-12.63,3.97,5.534,-2.529,2821.79,3468.98
GSBC,data/nasdaq_10y/GSBC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,35,10000,9423.12,-576.88,37.14,-0.165,2.219,-1.573,1.41,0.833,-12.08,3.97,5.534,-2.529,2884.47,3461.35
GSHD,data/nasdaq_10y/GSHD.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,11113.99,1113.99,30.23,0.34,5.809,-2.029,2.863,1.182,-17.35,2.79,18.324,-4.85,7225.97,6111.86
GSHD,data/nasdaq_10y/GSHD.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,43,10000,11463.9,1463.9,30.23,0.34,5.809,-2.029,2.863,1.24,-18.35,2.79,18.324,-4.85,7552.14,6088.24
GSHR,data/nasdaq_10y/GSHR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
GSHR,data/nasdaq_10y/GSHR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
GSIT,data/nasdaq_10y/GSIT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,36,10000,10227.73,227.73,8.33,0.602,32.851,-2.329,14.103,1.025,-39.08,2.72,63.745,-6.929,9197.64,8970.07
GSIT,data/nasdaq_10y/GSIT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,36,10000,12168.04,2168.04,8.33,0.602,32.851,-2.329,14.103,1.282,-31.07,2.72,63.745,-6.929,9855.26,7687.22
GSIW,data/nasdaq_10y/GSIW.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,6,10000,16845.97,6845.97,16.67,12.93,88.83,-2.249,39.491,6.261,-6.41,3.33,88.83,-4.501,8147.23,1301.32
GSIW,data/nasdaq_10y/GSIW.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,6,10000,17758.25,7758.25,16.67,12.93,88.83,-2.249,39.491,7.898,-6.63,3.33,88.83,-4.501,8882.98,1124.73
GSM,data/nasdaq_10y/GSM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,47,10000,9186.98,-813.02,29.79,-0.102,4.283,-1.962,2.183,0.884,-26.94,2.85,19.563,-3.254,6184.43,6997.44
GSM,data/nasdaq_10y/GSM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,47,10000,9520.82,-479.18,29.79,-0.102,4.283,-1.962,2.183,0.926,-24.63,2.85,19.563,-3.254,5996.11,6475.29
GSRV,data/nasdaq_10y/GSRV.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
GSRV,data/nasdaq_10y/GSRV.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
GSUN,data/nasdaq_10y/GSUN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,7,10000,7192.99,-2807.01,0.0,-4.554,,-4.554,,0.0,-21.78,1.43,-2.0,-8.962,0.0,2807.11
GSUN,data/nasdaq_10y/GSUN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,7,10000,6812.19,-3187.81,0.0,-4.554,,-4.554,,0.0,-25.92,1.43,-2.0,-8.962,0.0,3187.81
GT,data/nasdaq_10y/GT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,31,10000,7290.38,-2709.62,19.35,-0.989,3.152,-1.983,1.59,0.398,-29.3,2.58,4.662,-4.639,1793.28,4502.92
GT,data/nasdaq_10y/GT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,31,10000,6934.67,-3065.33,19.35,-0.989,3.152,-1.983,1.59,0.382,-32.79,2.58,4.662,-4.639,1891.19,4956.52
GTBP,data/nasdaq_10y/GTBP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,32,10000,7506.64,-2493.36,9.38,-0.66,15.026,-2.283,6.582,0.606,-37.47,1.53,41.15,-4.31,3841.75,6335.11
GTBP,data/nasdaq_10y/GTBP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,32,10000,7887.8,-2112.2,9.38,-0.66,15.026,-2.283,6.582,0.681,-37.0,1.53,41.15,-4.31,4508.0,6620.2
GTEC,data/nasdaq_10y/GTEC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,26,10000,9593.54,-406.46,11.54,0.077,18.997,-2.391,7.944,0.926,-16.36,2.23,27.476,-7.47,5114.39,5520.94
GTEC,data/nasdaq_10y/GTEC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,26,10000,10199.2,199.2,11.54,0.077,18.997,-2.391,7.944,1.036,-16.69,2.23,27.476,-7.47,5699.01,5499.81
GTEN,data/nasdaq_10y/GTEN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
GTEN,data/nasdaq_10y/GTEN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
GTERA,data/nasdaq_10y/GTERA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
GTERA,data/nasdaq_10y/GTERA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
GTIM,data/nasdaq_10y/GTIM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,6686.0,-3314.0,7.14,-1.358,10.893,-2.3,4.735,0.358,-34.35,2.14,16.667,-6.849,1847.89,5162.02
GTIM,data/nasdaq_10y/GTIM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,28,10000,6197.52,-3802.48,7.14,-1.358,10.893,-2.3,4.735,0.364,-40.06,2.14,16.667,-6.849,2178.48,5980.96
GTLB,data/nasdaq_10y/GTLB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,31,10000,8606.39,-1393.61,12.9,-0.251,15.178,-2.537,5.983,0.756,-26.81,2.35,28.962,-5.769,4316.36,5710.01
GTLB,data/nasdaq_10y/GTLB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,31,10000,9221.75,-778.25,12.9,-0.251,15.178,-2.537,5.983,0.886,-32.58,2.35,28.962,-5.769,6071.35,6849.6
GTM,data/nasdaq_10y/GTM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,6370.73,-3629.27,14.29,-1.589,1.011,-2.022,0.5,0.086,-34.19,2.25,2.051,-3.255,341.05,3970.24
GTM,data/nasdaq_10y/GTM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,28,10000,5550.62,-4449.38,14.29,-1.589,1.011,-2.022,0.5,0.083,-42.66,2.25,2.051,-3.255,404.44,4853.82
GTX,data/nasdaq_10y/GTX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,38,10000,12380.22,2380.22,34.21,0.647,5.723,-1.993,2.872,1.417,-11.42,3.74,11.733,-5.279,8080.12,5700.29
GTX,data/nasdaq_10y/GTX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,38,10000,12457.98,2457.98,34.21,0.647,5.723,-1.993,2.872,1.493,-11.73,3.74,11.733,-5.279,7439.56,4981.58
GUAC,data/nasdaq_10y/GUAC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
GUAC,data/nasdaq_10y/GUAC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
GURE,data/nasdaq_10y/GURE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,37,10000,9545.72,-454.28,21.62,0.017,8.038,-2.195,3.662,0.918,-36.16,2.86,25.758,-7.931,5108.1,5562.29
GURE,data/nasdaq_10y/GURE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,37,10000,10064.27,64.27,21.62,0.017,8.038,-2.195,3.662,1.01,-43.3,2.86,25.758,-7.931,6430.1,6365.83
GUTS,data/nasdaq_10y/GUTS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,5,10000,9039.21,-960.79,0.0,-2.0,,-2.0,,0.0,-7.76,1.0,-2.0,-2.0,0.0,960.79
GUTS,data/nasdaq_10y/GUTS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,5,10000,9000.0,-1000.0,0.0,-2.0,,-2.0,,0.0,-8.16,1.0,-2.0,-2.0,0.0,1000.0
GVH,data/nasdaq_10y/GVH.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,8,10000,7118.72,-2881.28,0.0,-4.034,,-4.034,,0.0,-25.32,1.38,-0.203,-16.162,0.0,2881.21
GVH,data/nasdaq_10y/GVH.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,8,10000,6772.69,-3227.31,0.0,-4.034,,-4.034,,0.0,-28.95,1.38,-0.203,-16.162,0.0,3227.31
GWAV,data/nasdaq_10y/GWAV.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,23,10000,5058.34,-4941.66,13.04,-2.121,13.741,-4.501,3.053,0.443,-59.88,2.0,20.0,-46.032,3934.92,8876.53
GWAV,data/nasdaq_10y/GWAV.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,23,10000,5121.0,-4879.0,13.04,-2.121,13.741,-4.501,3.053,0.458,-60.51,2.0,20.0,-46.032,4122.23,9001.23
GWRS,data/nasdaq_10y/GWRS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,45,10000,8840.54,-1159.46,31.11,-0.232,2.966,-1.676,1.77,0.779,-26.63,3.31,13.819,-3.614,4083.55,5243.06
GWRS,data/nasdaq_10y/GWRS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,45,10000,8956.91,-1043.09,31.11,-0.232,2.966,-1.676,1.77,0.799,-25.89,3.31,13.819,-3.614,4152.89,5195.98
GXAI,data/nasdaq_10y/GXAI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,16,10000,18030.16,8030.16,25.0,5.204,30.628,-3.271,9.364,2.722,-21.02,2.12,73.725,-15.208,12693.01,4662.86
GXAI,data/nasdaq_10y/GXAI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,16,10000,18326.24,8326.24,25.0,5.204,30.628,-3.271,9.364,3.121,-22.68,2.12,73.725,-15.208,12251.42,3925.18
GYRE,data/nasdaq_10y/GYRE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,45,10000,5159.01,-4840.99,13.33,-1.431,4.01,-2.268,1.768,0.279,-50.92,1.82,8.407,-6.352,1874.42,6715.35
GYRE,data/nasdaq_10y/GYRE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,45,10000,3559.33,-6440.67,13.33,-1.431,4.01,-2.268,1.768,0.272,-66.14,1.82,8.407,-6.352,2405.84,8846.51
GYRO,data/nasdaq_10y/GYRO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,23,10000,5812.19,-4187.81,17.39,-2.3,1.379,-3.074,0.449,0.086,-40.49,5.09,2.094,-8.591,395.79,4583.64
GYRO,data/nasdaq_10y/GYRO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,23,10000,4710.97,-5289.03,17.39,-2.3,1.379,-3.074,0.449,0.094,-51.76,5.09,2.094,-8.591,551.69,5840.72
HAFC,data/nasdaq_10y/HAFC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,38,10000,16620.61,6620.61,42.11,1.468,5.775,-1.664,3.471,2.394,-12.89,4.11,19.618,-2.0,11368.56,4748.01
HAFC,data/nasdaq_10y/HAFC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,38,10000,15579.04,5579.04,42.11,1.468,5.775,-1.664,3.471,2.524,-12.02,4.11,19.618,-2.0,9239.16,3660.12
HAIN,data/nasdaq_10y/HAIN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,41,10000,14041.15,4041.15,31.71,1.046,7.814,-2.096,3.727,1.53,-16.35,4.0,28.748,-12.903,11668.78,7627.22
HAIN,data/nasdaq_10y/HAIN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,41,10000,14288.62,4288.62,31.71,1.046,7.814,-2.096,3.727,1.731,-10.58,4.0,28.748,-12.903,10158.13,5869.51
HALO,data/nasdaq_10y/HALO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,57,10000,18838.92,8838.92,40.35,1.276,6.259,-2.096,2.987,2.115,-16.81,4.35,17.83,-10.197,16762.08,7923.83
HALO,data/nasdaq_10y/HALO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,57,10000,17270.55,7270.55,40.35,1.276,6.259,-2.096,2.987,2.02,-17.69,4.35,17.83,-10.197,14395.94,7125.39
HAO,data/nasdaq_10y/HAO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,5,10000,8137.66,-1862.34,0.0,-3.969,,-3.969,,0.0,-16.96,1.6,0.0,-10.611,0.0,1862.33
HAO,data/nasdaq_10y/HAO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,5,10000,8015.31,-1984.69,0.0,-3.969,,-3.969,,0.0,-18.21,1.6,0.0,-10.611,0.0,1984.69
HAPN,data/nasdaq_10y/HAPN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,50,10000,13889.75,3889.75,22.0,0.989,11.811,-2.064,5.723,1.361,-26.26,2.84,56.103,-4.031,14672.17,10782.56
HAPN,data/nasdaq_10y/HAPN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,50,10000,14944.04,4944.04,22.0,0.989,11.811,-2.064,5.723,1.614,-17.14,2.84,56.103,-4.031,12992.53,8048.49
HAS,data/nasdaq_10y/HAS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,32,10000,6904.54,-3095.46,18.75,-1.133,2.033,-1.864,1.09,0.234,-30.48,2.91,3.265,-4.868,946.18,4041.71
HAS,data/nasdaq_10y/HAS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,32,10000,6373.11,-3626.89,18.75,-1.133,2.033,-1.864,1.09,0.252,-35.83,2.91,3.265,-4.868,1219.52,4846.41
HBAN,data/nasdaq_10y/HBAN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,44,10000,11280.26,1280.26,34.09,0.327,3.919,-1.531,2.56,1.272,-14.9,4.52,11.19,-3.243,5982.3,4701.95
HBAN,data/nasdaq_10y/HBAN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,44,10000,11438.39,1438.39,34.09,0.327,3.919,-1.531,2.56,1.324,-14.21,4.52,11.19,-3.243,5878.02,4439.63
HBCP,data/nasdaq_10y/HBCP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,37,10000,8743.26,-1256.74,27.03,-0.316,3.676,-1.795,2.048,0.731,-19.89,3.24,9.766,-4.44,3407.77,4664.34
HBCP,data/nasdaq_10y/HBCP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,37,10000,8830.25,-1169.75,27.03,-0.316,3.676,-1.795,2.048,0.759,-19.7,3.24,9.766,-4.44,3676.06,4845.81
HBIO,data/nasdaq_10y/HBIO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,57,10000,4789.51,-5210.49,14.04,-1.197,6.126,-2.392,2.561,0.403,-55.23,2.4,12.432,-20.185,3513.11,8723.65
HBIO,data/nasdaq_10y/HBIO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,57,10000,3178.67,-6821.33,14.04,-1.197,6.126,-2.392,2.561,0.418,-76.91,2.4,12.432,-20.185,4900.68,11722.01
HBNB,data/nasdaq_10y/HBNB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,8,10000,10252.37,252.37,25.0,0.478,10.255,-2.781,3.688,1.138,-12.14,2.75,12.703,-5.766,2080.33,1827.93
HBNB,data/nasdaq_10y/HBNB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,8,10000,10382.42,382.42,25.0,0.478,10.255,-2.781,3.688,1.229,-10.89,2.75,12.703,-5.766,2051.0,1668.58
HBNC,data/nasdaq_10y/HBNC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,49,10000,8001.83,-1998.17,34.69,-0.412,2.303,-1.854,1.242,0.611,-27.85,3.08,14.815,-3.822,3136.9,5134.91
HBNC,data/nasdaq_10y/HBNC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,49,10000,7983.23,-2016.77,34.69,-0.412,2.303,-1.854,1.242,0.66,-31.7,3.08,14.815,-3.822,3914.44,5931.21
HBT,data/nasdaq_10y/HBT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,39,10000,8043.75,-1956.25,30.77,-0.518,2.937,-2.053,1.431,0.591,-27.25,3.15,8.682,-6.769,2826.1,4782.32
HBT,data/nasdaq_10y/HBT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,39,10000,7981.56,-2018.44,30.77,-0.518,2.937,-2.053,1.431,0.636,-31.55,3.15,8.682,-6.769,3524.81,5543.25
HCAC,data/nasdaq_10y/HCAC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
HCAC,data/nasdaq_10y/HCAC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
HCAI,data/nasdaq_10y/HCAI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,5,10000,8624.77,-1375.23,0.0,-2.913,,-2.913,,0.0,-11.29,1.2,-2.0,-4.306,0.0,1375.25
HCAI,data/nasdaq_10y/HCAI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,5,10000,8543.68,-1456.32,0.0,-2.913,,-2.913,,0.0,-12.12,1.2,-2.0,-4.306,0.0,1456.32
HCAT,data/nasdaq_10y/HCAT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,26,10000,9732.46,-267.54,19.23,0.08,9.858,-2.248,4.384,0.936,-22.9,2.81,28.814,-3.74,3893.28,4160.75
HCAT,data/nasdaq_10y/HCAT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,26,10000,10207.28,207.28,19.23,0.08,9.858,-2.248,4.384,1.044,-25.25,2.81,28.814,-3.74,4928.86,4721.58
