symbol,source,band_lo,band_hi,stop_pct,sma_n,entry_lag,hard_stop_days,stop_intraday,cost_bps,mode,n_trades,initial_capital,final_equity,total_pnl,win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,max_drawdown_pct,avg_days_held,max_win_pct,max_loss_pct,gross_profit,gross_loss
JEM,data/nasdaq_10y/JEM.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,3,10000,6838.08,-3161.92,0.0,-10.54,,-10.54,,0.0,-29.83,1.0,-2.368,-26.699,0.0,3161.92
JFB,data/nasdaq_10y/JFB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,10,10000,8800.96,-1199.04,30.0,-1.218,2.691,-2.893,0.93,0.404,-15.85,2.7,3.537,-8.232,813.91,2012.92
JFB,data/nasdaq_10y/JFB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,10,10000,8782.04,-1217.96,30.0,-1.218,2.691,-2.893,0.93,0.399,-15.99,2.7,3.537,-8.232,807.2,2025.16
JJSF,data/nasdaq_10y/JJSF.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,52,10000,6289.61,-3710.39,30.77,-0.874,1.278,-1.83,0.698,0.309,-38.31,3.0,2.673,-4.282,1655.58,5366.01
JJSF,data/nasdaq_10y/JJSF.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,52,10000,5457.59,-4542.41,30.77,-0.874,1.278,-1.83,0.698,0.31,-46.7,3.0,2.673,-4.282,2045.0,6587.41
JKHY,data/nasdaq_10y/JKHY.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,41,10000,8478.57,-1521.43,39.02,-0.359,2.13,-1.951,1.092,0.649,-26.35,4.05,7.681,-11.391,2815.61,4337.06
JKHY,data/nasdaq_10y/JKHY.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,41,10000,8529.71,-1470.29,39.02,-0.359,2.13,-1.951,1.092,0.699,-28.59,4.05,7.681,-11.391,3407.4,4877.69
JL,data/nasdaq_10y/JL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,19,10000,13031.58,3031.58,21.05,1.914,18.389,-2.479,7.417,1.598,-19.24,3.84,45.082,-6.614,8100.41,5068.86
JL,data/nasdaq_10y/JL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,19,10000,13636.58,3636.58,21.05,1.914,18.389,-2.479,7.417,1.978,-13.34,3.84,45.082,-6.614,7355.83,3719.25
JLHL,data/nasdaq_10y/JLHL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,8,10000,10754.59,754.59,25.0,1.081,10.039,-1.905,5.268,1.581,-7.3,2.5,16.01,-3.05,2052.38,1297.8
JLHL,data/nasdaq_10y/JLHL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,8,10000,10864.4,864.4,25.0,1.081,10.039,-1.905,5.268,1.756,-6.35,2.5,16.01,-3.05,2007.69,1143.29
JMSB,data/nasdaq_10y/JMSB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,41,10000,7052.66,-2947.34,26.83,-0.831,1.771,-1.785,0.992,0.327,-31.17,2.9,4.277,-3.303,1433.18,4380.6
JMSB,data/nasdaq_10y/JMSB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,41,10000,6593.16,-3406.84,26.83,-0.831,1.771,-1.785,0.992,0.364,-37.02,2.9,4.277,-3.303,1948.22,5355.06
JOUT,data/nasdaq_10y/JOUT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,72,10000,11963.04,1963.04,30.56,0.338,4.943,-1.688,2.929,1.197,-21.15,3.35,24.884,-3.719,11913.42,9950.24
JOUT,data/nasdaq_10y/JOUT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,72,10000,12435.46,2435.46,30.56,0.338,4.943,-1.688,2.929,1.289,-15.71,3.35,24.884,-3.719,10875.1,8439.64
JRSH,data/nasdaq_10y/JRSH.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,37,10000,10216.56,216.56,27.03,0.168,6.52,-2.184,2.985,1.041,-25.47,3.78,16.722,-5.295,5472.21,5255.66
JRSH,data/nasdaq_10y/JRSH.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,37,10000,10622.39,622.39,27.03,0.168,6.52,-2.184,2.985,1.106,-30.33,3.78,16.722,-5.295,6519.94,5897.55
JRVR,data/nasdaq_10y/JRVR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,61,10000,9814.77,-185.23,32.79,0.034,3.976,-1.889,2.105,0.974,-17.33,3.2,14.693,-5.484,7075.0,7260.21
JRVR,data/nasdaq_10y/JRVR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,61,10000,10208.83,208.83,32.79,0.034,3.976,-1.889,2.105,1.027,-19.13,3.2,14.693,-5.484,7951.89,7743.06
JSPR,data/nasdaq_10y/JSPR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,26,10000,6543.11,-3456.89,19.23,-1.562,3.654,-2.804,1.303,0.324,-36.49,2.38,8.974,-9.29,1659.41,5116.24
JSPR,data/nasdaq_10y/JSPR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,26,10000,5938.2,-4061.8,19.23,-1.562,3.654,-2.804,1.303,0.31,-42.36,2.38,8.974,-9.29,1826.86,5888.66
JTAI,data/nasdaq_10y/JTAI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,12,10000,8717.63,-1282.37,16.67,-1.082,5.006,-2.3,2.177,0.426,-16.19,1.42,9.489,-5.0,952.72,2235.12
JTAI,data/nasdaq_10y/JTAI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,12,10000,8701.26,-1298.74,16.67,-1.082,5.006,-2.3,2.177,0.435,-16.73,1.42,9.489,-5.0,1001.26,2300.0
JUNS,data/nasdaq_10y/JUNS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,9,10000,8636.16,-1363.84,22.22,-1.366,8.606,-4.215,2.042,0.527,-15.46,2.67,16.429,-12.658,1518.29,2882.15
JUNS,data/nasdaq_10y/JUNS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,9,10000,8770.67,-1229.33,22.22,-1.366,8.606,-4.215,2.042,0.583,-15.33,2.67,16.429,-12.658,1721.19,2950.52
JVA,data/nasdaq_10y/JVA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,70,10000,7215.97,-2784.03,20.0,-0.305,6.828,-2.088,3.27,0.675,-45.39,2.49,45.622,-6.119,5794.12,8578.07
JVA,data/nasdaq_10y/JVA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,70,10000,7866.87,-2133.13,20.0,-0.305,6.828,-2.088,3.27,0.818,-58.84,2.49,45.622,-6.119,9559.08,11692.21
JWEL,data/nasdaq_10y/JWEL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,21,10000,44524.13,34524.13,28.57,9.601,38.284,-1.873,20.444,4.638,-10.03,3.29,88.873,-3.763,44012.33,9488.57
JWEL,data/nasdaq_10y/JWEL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,21,10000,30161.29,20161.29,28.57,9.601,38.284,-1.873,20.444,8.177,-3.78,3.29,88.873,-3.763,22970.27,2808.98
JXG,data/nasdaq_10y/JXG.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,64,10000,3592.25,-6407.75,9.38,-1.489,9.255,-2.6,3.56,0.414,-64.9,1.66,25.817,-9.639,4523.81,10931.6
JXG,data/nasdaq_10y/JXG.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,64,10000,472.75,-9527.25,9.38,-1.489,9.255,-2.6,3.56,0.368,-95.45,1.66,25.817,-9.639,5553.08,15080.33
JYD,data/nasdaq_10y/JYD.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,16,10000,7966.93,-2033.07,6.25,-1.349,12.451,-2.269,5.489,0.317,-22.71,1.44,12.451,-4.977,943.15,2976.23
JYD,data/nasdaq_10y/JYD.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,16,10000,7842.29,-2157.71,6.25,-1.349,12.451,-2.269,5.489,0.366,-25.94,1.44,12.451,-4.977,1245.14,3402.85
JYNT,data/nasdaq_10y/JYNT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,85,10000,8143.22,-1856.78,24.71,-0.146,5.505,-2.0,2.753,0.882,-47.89,2.49,20.683,-6.001,13942.78,15799.53
JYNT,data/nasdaq_10y/JYNT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,85,10000,8761.4,-1238.6,24.71,-0.146,5.505,-2.0,2.753,0.903,-42.28,2.49,20.683,-6.001,11560.65,12799.25
JZXN,data/nasdaq_10y/JZXN.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,23,10000,6012.28,-3987.72,0.0,-2.184,,-2.184,,0.0,-38.65,1.13,-0.962,-5.67,0.0,3987.71
JZXN,data/nasdaq_10y/JZXN.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,23,10000,4975.73,-5024.27,0.0,-2.184,,-2.184,,0.0,-49.23,1.13,-0.962,-5.67,0.0,5024.27
KALA,data/nasdaq_10y/KALA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,46,10000,9239.53,-760.47,13.04,-0.007,13.605,-2.049,6.639,0.904,-35.13,2.22,26.316,-5.744,7183.02,7943.41
KALA,data/nasdaq_10y/KALA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,46,10000,9965.58,-34.42,13.04,-0.007,13.605,-2.049,6.639,0.996,-36.44,2.22,26.316,-5.744,8163.24,8197.66
KALU,data/nasdaq_10y/KALU.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,82,10000,9275.7,-724.3,28.05,-0.008,4.801,-1.883,2.549,0.918,-41.6,3.29,20.162,-5.764,8121.12,8845.52
KALU,data/nasdaq_10y/KALU.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,82,10000,9930.4,-69.6,28.05,-0.008,4.801,-1.883,2.549,0.994,-50.72,3.29,20.162,-5.764,11042.35,11111.95
KARD,data/nasdaq_10y/KARD.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,1,10000,9800.0,-200.0,0.0,-2.0,,-2.0,,0.0,0.0,1.0,-2.0,-2.0,0.0,200.0
KARD,data/nasdaq_10y/KARD.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,1,10000,9800.0,-200.0,0.0,-2.0,,-2.0,,0.0,0.0,1.0,-2.0,-2.0,0.0,200.0
KARO,data/nasdaq_10y/KARO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,37,10000,5646.79,-4353.21,18.92,-1.453,3.547,-2.62,1.354,0.224,-51.07,2.49,19.619,-9.454,1253.88,5606.95
KARO,data/nasdaq_10y/KARO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,37,10000,4622.39,-5377.61,18.92,-1.453,3.547,-2.62,1.354,0.316,-72.43,2.49,19.619,-9.454,2483.17,7860.78
KAZR,data/nasdaq_10y/KAZR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,7,10000,8484.51,-1515.49,0.0,-2.317,,-2.317,,0.0,-13.42,1.43,-2.0,-4.221,0.0,1515.47
KAZR,data/nasdaq_10y/KAZR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,7,10000,8377.92,-1622.08,0.0,-2.317,,-2.317,,0.0,-14.51,1.43,-2.0,-4.221,0.0,1622.08
KBON,data/nasdaq_10y/KBON.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
KBON,data/nasdaq_10y/KBON.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
KBSX,data/nasdaq_10y/KBSX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,9,10000,8347.63,-1652.37,11.11,-1.971,0.694,-2.304,0.301,0.034,-15.41,1.33,0.694,-6.111,57.57,1709.9
KBSX,data/nasdaq_10y/KBSX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,9,10000,8226.54,-1773.46,11.11,-1.971,0.694,-2.304,0.301,0.038,-16.76,1.33,0.694,-6.111,69.44,1842.9
KCHV,data/nasdaq_10y/KCHV.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
KCHV,data/nasdaq_10y/KCHV.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
KDK,data/nasdaq_10y/KDK.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,5,10000,8358.96,-1641.04,0.0,-3.475,,-3.475,,0.0,-14.7,1.0,-2.0,-9.375,0.0,1641.03
KDK,data/nasdaq_10y/KDK.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,5,10000,8262.5,-1737.5,0.0,-3.475,,-3.475,,0.0,-15.69,1.0,-2.0,-9.375,0.0,1737.5
KDP,data/nasdaq_10y/KDP.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,34,10000,11288.86,1288.86,47.06,0.395,2.895,-1.827,1.584,1.38,-10.22,4.68,5.868,-2.941,4683.61,3395.03
KDP,data/nasdaq_10y/KDP.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,34,10000,11342.03,1342.03,47.06,0.395,2.895,-1.827,1.584,1.408,-9.72,4.68,5.868,-2.941,4631.57,3289.54
KE,data/nasdaq_10y/KE.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,73,10000,11310.88,1310.88,31.51,0.384,5.72,-2.071,2.763,1.152,-38.76,3.55,50.76,-8.497,9925.78,8614.89
KE,data/nasdaq_10y/KE.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,73,10000,12803.27,2803.27,31.51,0.384,5.72,-2.071,2.763,1.271,-47.36,3.55,50.76,-8.497,13156.56,10353.29
KEEL,data/nasdaq_10y/KEEL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,32,10000,10606.79,606.79,12.5,0.827,28.113,-3.071,9.154,1.078,-25.36,2.38,52.161,-9.31,8421.6,7814.65
KEEL,data/nasdaq_10y/KEEL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,32,10000,12646.03,2646.03,12.5,0.827,28.113,-3.071,9.154,1.308,-29.89,2.38,52.161,-9.31,11245.15,8599.12
KELYA,data/nasdaq_10y/KELYA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,58,10000,9973.85,-26.15,37.93,0.037,3.119,-1.846,1.69,0.996,-24.22,3.34,8.85,-3.509,7144.03,7170.38
KELYA,data/nasdaq_10y/KELYA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,58,10000,10216.4,216.4,37.93,0.037,3.119,-1.846,1.69,1.033,-22.15,3.34,8.85,-3.509,6861.52,6645.12
KELYB,data/nasdaq_10y/KELYB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,32,10000,5258.0,-4742.0,28.12,-1.905,3.09,-3.86,0.8,0.265,-43.75,6.0,8.624,-9.443,1712.81,6454.72
KELYB,data/nasdaq_10y/KELYB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,32,10000,3903.38,-6096.62,28.12,-1.905,3.09,-3.86,0.8,0.313,-58.24,6.0,8.624,-9.443,2780.87,8877.49
KEQU,data/nasdaq_10y/KEQU.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,62,10000,6625.85,-3374.15,20.97,-0.591,5.228,-2.135,2.449,0.628,-44.61,2.87,16.599,-6.882,5704.24,9078.05
KEQU,data/nasdaq_10y/KEQU.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,62,10000,6337.54,-3662.46,20.97,-0.591,5.228,-2.135,2.449,0.65,-47.11,2.87,16.599,-6.882,6796.28,10458.74
KEYY,data/nasdaq_10y/KEYY.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
KEYY,data/nasdaq_10y/KEYY.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
KFFB,data/nasdaq_10y/KFFB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,42,10000,5540.98,-4459.02,14.29,-1.367,3.488,-2.176,1.603,0.26,-44.88,2.71,6.281,-6.202,1567.54,6026.58
KFFB,data/nasdaq_10y/KFFB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,42,10000,4258.91,-5741.09,14.29,-1.367,3.488,-2.176,1.603,0.267,-59.55,2.71,6.281,-6.202,2092.72,7833.81
KFII,data/nasdaq_10y/KFII.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
KFII,data/nasdaq_10y/KFII.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
KGEI,data/nasdaq_10y/KGEI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,44,10000,10307.97,307.97,18.18,0.387,13.287,-2.48,5.358,1.034,-27.05,2.7,45.856,-7.895,9285.15,8977.23
KGEI,data/nasdaq_10y/KGEI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,44,10000,11701.37,1701.37,18.18,0.387,13.287,-2.48,5.358,1.191,-27.31,2.7,45.856,-7.895,10629.96,8928.59
KHC,data/nasdaq_10y/KHC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,50,10000,12155.12,2155.12,38.0,0.425,3.222,-1.29,2.498,1.416,-20.41,4.36,6.99,-2.0,7337.85,5182.54
KHC,data/nasdaq_10y/KHC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,50,10000,12123.05,2123.05,38.0,0.425,3.222,-1.29,2.498,1.531,-16.16,4.36,6.99,-2.0,6120.86,3997.81
KIDS,data/nasdaq_10y/KIDS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,61,10000,7225.74,-2774.26,19.67,-0.464,6.073,-2.064,2.942,0.673,-40.45,2.66,14.905,-3.983,5711.51,8485.94
KIDS,data/nasdaq_10y/KIDS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,61,10000,7171.8,-2828.2,19.67,-0.464,6.073,-2.064,2.942,0.72,-46.22,2.66,14.905,-3.983,7287.41,10115.61
KIDZ,data/nasdaq_10y/KIDZ.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,2,10000,9604.0,-396.0,0.0,-2.0,,-2.0,,0.0,-2.0,1.5,-2.0,-2.0,0.0,396.0
KIDZ,data/nasdaq_10y/KIDZ.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,2,10000,9600.0,-400.0,0.0,-2.0,,-2.0,,0.0,-2.04,1.5,-2.0,-2.0,0.0,400.0
KINS,data/nasdaq_10y/KINS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,60,10000,12889.12,2889.12,26.67,0.714,9.105,-2.338,3.895,1.271,-39.61,3.35,52.381,-11.195,13544.49,10655.12
KINS,data/nasdaq_10y/KINS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,60,10000,14282.44,4282.44,26.67,0.714,9.105,-2.338,3.895,1.416,-39.78,3.35,52.381,-11.195,14567.45,10285.01
KITT,data/nasdaq_10y/KITT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,20,10000,7149.04,-2850.96,10.0,-1.607,6.854,-2.547,2.691,0.254,-29.32,1.65,7.105,-10.494,971.58,3822.59
KITT,data/nasdaq_10y/KITT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,20,10000,6786.43,-3213.57,10.0,-1.607,6.854,-2.547,2.691,0.299,-34.54,1.65,7.105,-10.494,1370.88,4584.45
KLAC,data/nasdaq_10y/KLAC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,86,10000,11360.42,1360.42,33.72,0.237,4.862,-2.116,2.298,1.099,-16.72,3.59,17.236,-6.545,15121.88,13761.69
KLAC,data/nasdaq_10y/KLAC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,86,10000,12039.78,2039.78,33.72,0.237,4.862,-2.116,2.298,1.169,-14.88,3.59,17.236,-6.545,14098.89,12059.11
KLIC,data/nasdaq_10y/KLIC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,79,10000,16700.27,6700.27,36.71,0.729,4.952,-1.721,2.878,1.528,-22.1,3.75,11.605,-3.579,19378.14,12678.47
KLIC,data/nasdaq_10y/KLIC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,79,10000,15757.79,5757.79,36.71,0.729,4.952,-1.721,2.878,1.669,-14.88,3.75,11.605,-3.579,14361.23,8603.44
KLRA,data/nasdaq_10y/KLRA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,2,10000,9604.0,-396.0,0.0,-2.0,,-2.0,,0.0,-2.0,1.5,-2.0,-2.0,0.0,396.0
KLRA,data/nasdaq_10y/KLRA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,2,10000,9600.0,-400.0,0.0,-2.0,,-2.0,,0.0,-2.04,1.5,-2.0,-2.0,0.0,400.0
KLRS,data/nasdaq_10y/KLRS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,45,10000,10002.0,2.0,4.44,0.62,59.342,-2.111,28.113,1.0,-53.85,1.82,77.734,-4.511,8789.34,8787.22
KLRS,data/nasdaq_10y/KLRS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,45,10000,12791.85,2791.85,4.44,0.62,59.342,-2.111,28.113,1.308,-55.83,1.82,77.734,-4.511,11868.46,9076.61
KLTR,data/nasdaq_10y/KLTR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,38,10000,6369.92,-3630.08,15.79,-1.119,5.069,-2.28,2.223,0.368,-34.97,1.95,13.298,-11.579,2116.1,5746.21
KLTR,data/nasdaq_10y/KLTR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,38,10000,5745.96,-4254.04,15.79,-1.119,5.069,-2.28,2.223,0.417,-41.34,1.95,13.298,-11.579,3041.04,7295.08
KLXE,data/nasdaq_10y/KLXE.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,39,10000,6655.67,-3344.33,10.26,-0.988,7.725,-1.984,3.893,0.412,-37.63,1.51,12.276,-3.67,2347.37,5691.75
KLXE,data/nasdaq_10y/KLXE.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,39,10000,6145.56,-3854.44,10.26,-0.988,7.725,-1.984,3.893,0.445,-45.79,1.51,12.276,-3.67,3089.87,6944.31
KMB,data/nasdaq_10y/KMB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,26,10000,11801.89,1801.89,53.85,0.673,2.307,-1.233,1.872,2.084,-6.77,5.42,10.648,-2.477,3464.37,1662.36
KMB,data/nasdaq_10y/KMB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,26,10000,11751.12,1751.12,53.85,0.673,2.307,-1.233,1.872,2.184,-5.79,5.42,10.648,-2.477,3230.26,1479.14
KMDA,data/nasdaq_10y/KMDA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,72,10000,6410.6,-3589.4,23.61,-0.386,6.789,-2.604,2.607,0.676,-43.23,3.04,41.683,-28.0,7480.99,11070.52
KMDA,data/nasdaq_10y/KMDA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,72,10000,7220.19,-2779.81,23.61,-0.386,6.789,-2.604,2.607,0.806,-49.11,3.04,41.683,-28.0,11541.35,14321.16
KMRK,data/nasdaq_10y/KMRK.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,7,10000,9552.76,-447.24,28.57,-0.511,7.364,-3.662,2.011,0.751,-7.55,2.43,7.586,-7.547,1348.54,1795.76
KMRK,data/nasdaq_10y/KMRK.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,7,10000,9641.99,-358.01,28.57,-0.511,7.364,-3.662,2.011,0.804,-7.7,2.43,7.586,-7.547,1472.9,1830.91
KMTS,data/nasdaq_10y/KMTS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,13,10000,12827.04,2827.04,23.08,2.397,16.433,-1.814,9.059,2.256,-9.68,2.77,37.717,-2.083,5078.47,2251.49
KMTS,data/nasdaq_10y/KMTS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,13,10000,13115.93,3115.93,23.08,2.397,16.433,-1.814,9.059,2.718,-7.14,2.77,37.717,-2.083,4929.83,1813.9
KNDI,data/nasdaq_10y/KNDI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,60,10000,5685.92,-4314.08,11.67,-0.873,7.998,-2.044,3.913,0.498,-41.98,2.02,15.686,-8.01,4285.9,8599.96
KNDI,data/nasdaq_10y/KNDI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,60,10000,4764.91,-5235.09,11.67,-0.873,7.998,-2.044,3.913,0.517,-51.38,2.02,15.686,-8.01,5598.3,10833.39
KNSA,data/nasdaq_10y/KNSA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,72,10000,6268.97,-3731.03,20.83,-0.527,5.971,-2.237,2.669,0.652,-56.23,2.67,36.842,-6.786,6983.74,10714.95
KNSA,data/nasdaq_10y/KNSA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,72,10000,6204.56,-3795.44,20.83,-0.527,5.971,-2.237,2.669,0.702,-59.71,2.67,36.842,-6.786,8956.55,12751.99
KOD,data/nasdaq_10y/KOD.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,51,10000,78168.62,68168.62,25.49,5.751,29.159,-2.257,12.92,2.957,-24.54,3.29,125.009,-9.934,103009.73,34841.72
KOD,data/nasdaq_10y/KOD.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,51,10000,39329.92,29329.92,25.49,5.751,29.159,-2.257,12.92,4.42,-16.39,3.29,125.009,-9.934,37906.34,8576.42
KOPN,data/nasdaq_10y/KOPN.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,73,10000,16727.45,6727.45,19.18,0.961,13.07,-1.913,6.833,1.506,-27.7,2.33,44.615,-2.857,20014.65,13287.16
KOPN,data/nasdaq_10y/KOPN.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,73,10000,17012.02,7012.02,19.18,0.961,13.07,-1.913,6.833,1.621,-29.31,2.33,44.615,-2.857,18297.41,11285.39
KOSS,data/nasdaq_10y/KOSS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,67,10000,4234.62,-5765.38,13.43,-1.173,7.742,-2.556,3.029,0.432,-68.56,2.12,22.917,-10.27,4377.71,10143.06
KOSS,data/nasdaq_10y/KOSS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,67,10000,2143.28,-7856.72,13.43,-1.173,7.742,-2.556,3.029,0.47,-101.72,2.12,22.917,-10.27,6967.39,14824.11
