策略分组,标的,近252日年化波动率_%,近252日日均成交额,近20日收益_%,近60日收益_%,收盘相对SMA50_%,历史交易日数,交易数,胜率 (%),盈利因子,最大回撤 (%),累计收益率 (%)
中流动性－中波动,NVCT,82.98420852578646,595031.5050125122,38.49493351882369,117.00680330953115,33.11818824978319,1115,10,20.0,2.242,-19.93,27.7347
中流动性－中波动,NVEC,52.50294912089623,3262283.3656311035,-21.863119433316804,2.408636460250557,-11.35509529992671,2514,20,30.0,1.137,-30.89,5.685000000000007
中流动性－中波动,OABI,62.475586086771315,764800.0070810318,-9.401710969221488,41.3333257039388,-7.302146891662109,1203,7,14.29,0.012,-15.56,-18.098000000000003
中流动性－中波动,OBIO,71.58750772720029,773952.9896855354,-7.76942210623035,-12.589072840556303,-7.7393624435098785,1495,2,0.0,0.0,-3.07,-5.127700000000002
中流动性－中波动,OCGN,81.15999698601641,6832778.574502468,9.67741966495652,-19.047615668670826,-1.5562786088164304,2514,17,29.41,1.531,-24.97,19.315799999999996
中流动性－中波动,OCS,65.11844221396379,3963637.480735779,8.645269966748037,-56.22980461970106,-33.28407864596087,1297,8,37.5,3.912,-3.04,21.301499999999997
中流动性－中波动,ONCY,88.32571426330061,885812.4862134455,-11.458328870745904,-26.086952916165085,-4.063202365226415,2514,9,0.0,0.0,-20.71,-23.0885
中流动性－中波动,ONEW,57.295108083011506,1562270.492696762,18.88791136569359,25.887855206923717,20.407618287677074,1618,15,40.0,2.052,-11.48,31.625599999999988
中流动性－中波动,OPAL,76.80892251366511,427276.9957780838,36.02150279202896,2.0161270940217024,20.064540063669,1293,10,0.0,0.0,-26.8,-31.0045
中流动性－中波动,OPRT,57.23193034944332,2505935.5241298676,16.27907320596482,4.347826086956519,10.235352292117295,1710,16,25.0,2.199,-12.94,47.9255
中流动性－中波动,OPRX,78.45811187512547,3244700.9229421616,34.33735003208118,-1.6176489768968239,20.937127706403412,2514,19,26.32,2.027,-17.7,46.6709
中流动性－中波动,OPXS,69.9962459299366,507350.99992752075,-1.9215987363705556,17.27941263479962,4.743847107763144,2514,16,25.0,2.203,-18.66,40.62479999999999
中流动性－中波动,ORGO,74.53533781479287,2639128.494644165,7.377041972026466,8.713684325700344,6.357062138576874,2395,11,9.09,1.681,-11.54,17.2968
中流动性－中波动,ORMP,54.000334311044305,396179.00322675705,3.8659817253393403,3.333336186205149,-2.6711059469580745,2514,14,7.14,0.321,-21.65,-20.938599999999997
中流动性－中波动,PAL,77.1611639190286,1502969.9859142303,-5.45212564430877,6.756761207391815,8.171432746260422,548,2,0.0,0.0,-3.09,-6.000000000000005
中流动性－中波动,PAYS,70.48646021690857,2764947.002363205,15.54054162901104,33.593750989530214,16.57077688500037,2514,24,20.83,1.121,-27.91,7.746000000000008
中流动性－中波动,PBYI,69.5370730617605,2192127.441215515,12.830685152558562,14.804844280575601,13.80009315411792,2514,18,5.56,0.12,-38.38,-37.0524
中流动性－中波动,PDEX,65.13136462711931,1349194.038772583,-10.859097996291379,13.041771011591475,-7.231660600087364,2514,25,24.0,0.802,-35.14,-9.294899999999995
中流动性－中波动,PESI,70.03637984663673,1669636.5194797516,58.727264404296875,37.26414086429133,52.79065331669726,2514,20,40.0,2.35,-17.1,45.038700000000006
中流动性－中波动,PHVS,56.600887798086866,5098999.900150299,6.524388534834058,16.311576437565577,9.078758128331966,1367,8,12.5,0.822,-9.28,-3.4122999999999903
中流动性－中波动,PLBY,78.68334656475122,761603.5130858421,-19.310350440770165,-38.09523989734377,-13.339755783475194,1476,6,16.67,1.595,-20.33,16.458499999999997
中流动性－中波动,PLRX,55.87882640364291,820862.7530395985,-0.8620681681899223,-10.852712390299713,-1.583227716214497,1538,9,33.33,2.104,-4.99,16.1891
中流动性－中波动,PLSE,86.31364087734008,3739219.6097373962,12.031249522697184,17.39664325382586,12.047445669688717,2514,14,28.57,1.135,-9.28,3.892399999999996
中流动性－中波动,PLTK,53.89097171305537,5125626.951909065,15.042975802700354,13.739373910104579,11.506092275709356,1380,15,6.67,0.195,-28.04,-24.300500000000003
中流动性－中波动,PMTS,77.00671495256913,624285.9817504883,3.0120439768155816,5.7335497353728115,4.83956116270341,2514,19,31.58,2.725,-16.12,63.9227
中流动性－中波动,PMVP,71.32166626355485,420938.00597190857,18.584074250719507,-9.45945837098897,8.49324233412263,1458,11,0.0,0.0,-29.1,-31.231200000000005
中流动性－中波动,PPIH,63.1837889331035,2640791.063976288,-12.495694513257094,-14.926369510507808,-12.147309648308502,2514,22,18.18,0.38,-24.19,-22.11350000000001
中流动性－中波动,PPSI,91.00664974585551,422675.5131006241,-29.411766844713572,12.891990896563543,-23.297269824648602,2514,14,7.14,0.315,-27.94,-25.3694
中流动性－中波动,PRAA,58.491430324502915,5851564.536380768,21.285149586118735,-13.508352365849664,8.934824189557201,2514,20,30.0,1.585,-12.03,24.208999999999993
中流动性－中波动,PROF,72.6187902837454,466749.5077610016,-0.2911205423533403,-0.580550981540584,-0.08605853882731607,1687,9,11.11,0.875,-20.2,-3.0743000000000076
中流动性－中波动,PROK,86.54154080058946,2501845.9948062897,-11.475411651489619,-22.488034866151917,-8.350305224271581,1267,2,0.0,0.0,-2.73,-5.645499999999992
中流动性－中波动,PRQR,76.45180201199716,838286.9843244553,-10.052906849166632,-2.857140132359093,4.918844996755589,2514,16,18.75,0.875,-21.37,-4.453300000000004
中流动性－中波动,PRTH,56.96306760874255,2264625.085711479,-6.694560864239074,22.75229892388786,4.390975265946384,2415,8,12.5,0.105,-19.0,-23.7989
中流动性－中波动,PRTS,79.11935177027861,409825.00749111176,-16.403784492473793,-44.79166687362724,-17.25731091216135,2514,14,7.14,0.338,-28.93,-25.848599999999998
中流动性－中波动,PUBM,69.84827467828116,5342662.481307983,12.654861304108245,33.71847615674077,9.199144747467681,1406,8,12.5,0.03,-18.8,-20.6083
中流动性－中波动,QTRX,79.52927244136984,3294891.370844841,14.011796163233313,18.558282847955287,14.403267888228587,2162,23,26.09,1.275,-23.59,12.07830000000001
中流动性－中波动,QUIK,83.52505097883491,1412915.0119543076,-40.63926837240539,4.6698866356136515,-32.133310872624975,2514,19,31.58,1.326,-20.84,12.821900000000008
中流动性－中波动,RAIL,59.73997635386159,1446563.4573936462,-19.313302283661237,-14.835786569630216,-9.06672478462378,2514,22,18.18,3.627,-21.86,126.50080000000004
中流动性－中波动,RBBN,60.42627384328936,1900781.983244419,-14.062496216501952,-19.999998266046692,-14.741898304921875,2514,24,33.33,1.146,-19.34,8.317499999999999
中流动性－中波动,RCKT,76.6780647097915,7373326.0095357895,2.686571795522541,-9.473681568769177,4.299316156791111,2514,16,31.25,2.438,-16.29,37.503400000000006
中流动性－中波动,RCKY,56.374857406706305,1565682.9679489136,-1.7518588296468018,-5.711652802440847,6.501976595629522,2514,23,21.74,0.919,-13.76,-3.975300000000004
中流动性－中波动,RCMT,52.75236914031842,1033890.0098800659,4.965888608667224,-12.428843140002465,6.590193787781207,2514,19,15.79,0.98,-24.26,-0.867999999999991
中流动性－中波动,REKR,82.029812813171,2738636.716532707,-19.830027132778383,-38.611714717686354,-22.31890605772947,2232,10,10.0,0.238,-24.72,-23.67
中流动性－中波动,RELL,61.29724302930144,879725.9744644165,-7.63440885575799,24.49275411394707,0.8014849408646052,2514,22,27.27,0.581,-26.62,-19.866000000000007
中流动性－中波动,RGNX,90.74886662820505,7139955.955886841,26.794873095906734,5.888652909523473,7.895228968690349,2514,18,33.33,2.305,-13.43,47.316599999999994
中流动性－中波动,RJET,63.13754036575743,986918.0267333984,-4.600896834435808,-7.622115621370296,-12.903099629185588,1993,13,30.77,2.416,-13.26,59.16669999999999
中流动性－中波动,RNAC,85.80081375297424,932813.9804840088,-14.226374551176413,19.883895340262757,-0.6267951280183648,2514,18,22.22,0.477,-40.05,-30.240200000000005
中流动性－中波动,RPAY,71.66207832594375,3559303.9713978767,14.45427712016527,-2.020200074126499,6.499783503862755,2011,13,15.38,0.388,-29.04,-22.908000000000005
中流动性－中波动,RRGB,75.48964115378486,1090171.482181549,11.980830232876283,70.1456413494677,28.7892746699288,2514,20,10.0,0.415,-34.52,-29.831300000000006
中流动性－中波动,RXST,65.63900242466633,6389292.589187622,17.33615577917056,-24.99999838906367,3.9189657501208286,1246,6,16.67,0.093,-15.6,-14.3532
中流动性－中波动,SABS,77.75244135858598,1109639.9859189987,-11.500000953674316,-11.278196656845696,-4.702938075529084,1365,6,16.67,0.085,-12.47,-13.962199999999992
中流动性－中波动,SBGI,51.12616713726573,5784272.601175308,1.0972905464016858,-16.69680791010466,-1.8117252142359264,2514,22,40.91,2.531,-12.5,47.88600000000001
中流动性－中波动,SENS,74.36781504239266,2886874.9863624573,-24.183971705585726,-26.474816204999097,-15.595782549792691,2514,15,33.33,1.934,-13.21,38.514
中流动性－中波动,SEPN,65.16217291115903,6812379.018974304,-7.658271449525977,29.1570020787592,5.6023013430859026,431,4,0.0,0.0,-9.74,-12.444900000000004
中流动性－中波动,SFIX,64.79315316272786,8475771.426343918,-5.95534083028586,-5.012532511420642,2.6099190564403685,2175,15,20.0,1.435,-20.64,12.912600000000008
中流动性－中波动,SGHT,82.0236892344111,840552.4909257889,-4.734848296702521,17.79860028750935,-0.8202501694795195,1257,6,0.0,0.0,-15.34,-17.211299999999994
中流动性－中波动,SGMT,86.67098849448023,3684880.4953336716,17.06587384159084,24.522291566930132,9.054906424609444,755,3,33.33,10.774,-3.64,58.6443
中流动性－中波动,SIGA,51.25485421001331,2639945.00041008,-20.370372210019827,-23.725058034568256,-17.852706954126653,2514,26,26.92,0.892,-21.2,-6.436399999999997
中流动性－中波动,SILC,83.19831912662423,469018.0018424988,-6.155483158010289,43.564681025001306,0.8316470622937278,2514,24,8.33,0.112,-66.92,-70.4444
中流动性－中波动,SKYX,89.23608850323525,1323826.4713346958,9.259250061011981,7.272720179282088,5.075686605071272,1111,4,0.0,0.0,-9.54,-14.671599999999996
中流动性－中波动,SLDB,81.03431914296374,6644582.962846756,4.681876913502303,3.80953170274696,7.8007203750906084,2129,11,27.27,3.328,-13.77,48.1724
中流动性－中波动,SMTI,63.057077931508445,994125.9711265564,13.533149320102122,25.250506747007194,10.754727116566087,2514,12,25.0,1.009,-19.08,0.2770999999999857
中流动性－中波动,SND,67.79003031576792,1071580.0049304962,-0.41753613957810076,-8.620686347740547,-3.15114154769095,2436,16,31.25,2.221,-13.31,47.106300000000005
中流动性－中波动,SOPH,65.80351165465127,410729.0015697479,7.509154662043849,14.424946483628132,12.280027964839224,1251,13,0.0,0.0,-38.66,-40.498599999999996
中流动性－中波动,SPCB,71.29856672258497,652975.4977226257,-9.62521410963616,15.956285235140676,-3.7886094826311667,2514,10,20.0,0.63,-31.63,-11.81549999999999
中流动性－中波动,SPRO,63.57511291667112,913865.4814958572,-30.701751634134556,-44.75524122834257,-35.39417540212351,2186,15,20.0,1.059,-14.14,1.8854999999999844
中流动性－中波动,SPWH,75.5677102315704,629828.9947450161,-14.598543575737445,-22.51655864410248,-9.722225467159596,2514,21,9.52,0.372,-38.64,-39.6033
中流动性－中波动,SPWR,75.66227023337687,1880988.9393806458,-22.69230675180044,-40.59113362398477,-28.768872114677222,887,5,0.0,0.0,-9.28,-12.0
中流动性－中波动,SRTA,63.71914829293562,3954136.5916490555,-12.414966069144306,3.0000019073486373,-7.854713005996839,1682,15,33.33,1.217,-13.43,6.904699999999986
中流动性－中波动,SRZN,73.91176796968755,1385369.505405426,-5.548391034526212,-33.51498669071362,-12.386746670817994,1385,8,0.0,0.0,-22.93,-25.238100000000006
中流动性－中波动,SSTI,60.17854527669595,879282.9958438873,9.566326344425313,25.95307824596924,11.161438265761369,2290,18,22.22,0.986,-22.75,-0.6877000000000022
中流动性－中波动,SSYS,56.04170858044749,6883517.084503174,-8.744391550445629,-6.864982191168279,-7.26394090056287,2514,23,26.09,0.914,-22.66,-4.5320999999999945
中流动性－中波动,STGW,57.05429952307545,7813963.337159157,11.922506500548247,6.827880579630485,9.315869264289113,2514,19,26.32,0.781,-20.33,-7.719100000000001
中流动性－中波动,STRO,90.79312163914828,1517693.0373430252,-20.452243123808433,-33.66169292254993,-22.8493066792147,1960,17,5.88,0.25,-34.13,-34.1388
中流动性－中波动,SVRA,54.53327648154609,6843903.376460075,0.3636360168457031,7.392998527463734,1.0581812864407958,2317,17,29.41,2.978,-12.4,76.705
中流动性－中波动,TARA,79.38426373206434,2665446.006464958,3.015072487035231,-24.214417370199815,-6.627194135207448,2514,25,16.0,0.322,-38.48,-38.772299999999994
中流动性－中波动,TASK,56.46156934948807,3863928.935241699,18.737273011909462,-16.235633739188437,3.954922374741443,1280,13,15.38,1.36,-25.12,16.475499999999997
中流动性－中波动,TATT,64.20011633528881,6060134.302711487,-14.029079970203595,8.239099148030382,-3.271910219320595,2514,20,15.0,0.382,-38.17,-34.267199999999995
中流动性－中波动,TAYD,57.3892858532843,1085257.520866394,-1.0139441932509263,-6.49906443034638,0.7890531317128691,2514,19,26.32,0.678,-14.78,-13.102199999999996
中流动性－中波动,TCMD,66.9587934624333,6017535.070037842,7.96393262602848,15.14423407570158,7.755872190750601,2506,23,8.7,0.772,-31.14,-13.4915
中流动性－中波动,TCRX,87.27416819628124,600563.9879465103,-0.5434777327093299,-26.799998283386238,-9.84510881608054,1256,5,20.0,0.425,-12.63,-8.768500000000001
中流动性－中波动,TCX,51.055091798529304,384583.9958190918,-23.330830266145973,-39.13043651130845,-24.478664477663482,2514,20,25.0,0.557,-27.28,-16.226200000000013
中流动性－中波动,TECX,81.85393722700016,6176176.054859161,8.594263747554987,14.385959558319627,6.398250506204417,2028,8,25.0,6.294,-4.43,94.1228
中流动性－中波动,TENX,74.51842728732191,2276581.94026947,32.083336512247726,13.86494464509822,22.76639127916833,2514,18,22.22,0.794,-28.09,-10.744500000000013
中流动性－中波动,TH,62.605547644005476,3654228.0488967896,-18.84920270745113,11.978104002723299,-9.227095090139814,2099,15,40.0,1.715,-10.95,17.516299999999994
中流动性－中波动,THRY,87.00165546708718,4217987.936210632,9.857143674577994,13.08823296355548,0.4782193080537178,2073,12,25.0,2.597,-12.7,42.4666
中流动性－中波动,TIL,81.95535444172376,572026.4880180359,-1.066665649414067,-11.771697848755647,-5.729893854437417,1338,8,0.0,0.0,-19.31,-21.728900000000007
中流动性－中波动,TKNO,81.19641367114589,680615.5331134796,3.435120477827258,68.32298224025944,14.22068823859206,1270,2,50.0,58.272,0.0,171.8148
中流动性－中波动,TLSI,82.07092371271769,642229.0202140808,5.147059854751657,-6.739129330575555,12.20673128864236,1366,10,10.0,1.82,-23.98,23.99879999999999
中流动性－中波动,TMCI,85.48388952984286,1790653.4428358078,2.625301480004638,129.9465336775486,19.30194993217258,1314,10,30.0,1.085,-10.6,1.4803000000000122
中流动性－中波动,TNXP,86.08376719323985,8661878.588199615,3.4970863304724986,-5.186875433327154,-1.1310646258664514,2514,7,0.0,0.0,-18.04,-20.4963
中流动性－中波动,TOI,76.41073786647135,6320727.043390274,1.7110203770820842,55.523250454693326,8.669155875043511,1537,6,0.0,0.0,-21.03,-31.233800000000002
中流动性－中波动,TRDA,85.57710014818583,1888721.9955682755,-2.8208784456696168,-47.20306692886255,-2.1014811588297877,1182,6,0.0,0.0,-15.65,-18.1837
中流动性－中波动,TTEC,87.01772312630882,1078634.995687008,0.9345785021542818,-34.14633827220817,-8.42801009486992,2514,20,5.0,0.178,-38.93,-40.759
中流动性－中波动,TTGT,71.76688183574103,2218833.064186573,3.3333368654605344,-30.726254974157552,-13.055671774660006,2514,25,16.0,1.298,-22.18,13.190499999999993
中流动性－中波动,TUSK,69.74531214355612,408304.0122270584,-7.590759777069966,12.676059175781651,-9.549038866977366,2451,12,25.0,1.588,-10.22,16.669699999999988
中流动性－中波动,TWIN,60.819757057673975,677220.5003261566,3.3394305665785273,25.43031574403487,13.183157899826892,2514,32,15.62,1.91,-26.5,60.0098
中流动性－中波动,TZOO,59.5733280259888,930920.5053329468,-0.18248592786550555,46.061414081326404,5.457977110246115,2514,26,7.69,0.621,-54.4,-25.220799999999997
中流动性－中波动,ULH,80.46536301392135,850091.9930458069,-3.7710464998740756,-41.2176047890379,-4.827237109284055,2514,28,17.86,0.825,-29.54,-11.496399999999996
中流动性－中波动,UNCY,78.1075336271855,2810192.9758787155,-21.459851250472394,-30.220491727339194,-22.997651322437164,1260,3,0.0,0.0,-3.44,-6.336700000000006
中流动性－中波动,UROY,74.41635812196441,8519469.232535362,-4.7457661912276965,-26.822916521147498,-12.684110695178774,1311,9,22.22,0.773,-13.15,-3.7388999999999895
中流动性－中波动,USAU,65.6670815734333,4190295.0652599335,-10.094639387771199,-14.721718846523146,-8.567101925586995,2514,13,7.69,1.045,-23.93,1.4204000000000105
中流动性－中波动,USGO,71.67418673205283,614852.48670578,-3.786978722453338,-37.89152009418718,-14.908313513495564,813,4,0.0,0.0,-3.39,-6.285699999999994
中流动性－中波动,VNDA,81.78255766119102,5462790.59882164,-6.206898649580772,-20.35138919491176,-11.475622110707217,2514,17,29.41,0.745,-18.38,-6.071100000000007
中流动性－中波动,VOXR,54.14004673119274,2292691.071629524,-18.50393841216228,-25.135629124522694,-21.73321501204384,1495,12,50.0,2.838,-4.54,33.07
中流动性－中波动,VRA,84.21451996343414,553565.9952282906,-3.846156197421835,-11.971835715504186,3.129641136775585,2514,20,15.0,0.276,-42.84,-40.8984
中流动性－中波动,VREX,51.08247167475714,3463115.495824814,0.1899378753168257,-13.097200227530658,1.3458366655302978,2384,13,30.77,1.15,-20.05,6.07629999999999
中流动性－中波动,VTVT,75.23208212671781,594624.5101928711,-6.164382965112725,-18.714461191703858,-2.540812899915479,2514,19,10.53,0.17,-56.99,-52.3708
中流动性－中波动,VYGR,64.15572169935747,2145108.4787130356,-14.784944841028969,-23.42994737859916,-13.103067902312093,2514,11,27.27,3.951,-10.27,66.47740000000002
中流动性－中波动,WEST,70.64587198975991,2202793.0534362793,-14.950165498934853,40.659336532625346,-5.4163909604978855,1189,7,28.57,0.535,-7.73,-5.095000000000005
中流动性－中波动,WHWK,78.48456331979774,470121.9960927963,-11.990949371977422,-8.037822993764031,-8.276347010756469,2114,15,13.33,0.097,-35.64,-37.574799999999996
中流动性－中波动,WOOF,75.79513100443887,6032064.191353321,1.5267252678933252,-11.627903845232279,-1.1078853524909893,1382,13,23.08,0.62,-16.84,-10.359400000000008
中流动性－中波动,WW,90.03476901405963,5086717.97246933,-24.114587938205865,45.6999969482422,-2.9675818879287497,265,1,0.0,0.0,0.0,-14.058099999999996
中流动性－中波动,XGN,72.15779245127982,1483878.9769649506,-3.303966886074783,52.9616739211268,1.8963362042247578,1715,8,12.5,1.994,-12.37,18.155600000000007
中流动性－中波动,XTIA,88.63091919156827,2330654.4912159443,-20.218579021393356,-30.476185502378616,-16.40902098806424,2514,5,20.0,2.217,-9.48,14.605499999999981
中流动性－中波动,ZUMZ,54.63869284100937,3611736.5537643433,5.059019517782826,-25.567502669224574,-8.83993748119284,2514,18,27.78,1.184,-15.81,6.287299999999996
中流动性－高波动,AARD,123.97779421314267,1309134.0145111084,49.10941562272597,5.967448665205222,20.141055657794695,357,1,0.0,0.0,0.0,-5.000000000000004
中流动性－高波动,ACRS,96.61364366066839,3822241.0287737846,26.222218407524966,29.38496585617745,17.287515212870687,2514,3,66.67,2.983,-4.86,9.914899999999992
中流动性－高波动,ACRV,93.4253587234352,824340.4867053032,11.464964428936275,-11.167513980465893,1.9932397758055664,919,0,,,,0.0
中流动性－高波动,ADV,93.30001198685137,1014267.7640953064,9.796034797138887,17.853841693005677,-2.0321507731436483,1643,1,100.0,,0.0,56.27530000000001
中流动性－高波动,AGEN,116.09454909730196,1995127.4859666824,67.00000762939453,27.15736436857381,43.94897718580821,2514,8,25.0,0.23,-20.96,-17.9075
中流动性－高波动,AIFC,123.53514101226332,4502503.089976311,-17.9104480267527,-40.860214226782595,-23.949113701765523,2514,7,14.29,0.038,-24.42,-25.7722
中流动性－高波动,AIFF,185.63514084193153,478376.495051384,-16.0583961930296,-48.43049478376504,-23.871310842790727,2514,3,0.0,0.0,-14.76,-14.756100000000005
中流动性－高波动,AIIO,240.7635059626954,1436290.207849741,32.55033632220623,448.61109593400306,21.389061537917463,1589,3,33.33,34.633,-1.77,224.6918
中流动性－高波动,AIP,93.60827829895526,8215857.110309601,-29.63046817949262,27.89452134352157,-15.822813114325196,1184,1,0.0,0.0,0.0,-5.000000000000004
中流动性－高波动,AIRE,389.67928736119865,1046548.988948822,-37.38738883868137,-80.07168452043,-34.16066741247534,685,0,,,,0.0
中流动性－高波动,AIRS,119.34342924186568,3702628.4611463547,-9.919033244526432,66.04476486635437,-5.953466481696401,1182,4,25.0,0.787,-34.56,-9.111499999999994
中流动性－高波动,ALDX,111.76625995270852,3685427.887427807,-13.775508962835413,-0.588234716633218,-7.8617350061334745,2514,7,28.57,2.282,-8.01,25.63979999999999
中流动性－高波动,ALEC,103.22168151574968,1660665.9779310226,-14.28571428571429,-38.77551139567801,-20.597109570446015,1870,7,0.0,0.0,-27.68,-31.2952
中流动性－高波动,ALMU,124.89994377358731,7268683.081579208,-39.644480946107976,-31.099575207636796,-34.9914936162535,849,2,0.0,0.0,-5.27,-10.125499999999988
中流动性－高波动,ALOY,144.5469338285232,1876704.004740715,-50.02812212737806,-5.378062789955318,-27.472346266832336,2504,3,33.33,0.231,-16.67,-13.333300000000003
中流动性－高波动,ALP,175.9759874043213,521452.00204849243,-19.27710576598941,-12.608695060634457,-30.622668442999757,2514,6,16.67,0.899,-24.24,-3.607199999999988
中流动性－高波动,ALTO,98.08291625234892,3162146.8644857407,16.33466483619457,12.95938232895013,11.039285238559838,2514,6,16.67,2.784,-8.57,34.8697
中流动性－高波动,ALXO,117.69233409800061,868926.516532898,37.25489829421633,23.52940268995054,11.152274797080274,1507,4,0.0,0.0,-16.15,-20.7508
中流动性－高波动,AMPG,112.1217605938154,1832206.0031175613,-26.140155333288494,233.6683334002263,14.317193738283507,1386,3,0.0,0.0,-10.66,-16.217599999999997
中流动性－高波动,AMTX,95.92633585701645,1968681.4378380775,-19.89795806655188,-42.70072821213128,-24.577245868249907,2514,9,0.0,0.0,-42.99,-45.8376
中流动性－高波动,ARAI,158.19760963050445,620303.0087471008,-23.25581116945702,-57.790697738890906,-31.043652184408042,294,0,,,,0.0
中流动性－高波动,ARAY,100.84583654430936,801936.9881272316,-25.714287173991345,-44.68085295261438,-17.87745088672579,2514,5,40.0,2.363,-5.3,16.893999999999988
中流动性－高波动,ARBE,107.75861772244015,2197891.5536642075,-11.678833651708176,-6.923072102977268,-18.757412969965547,1433,3,33.33,0.701,-4.9,-2.9936000000000074
中流动性－高波动,ARCT,91.85197648826056,4196853.508973122,-19.65471418109236,-29.814382006311735,-17.493997039744357,2514,9,33.33,0.801,-13.61,-4.773799999999994
中流动性－高波动,AREC,129.13315856022683,7853258.572256565,-26.976744985503043,-34.583333747254464,-26.058491938214303,2273,8,25.0,2.075,-7.96,21.2801
中流动性－高波动,ARTV,188.09075314361567,860417.5000905991,-0.6109925438593233,-16.794538706170414,7.9861057686331005,500,1,100.0,,0.0,4.601600000000006
中流动性－高波动,ASBP,2898.241337305981,695013.1830148697,-5.167175631157028,2710.810671486589,12.883554860291557,1070,0,,,,0.0
中流动性－高波动,ASTI,166.62296430712638,2821171.460223198,-50.803857781396225,-38.43058205317262,-43.78720041678981,977,1,0.0,0.0,0.0,-5.000000000000004
中流动性－高波动,ASYS,92.85324172165359,2666991.97974205,-24.364794084242504,-7.388888465033638,-18.128597110981893,2514,7,28.57,0.162,-10.27,-12.697700000000001
中流动性－高波动,ATLX,96.71100933244475,2482520.9988474846,-22.25064206853663,-33.91304293742476,-24.925296905582496,2514,4,50.0,0.212,-5.24,-9.566399999999998
中流动性－高波动,ATOM,146.8695748049186,2308988.5197639465,-37.55555682712131,-11.356470815460717,-32.043532531611284,2499,5,0.0,0.0,-23.43,-24.388999999999996
中流动性－高波动,ATRA,145.31122853576767,713487.7522945404,-16.68321154334248,61.969123964501584,-14.686349319673674,2514,13,38.46,1.639,-14.77,16.97540000000002
中流动性－高波动,ATYR,142.24214011940578,1619869.3447977304,13.082036541347364,-39.57345954829,-7.645504537930625,2514,10,20.0,1.209,-45.85,9.806899999999995
中流动性－高波动,AZI,256.7140851899555,459962.24801659584,-15.97222291209075,-15.384609613320876,-17.675871550366562,472,2,50.0,3.935,-6.91,27.830599999999993
中流动性－高波动,AZIO,468.58313577622204,389996.00172042847,20.689651203495842,-1.6853916782002765,-7.656587689674376,2284,4,25.0,5.611,-6.17,50.0942
中流动性－高波动,BDSX,115.6460690619177,738021.0089874268,20.107086112425108,74.35233736682116,15.536483616714047,1435,2,50.0,0.923,0.0,-0.3845999999999905
中流动性－高波动,BEAT,152.79347032102936,422396.00603580475,-26.447365490353302,-40.14989227768873,-28.71534378832462,1173,0,,,,0.0
中流动性－高波动,BGDE,188.61594684326656,650548.5051870346,-46.48547331472699,-9.076435551246131,-22.302353502368987,2514,7,28.57,2.537,-18.65,58.396800000000006
中流动性－高波动,BGL,167.2889956479198,675684.4912648201,-44.35695781344513,-80.37037138217758,-62.63263707155773,266,0,,,,0.0
中流动性－高波动,BIOX,102.19603589792332,427083.50735753775,-6.1662204174993684,-45.14106774899233,-13.112557710704465,2091,4,25.0,0.203,-14.27,-11.716100000000008
中流动性－高波动,BIRD,593.5362672867177,403180.99665641785,-54.77386695859432,-67.97153084293494,-35.52700576723716,1179,2,0.0,0.0,-5.26,-9.999999999999998
中流动性－高波动,BLNE,136.34667495432225,1724549.5126783848,-24.193549162391314,-56.074768619793794,-25.955100092618146,2397,9,0.0,0.0,-54.44,-58.847300000000004
中流动性－高波动,BLNK,94.26923080217475,2109037.5420928,-15.230766268171392,-33.45410712351082,-22.30682441735783,2514,5,40.0,0.676,-5.9,-8.182099999999991
中流动性－高波动,BLZE,105.08369160059294,4250617.539525032,61.41637294699469,216.26796196025708,27.098277757467603,1173,3,66.67,4.823,-8.2,51.85540000000002
中流动性－高波动,BNAI,368.97738462484233,3830220.0359010696,-41.987022030875806,-65.48856395164138,-36.35039120837088,1311,0,,,,0.0
中流动性－高波动,BNC,566.5003777809195,1910819.4534778595,30.222225189208984,-3.618417647241512,9.09632662158717,2514,2,0.0,0.0,-5.26,-9.999999999999998
中流动性－高波动,BNKK,164.09538269281924,669701.603992939,-25.30863984040671,-58.70307131132086,-27.7741278199956,1433,5,0.0,0.0,-16.6,-20.77220000000001
中流动性－高波动,BNZI,157.19636069001555,787981.4948415756,-30.459768303729916,-78.23740916187721,-33.545692425505145,1362,1,0.0,0.0,0.0,-5.000000000000004
中流动性－高波动,BRR,95.36388967312544,1934489.4622921944,36.054419120715544,1.0101000370632551,13.707430558654,278,1,0.0,0.0,0.0,-5.000000000000004
中流动性－高波动,BTAI,144.62090314510857,1047128.0000209808,-26.08333424395981,-22.869561503650036,-22.92184256642725,2101,4,50.0,11.199,-2.76,76.36939999999998
中流动性－高波动,BTOG,131.18824036030205,374903.499450922,-51.31578823536055,-56.57277172664741,-42.507302465508104,1739,5,20.0,0.149,-19.42,-17.02969999999999
中流动性－高波动,BWEN,152.9706013330206,501821.4986085892,-4.1749508824567965,99.17355453322372,17.934919290836948,2514,9,33.33,0.34,-19.94,-21.013800000000003
中流动性－高波动,BZAI,137.95050304496863,5624777.455997467,-24.468079260144858,-50.23364462553857,-28.938409193155735,1119,1,0.0,0.0,0.0,-5.000000000000004
中流动性－高波动,CABA,104.16606307893836,6227589.14244175,-0.3521123508970825,-10.725556605834075,-13.25670719257326,1689,11,9.09,0.862,-32.34,-6.296000000000001
中流动性－高波动,CBUS,108.66392056501898,413322.9941010475,31.617642869483255,20.134224858800987,21.594998110677288,2260,3,0.0,0.0,-7.95,-12.54780000000001
