signal_lo_pct,signal_hi_pct,entry_day,early_stop_days,stop_pct,sma_n,cost_bps,symbols,trades,win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,total_pnl_independent,profitable_symbols,avg_days_held,max_trade_win_pct,max_trade_loss_pct,median_individual_max_drawdown_pct,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
5.0,6.5,t2,"t3,t4",7.000000000000001,10,5.0,103,2665,24.42776735459662,0.9512983114446533,21.179628264208905,-5.587253227408143,3.790704913876594,1.1339607793836917,145942.55000000005,51,5.0701688555347095,361.011,-88.741,-43.0,-56.489999999999995,False
6.0,7.5,t2,"t3,t4",9.0,8,5.0,103,2155,27.285382830626446,0.9082097447795828,20.591476190476182,-6.477725590299935,3.178812671736338,1.1337447913465428,134022.20999999996,44,4.793039443155452,530.714,-57.303,-40.53,-55.425,False
7.000000000000001,9.5,t3,"t4,t5",9.0,8,5.0,103,2372,27.02360876897133,0.6711391231028672,20.344294851794064,-6.613952050837664,3.0759664865150387,1.1324437356074466,142052.4100000001,41,4.749156829679595,460.876,-52.473,-43.69,-58.644999999999996,False
6.0,8.5,t1,"t2,t3",5.0,5,5.0,103,3274,25.839951130116066,0.5003576664630421,16.232540189125295,-4.981284184514001,3.2587059055152108,1.1324215294619233,158234.66,42,3.2199144777031155,395.83,-53.109,-42.53,-56.655,False
7.000000000000001,9.5,t2,"t3,t4",5.0,5,5.0,103,2565,26.08187134502924,0.4725165692007803,16.269653213751866,-5.101473101265823,3.189206899809958,1.132042894743704,138953.24,42,3.15906432748538,387.831,-50.746,-35.59,-56.144999999999996,False
5.0,7.5,t2,"t3,t4",5.0,10,5.0,103,3726,21.524422973698336,0.9579071390230807,22.39272443890274,-4.921273255813953,4.550189204073996,1.1318080692375339,180965.35,44,4.434782608695652,457.458,-57.303,-51.64,-61.295,False
5.0,7.5,t1,"t2,t3",9.0,5,5.0,103,3978,31.121166415284062,0.8695455002513826,16.514970113085617,-6.199445620437956,2.6639430562371684,1.1307442090140631,213782.49999999997,48,4.044494720965309,991.308,-47.166,-52.23,-65.595,False
6.0,7.5,t3,"t4,t5",7.000000000000001,5,5.0,103,2122,30.301602262016964,0.3334712535344018,14.921979782270604,-6.008929682217714,2.483300782571873,1.1297120743646794,109252.30000000005,40,3.693213949104618,272.183,-58.536,-38.23,-53.334999999999994,False
6.0,8.5,t3,"t4,t5",7.000000000000001,5,5.0,103,2956,30.68335588633288,0.36699627875507485,14.949105843439916,-6.0878467545144,2.455565398776589,1.1288621026646954,152201.26,42,3.699594046008119,375.401,-58.536,-44.86,-62.81,False
6.0,8.5,t2,"t3,t4",9.0,8,5.0,103,3037,27.494237734606518,0.9366025683240038,20.48568023952096,-6.476421889191646,3.163117009673049,1.1287803822374929,191710.8800000001,42,4.802765887388871,530.714,-57.303,-48.32,-65.42,False
7.000000000000001,9.5,t1,"t2,t3",5.0,3,5.0,103,2700,28.48148148148148,0.20901333333333347,13.62787126137841,-5.134902641118594,2.6539687728937538,1.127586587285218,126115.79000000005,44,2.653703703703704,193.908,-53.109,-38.47,-50.435,False
5.0,7.5,t2,"t3,t4",9.0,8,5.0,103,3701,27.560118886787354,0.9241091596865713,19.82266078431373,-6.26594032077583,3.1635572267722054,1.1274002759822168,216539.07,48,4.869494731153742,530.714,-88.741,-55.8,-72.895,False
5.0,6.5,t2,"t3,t4",9.0,3,5.0,103,2741,35.68040860999635,0.5157066763954761,12.91817689161554,-6.36439307997731,2.029757862105776,1.1272055857695913,186736.3699999999,42,3.454578620941262,307.882,-88.741,-41.33,-56.155,False
7.000000000000001,8.5,t3,"t4,t5",7.000000000000001,5,5.0,103,1739,30.017251293847035,0.4376354226566995,16.212367816091955,-6.328519309778144,2.5617947931425853,1.1249970141814725,90896.03999999994,39,3.6595744680851063,375.401,-52.361,-31.93,-49.1,False
6.0,8.5,t3,"t4,t5",5.0,10,5.0,103,2919,20.966084275436796,0.59694107571086,22.099287581699336,-5.10719245773732,4.327091208050962,1.1236331379959692,137193.21999999997,42,4.300787941075711,431.15,-58.536,-44.6,-62.325,False
6.0,7.5,t3,"t4,t5",7.000000000000001,8,5.0,103,2103,25.77270565858298,0.25125202092249227,18.001466789667894,-5.911859064702112,3.044975631633221,1.1213731855870208,104986.89000000006,35,4.377080361388493,283.052,-58.536,-37.94,-55.55,False
7.000000000000001,8.5,t3,"t4,t5",7.000000000000001,3,5.0,103,1746,32.70332187857961,0.19635910652920963,13.881267950963217,-6.453924255319151,2.1508259783995216,1.1184525274572081,83710.78000000001,41,3.1620847651775486,217.954,-52.361,-30.88,-48.285,False
6.0,7.5,t1,"t2,t3",9.0,5,5.0,103,2241,31.280678268630073,0.8879156626506026,16.78288302425107,-6.34739090909091,2.6440600972305264,1.1174702246247437,115134.66999999995,50,4.052208835341365,305.225,-45.467,-39.75,-51.125,False
6.0,7.5,t3,"t4,t5",9.0,5,5.0,103,2111,31.92799621032686,0.32826290857413554,14.941724035608308,-6.525928322894923,2.2895936480313823,1.1164965930966664,101332.95999999992,40,3.9786830885836095,272.183,-58.536,-39.25,-52.615,False
6.0,7.5,t2,"t3,t4",7.000000000000001,8,5.0,103,2168,25.69188191881919,0.8564045202952034,20.66714362657091,-5.993118559900683,3.448479021398402,1.1149197125734418,107877.11999999997,44,4.451568265682657,530.714,-57.303,-37.83,-54.57,False
6.0,8.5,t1,"t2,t3",9.0,3,5.0,103,3253,35.72087304027052,0.4308007992622195,13.096232358003435,-6.607569105691055,1.9820045993501207,1.1135718366160714,152813.13999999996,45,3.448816477098063,238.135,-53.109,-44.32,-59.775,False
7.000000000000001,9.5,t1,"t2,t3",9.0,3,5.0,103,2659,34.787514103046256,0.2560534035351637,13.38640756756756,-6.748316608996537,1.9836662005042018,1.1117266979855696,129157.19999999995,38,3.359909740503949,193.908,-53.109,-45.46,-58.795,False
6.0,7.5,t1,"t2,t3",7.000000000000001,5,5.0,103,2253,29.24988903683977,0.7813568575233022,16.715103186646434,-5.806057716436637,2.8789075140136613,1.1084705172339437,100486.83000000003,44,3.7474478473146915,305.225,-45.467,-38.19,-46.085,False
6.0,7.5,t1,"t2,t3",5.0,5,5.0,103,2264,25.618374558303884,0.45924690812720864,16.222418965517246,-4.969874109263658,3.2641508836771678,1.1070635572912944,86220.32999999999,41,3.246024734982332,304.494,-45.467,-35.54,-46.455,False
7.000000000000001,9.5,t2,"t3,t4",7.000000000000001,5,5.0,103,2548,30.102040816326532,0.5492680533751968,16.06262190352021,-6.131665356541267,2.619618157469176,1.107050706814068,125741.22999999995,42,3.638540031397174,387.831,-50.746,-38.29,-61.765,False
6.0,8.5,t1,"t2,t3",7.000000000000001,3,5.0,103,3281,33.40444986284669,0.3731682413898204,13.128658759124086,-6.025009153318076,2.1790271890116397,1.1059343005957103,134671.23,43,3.1758610179823226,238.135,-53.109,-43.59,-57.37,False
5.0,6.5,t2,"t3,t4",5.0,8,5.0,103,2712,23.74631268436578,0.573193215339233,17.786167701863356,-4.787133462282398,3.7154108699913517,1.1051013053387753,97620.95999999999,46,4.03429203539823,252.45,-49.159,-39.44,-51.165,False
6.0,7.5,t2,"t3,t4",5.0,8,5.0,103,2185,22.471395881006863,0.584967505720824,20.163338085539703,-5.089755017709563,3.961553751680055,1.1042085146885376,87200.47000000004,38,3.902974828375286,530.714,-57.303,-36.27,-51.17,False
6.0,8.5,t2,"t3,t4",7.000000000000001,5,5.0,103,3109,30.588613702155033,0.5816182052106786,15.629700315457402,-6.0498582020389255,2.5834820905703,1.1041539242596385,141298.95,39,3.6989385654551303,387.831,-57.303,-45.57,-56.575,False
7.000000000000001,9.5,t2,"t3,t4",7.000000000000001,8,5.0,103,2508,25.598086124401913,0.921733253588516,20.995936137071656,-5.984825294748123,3.5081953278563147,1.103611061794531,125707.07999999987,42,4.399122807017544,553.309,-50.746,-40.89,-59.89,False
5.0,6.5,t2,"t3,t4",9.0,5,5.0,103,2715,32.37569060773481,0.4683860036832413,14.534365187713309,-6.2658164488017425,2.319628304862461,1.103362397057958,136530.85000000006,42,3.9804788213627993,316.751,-88.741,-43.66,-60.18,False
6.0,8.5,t3,"t4,t5",9.0,3,5.0,103,2959,35.24839472794863,0.13723217303142954,12.761137104506231,-6.73475782881002,1.8948175166620693,1.102434825584248,119739.33000000009,44,3.4481243663399797,217.954,-58.536,-41.73,-61.775,False
5.0,7.5,t3,"t4,t5",5.0,3,5.0,103,3739,29.55335651243648,0.28895025407863084,12.88844524886878,-4.996714882308275,2.579383765622195,1.1016639231773155,135199.93,37,2.7911206204867614,283.233,-58.536,-45.66,-58.205,False
7.000000000000001,9.5,t3,"t4,t5",7.000000000000001,10,5.0,103,2363,23.063901819720694,0.6583313584426577,23.401772477064206,-6.159696919691971,3.7991759630658035,1.1008576272579953,105352.27999999997,37,4.8429961912822685,460.876,-52.473,-44.28,-58.53,False
5.0,6.5,t2,"t3,t4",5.0,10,5.0,103,2691,21.77629134150873,0.6760081753994801,20.28991296928327,-4.784204750593824,4.241021032129708,1.100823086796992,94313.24999999999,45,4.455221107395021,361.011,-49.159,-41.86,-52.19,False
6.0,7.5,t3,"t4,t5",5.0,10,5.0,103,2100,20.714285714285715,0.5167838095238098,21.75487356321839,-5.031906306306305,4.3233860566826925,1.0986455805716795,78355.69999999994,36,4.227619047619048,431.15,-58.536,-37.22,-50.614999999999995,False
7.000000000000001,9.5,t3,"t4,t5",7.000000000000001,8,5.0,103,2392,24.95819397993311,0.507203595317726,20.607422110552747,-6.1779387186629515,3.33564689599457,1.098504976749748,102926.25999999991,34,4.35994983277592,460.876,-52.473,-42.59,-57.18,False
7.000000000000001,9.5,t3,"t4,t5",9.0,3,5.0,103,2429,34.74680938657884,0.24522396047756273,13.744707345971566,-6.9431444794952695,1.9796084305263852,1.097530885617364,99383.99000000002,45,3.4322766570605188,217.954,-52.473,-41.23,-58.379999999999995,False
5.0,7.5,t1,"t2,t3",7.000000000000001,5,5.0,103,4007,29.298727227352135,0.5607521836785628,15.701964224872235,-5.71379174020473,2.7480812985160745,1.0974885383340973,150410.55000000002,43,3.7501871724482156,310.294,-47.166,-51.52,-63.265,False
7.000000000000001,9.5,t2,"t3,t4",7.000000000000001,10,5.0,103,2485,23.138832997987926,0.9358583501006035,23.739424347826084,-5.92908952879581,4.003890349864143,1.0971688519214138,119120.78999999992,42,4.863581488933602,553.309,-50.746,-42.0,-61.995000000000005,False
5.0,6.5,t1,"t2,t3",9.0,3,5.0,103,2845,35.21968365553603,0.48728330404217923,12.912131736526948,-6.267843190450355,2.060059791572289,1.0920067935498172,99161.16000000003,47,3.469244288224956,238.135,-32.932,-42.27,-52.224999999999994,False
5.0,7.5,t2,"t3,t4",7.000000000000001,8,5.0,103,3732,26.312968917470524,0.8565109860664527,19.49795519348269,-5.8001792727272745,3.3616125082828083,1.091967645198548,139609.76,45,4.558949624866024,530.714,-88.741,-52.84,-69.26,False
5.0,7.5,t2,"t3,t4",5.0,8,5.0,103,3775,23.39072847682119,0.6964696688741723,19.119295583238962,-4.928480290456431,3.8793491008296814,1.0897960073240371,121587.01999999997,45,4.00158940397351,530.714,-57.303,-50.89,-62.260000000000005,False
7.000000000000001,9.5,t2,"t3,t4",9.0,5,5.0,103,2532,31.714060031595576,0.5462448657187997,16.238663760896642,-6.7417900520532115,2.408657587305193,1.0889821411670197,115018.05000000003,44,3.939178515007899,387.831,-50.746,-42.45,-62.155,False
5.0,6.5,t1,"t2,t3",7.000000000000001,5,5.0,103,2830,29.328621908127207,0.393941342756184,14.944090361445776,-5.644370499999998,2.6476097487657446,1.0887144803046847,90706.66999999998,42,3.7353356890459364,310.294,-47.166,-44.72,-55.245000000000005,False
7.000000000000001,9.5,t3,"t4,t5",9.0,5,5.0,103,2410,31.618257261410786,0.27255435684647294,15.590628608923879,-6.810195995145631,2.289306889263836,1.0885047982663374,95870.47999999998,42,3.945643153526971,375.401,-52.473,-42.92,-59.4,False
5.0,6.5,t1,"t2,t3",7.000000000000001,3,5.0,103,2859,33.29835606855544,0.40762749213011545,12.820828781512606,-5.78920922915574,2.214607949725512,1.0863926646615438,88684.13999999998,42,3.2154599510318294,238.135,-28.526,-41.27,-52.015,False
5.0,7.5,t3,"t4,t5",5.0,5,5.0,103,3713,27.578777269054672,0.352408833827094,14.272565429687496,-4.948535886946821,2.8841996412182183,1.0844652196745683,110245.41000000006,39,3.2483167250201994,305.21,-58.536,-44.1,-58.37,False
5.0,7.5,t1,"t2,t3",5.0,5,5.0,103,4067,25.768379641013034,0.36651561347430567,15.502475190839698,-4.887702881748924,3.171730272052172,1.0838055217411453,112984.98000000001,45,3.248094418490288,304.494,-47.166,-50.12,-62.25,False
6.0,8.5,t1,"t2,t3",5.0,3,5.0,103,3306,29.189352692075015,0.23255686630369046,13.09815647668394,-5.0708620247757334,2.5830236383257197,1.083595158817972,94665.56000000003,42,2.737749546279492,238.135,-53.109,-39.15,-56.769999999999996,False
5.0,6.5,t1,"t2,t3",5.0,5,5.0,103,2865,25.82897033158813,0.2666998254799306,14.868313513513513,-4.818097411764706,3.0859304498926172,1.0806613687807307,74821.02999999997,46,3.243280977312391,304.494,-47.166,-41.47,-53.67,False
7.000000000000001,9.5,t2,"t3,t4",5.0,10,5.0,103,2515,19.880715705765407,0.48620556660039743,22.570495999999988,-4.993767245657568,4.51973327744232,1.0799180711514829,82128.82999999999,41,4.197614314115308,386.329,-50.746,-39.26,-55.59,False
5.0,6.5,t1,"t2,t3",5.0,3,5.0,103,2891,29.43618125216188,0.2755655482531998,12.70002115158637,-4.907381372549023,2.587942568031888,1.0790311754496271,74217.37999999999,43,2.7834659287443793,238.135,-28.526,-38.83,-49.475,False
6.0,8.5,t3,"t4,t5",7.000000000000001,3,5.0,103,2987,33.17710077000335,0.0891057917643122,12.772059535822397,-6.207891783567135,2.057390814967365,1.0785123744270422,89752.51000000002,44,3.171744224974891,217.954,-58.536,-43.75,-60.68,False
7.000000000000001,9.5,t2,"t3,t4",9.0,8,5.0,103,2492,27.046548956661315,0.8760854735152489,20.967186943620185,-6.572430693069308,3.190172391734809,1.0778154390843646,102710.21999999993,40,4.719903691813804,553.309,-50.746,-45.28,-63.41,False
7.000000000000001,9.5,t2,"t3,t4",5.0,8,5.0,103,2537,22.07331493890422,0.5044773354355538,19.977198214285718,-5.011316135558927,3.986417474749396,1.0759410231942217,77872.58000000006,41,3.7828143476547105,387.831,-50.746,-37.66,-56.71,False
5.0,6.5,t2,"t3,t4",7.000000000000001,3,5.0,103,2757,34.276387377584335,0.4489209285455206,12.432978835978833,-5.801043046357615,2.143231611388457,1.0736136731097061,79885.77000000005,44,3.2219804134929273,307.882,-88.741,-37.62,-49.665,False
7.000000000000001,9.5,t2,"t3,t4",9.0,10,5.0,103,2469,24.4228432563791,0.9037918185500199,23.79611608623548,-6.493888531618432,3.6643862872565998,1.0728570393474188,97203.20999999992,41,5.204536249493722,553.309,-50.746,-47.45,-63.765,False
7.000000000000001,8.5,t2,"t3,t4",5.0,3,5.0,103,1807,29.385722191477587,0.24824460431654677,13.299873822975517,-5.183115203761755,2.566000040539877,1.07254280082081,46997.850000000006,39,2.7897066961815162,189.166,-50.746,-25.43,-40.085,False
7.000000000000001,9.5,t2,"t3,t4",7.000000000000001,3,5.0,103,2566,32.813717848791896,0.28210405300077973,13.641815914489316,-6.242766821345706,2.1852195196277817,1.0692197418625677,74201.31999999998,45,3.1590023382696804,189.166,-50.746,-40.31,-60.114999999999995,False
5.0,7.5,t2,"t3,t4",9.0,5,5.0,103,3787,32.083443358859256,0.4762194349088989,15.01281069958848,-6.3907939346811835,2.3491307735832074,1.0691470225104278,122979.18000000002,40,4.010298389226301,316.751,-88.741,-56.52,-68.52,False
6.0,8.5,t2,"t3,t4",9.0,5,5.0,103,3095,32.14862681744749,0.5629357027463653,15.740096482412051,-6.6281476190476205,2.3747353539892493,1.068907844735586,101653.59000000005,40,3.9767366720516963,387.831,-57.303,-45.77,-61.405,False
7.000000000000001,9.5,t2,"t3,t4",9.0,3,5.0,103,2549,34.562573558258144,0.31449823460180504,13.930824063564136,-6.8773381294964,2.025612788153581,1.0672856648815792,79831.68999999993,45,3.4280109846998825,189.166,-50.746,-42.09,-60.379999999999995,False
5.0,7.5,t2,"t3,t4",9.0,3,5.0,103,3840,35.338541666666664,0.29907994791666676,12.785221812822403,-6.524800241643176,1.959480955634993,1.0633403465207263,102330.0,41,3.4536458333333333,307.882,-88.741,-52.35,-66.97,False
7.000000000000001,9.5,t2,"t3,t4",5.0,3,5.0,103,2581,28.361100348702053,0.14689616427741195,13.529240437158467,-5.151035694970252,2.626508771890116,1.0631332858519287,60298.45000000005,41,2.733436652460287,189.166,-50.746,-34.42,-50.040000000000006,False
7.000000000000001,9.5,t3,"t4,t5",7.000000000000001,3,5.0,103,2447,32.161830813240705,0.09025664078463427,13.83211054637865,-6.424706626506027,2.1529559792368325,1.0616384657761404,60653.93999999999,34,3.1254597466285245,217.954,-52.473,-42.02,-56.155,False
7.000000000000001,8.5,t2,"t3,t4",9.0,3,5.0,103,1796,35.57906458797328,0.3571425389755012,13.463701095461662,-6.881484010371651,1.9565112808762486,1.0603044113467337,48099.41999999996,42,3.4471046770601337,189.166,-50.746,-34.63,-48.105000000000004,False
5.0,6.5,t2,"t3,t4",7.000000000000001,5,5.0,103,2732,31.149341142020496,0.42294802342606164,14.024018801410106,-5.730433811802232,2.44728745885288,1.0591579184329354,61686.82999999999,45,3.734260614934114,316.751,-88.741,-39.41,-54.510000000000005,False
6.0,8.5,t3,"t4,t5",5.0,8,5.0,103,2962,22.923700202565833,0.1933919648885889,17.992030927835053,-5.100202365308804,3.5277092238958017,1.055376099469906,59180.46999999999,37,3.8298446995273463,375.401,-58.536,-42.35,-60.715,False
6.0,8.5,t2,"t3,t4",5.0,3,5.0,103,3165,28.941548183254344,0.09345687203791476,12.945016375545853,-5.140882169853271,2.5180535067418837,1.0546230504987835,58278.529999999984,39,2.762085308056872,203.03,-57.303,-41.71,-53.69,False
7.000000000000001,8.5,t2,"t3,t4",7.000000000000001,3,5.0,103,1801,33.75902276513048,0.2731471404775126,13.106932565789476,-6.267457669740151,2.091267824443542,1.0543806641518834,39375.100000000035,42,3.1904497501388116,189.166,-50.746,-31.13,-41.935,False
5.0,7.5,t1,"t2,t3",7.000000000000001,3,5.0,103,4062,33.357951747907435,0.29026120137863143,12.610076752767526,-5.876473217584045,2.1458579467417063,1.0542726716083826,80302.61000000003,41,3.203594288527819,238.135,-45.467,-49.4,-60.724999999999994,False
5.0,6.5,t2,"t3,t4",5.0,3,5.0,103,2775,30.52252252252252,0.347703783783784,12.246491145218414,-4.8796161825726125,2.5097242666249757,1.050430824686575,45534.08000000001,40,2.803243243243243,307.882,-41.413,-35.52,-45.685,False
6.0,8.5,t3,"t4,t5",5.0,5,5.0,103,2992,26.97192513368984,0.19481684491978626,14.690858736059482,-5.159098855835239,2.8475629458899148,1.0494053234775302,52437.579999999994,37,3.195855614973262,375.401,-58.536,-40.38,-58.095,False
6.0,7.5,t2,"t3,t4",9.0,5,5.0,103,2188,31.809872029250457,0.5807353747714811,15.970545977011493,-6.598425603217155,2.4203570574812314,1.0488991658970495,46777.88000000001,38,3.986745886654479,305.73,-57.303,-36.98,-53.495000000000005,False
6.0,8.5,t2,"t3,t4",7.000000000000001,3,5.0,103,3146,33.28035600762874,0.15265416401780044,12.84251193887297,-6.177160552644117,2.0790315921731657,1.0488599670197964,57392.87999999998,41,3.168467895740623,203.03,-57.303,-42.69,-56.245000000000005,False
5.0,7.5,t1,"t2,t3",5.0,3,5.0,103,4114,29.363150218765195,0.20662421001458456,12.678573675496693,-4.97786132140399,2.54699214318826,1.047966188958749,64010.67999999999,38,2.7729703451628587,238.135,-45.467,-48.2,-59.385000000000005,False
7.000000000000001,9.5,t3,"t4,t5",7.000000000000001,5,5.0,103,2430,29.259259259259256,0.07055432098765439,15.534019690576656,-6.325329261198369,2.4558436484670287,1.0453703585278278,47428.53999999999,31,3.5921810699588477,375.401,-52.473,-41.31,-57.41,False
5.0,7.5,t1,"t2,t3",9.0,3,5.0,103,4035,35.31598513011153,0.34147856257744735,12.688147368421047,-6.399518773946358,1.9826721065460229,1.0443862709055403,69403.42000000001,45,3.460718711276332,238.135,-45.467,-51.83,-64.15,False
5.0,7.5,t2,"t3,t4",5.0,3,5.0,103,3899,29.80251346499102,0.19232418568863824,12.437098106712561,-5.006224333211546,2.4843269655744793,1.0411856222494316,52707.13,40,2.791997948191844,307.882,-57.303,-47.88,-58.935,False
6.0,8.5,t2,"t3,t4",9.0,3,5.0,103,3132,34.993614303959134,0.17526085568326963,13.108840328467148,-6.787019646365426,1.9314575485997263,1.0408317239635454,52903.71000000007,42,3.4204980842911876,203.03,-57.303,-45.52,-61.785,False
7.000000000000001,8.5,t3,"t4,t5",5.0,10,5.0,103,1723,20.719674985490425,0.42472257690075477,22.495319327731085,-5.343361639824306,4.209956361566938,1.0395974082928332,26883.00999999999,40,4.276262333139872,373.938,-52.361,-33.62,-48.644999999999996,False
6.0,7.5,t2,"t3,t4",5.0,5,5.0,103,2210,26.42533936651584,0.3684769230769231,15.638513698630137,-5.115964329643296,3.0568066333098365,1.039143412926452,30908.169999999962,37,3.2298642533936652,305.73,-57.303,-33.93,-48.265,False
5.0,7.5,t2,"t3,t4",5.0,5,5.0,103,3849,27.175889841517275,0.3324014029618084,14.52948565965583,-4.965547270781307,2.926059277524445,1.0368322103722118,48362.35000000002,41,3.2668225513120293,316.751,-57.303,-48.98,-61.815,False
6.0,7.5,t3,"t4,t5",5.0,5,5.0,103,2139,26.554464703132304,0.11726086956521749,14.51138028169014,-5.086978357733929,2.852652254678444,1.035898013093327,27128.09999999999,35,3.1860682561944835,272.183,-58.536,-36.58,-46.715,False
6.0,7.5,t1,"t2,t3",9.0,3,5.0,103,2259,35.723771580345286,0.22099424524125721,12.460552664188349,-6.581570247933883,1.89324920874316,1.0350969013790334,32342.820000000018,45,3.4417884019477647,238.135,-45.467,-37.53,-46.535,False
7.000000000000001,8.5,t3,"t4,t5",5.0,3,5.0,103,1760,28.636363636363637,-0.03585852272727248,13.494097222222225,-5.465076433121019,2.469150685696075,1.0316797910344806,20196.710000000003,38,2.7198863636363635,210.619,-52.361,-30.85,-44.06,False
7.000000000000001,8.5,t3,"t4,t5",5.0,8,5.0,103,1741,22.515795519816198,0.2697392303273982,19.555140306122443,-5.334320978502595,3.665909941477086,1.0300554836679527,20035.02000000001,42,3.809879379666858,375.401,-52.361,-32.78,-45.745000000000005,False
6.0,7.5,t3,"t4,t5",9.0,3,5.0,103,2127,34.41466854724965,-0.10867606958157013,12.359021857923498,-6.650865949820786,1.8582575488920392,1.029065001385852,24044.38999999999,42,3.4193700047014572,217.954,-58.536,-37.65,-52.900000000000006,False
6.0,7.5,t3,"t4,t5",7.000000000000001,3,5.0,103,2137,32.52222742161909,-0.09182732802994831,12.378779856115106,-6.102279472954228,2.0285501362202125,1.0286088911369766,23024.199999999997,38,3.1628451099672437,217.954,-58.536,-36.33,-51.455,False
6.0,8.5,t3,"t4,t5",5.0,3,5.0,103,3018,29.22465208747515,-0.03805168986083485,12.544465986394556,-5.233641853932584,2.3968904133110644,1.028308117851513,29371.329999999998,41,2.7395626242544733,181.797,-58.536,-39.7,-55.54,False
5.0,7.5,t3,"t4,t5",5.0,10,5.0,103,3606,21.270105379922352,0.5992603993344429,20.865242503259456,-4.875909827404014,4.279251102223179,1.0270985930612924,35028.14000000001,42,4.342762063227953,431.15,-58.536,-50.04,-62.535,False
6.0,7.5,t2,"t3,t4",7.000000000000001,5,5.0,103,2199,30.05911778080946,0.5151650750341062,15.833049924357033,-6.068139141742521,2.609210097942881,1.0263238803810557,23368.010000000006,40,3.6916780354706686,305.73,-57.303,-37.21,-51.215,False
6.0,7.5,t1,"t2,t3",5.0,3,5.0,103,2279,29.39885914874945,0.05295173321632311,12.360099999999997,-5.0718396519577365,2.4370052778046687,1.025096557358484,19357.129999999997,40,2.749012724879333,238.135,-45.467,-32.34,-44.705,False
5.0,7.5,t2,"t3,t4",7.000000000000001,5,5.0,103,3816,30.60796645702306,0.4072169811320755,14.667437500000002,-5.8827896525679755,2.4932792716117804,1.0228037462116497,33228.039999999986,44,3.7392557651991614,316.751,-88.741,-53.01,-65.42,False
7.000000000000001,8.5,t3,"t4,t5",5.0,5,5.0,103,1754,26.339794754846068,0.15718586088939587,15.685848484848488,-5.395633126934984,2.9071377011429447,1.021680095027826,14242.410000000002,36,3.135689851767389,375.401,-52.361,-31.44,-43.69,False
5.0,7.5,t2,"t3,t4",7.000000000000001,3,5.0,103,3869,33.54872059963815,0.19544223313517733,12.405625577812017,-5.969014391287436,2.0783373543075494,1.0213264999268938,30230.50000000001,36,3.202894804859137,307.882,-88.741,-51.92,-64.535,False
6.0,7.5,t1,"t2,t3",7.000000000000001,3,5.0,103,2270,33.52422907488987,0.13006696035242313,12.270918528252295,-5.9926554009277675,2.0476596278759067,1.019660315687615,16995.42,43,3.176651982378855,238.135,-45.467,-34.89,-46.31,False
5.0,6.5,t2,"t3,t4",5.0,5,5.0,103,2752,27.72529069767442,0.20980232558139558,13.396184796854527,-4.848623931623931,2.762883858548253,1.0134306520790748,11889.659999999996,42,3.2561773255813953,316.751,-49.159,-38.02,-49.629999999999995,False
7.000000000000001,9.5,t3,"t4,t5",5.0,8,5.0,103,2424,21.864686468646866,0.27090057755775593,20.044843396226415,-5.26246251319958,3.8090235029606205,1.008044186560386,7508.820000000013,29,3.7508250825082508,460.876,-52.473,-38.99,-55.215,False
7.000000000000001,9.5,t3,"t4,t5",5.0,10,5.0,103,2396,20.075125208681136,0.370627712854758,22.853145530145532,-5.276417232375981,4.3311862052756425,1.0055657446056812,5229.58000000004,33,4.186560934891486,460.876,-52.473,-40.72,-56.385000000000005,False
5.0,7.5,t3,"t4,t5",5.0,8,5.0,103,3656,23.167396061269148,0.28275109409190385,17.465286894923253,-4.898312566749733,3.5655721550885664,1.0025183462167073,3184.2800000000025,40,3.8829321663019694,314.059,-58.536,-48.12,-61.629999999999995,False
6.0,7.5,t3,"t4,t5",5.0,8,5.0,103,2121,22.583686940122583,-0.030067892503536014,17.142252609603347,-5.039532886723509,3.4015558574414846,0.9981849938181622,-1395.9099999999999,31,3.7647336162187646,283.052,-58.536,-36.29,-49.105000000000004,False
6.0,7.5,t2,"t3,t4",9.0,3,5.0,103,2208,35.00905797101449,-0.062389492753623085,12.408816300129372,-6.780328222996514,1.8301202968379886,0.9944373962904792,-4996.789999999999,35,3.3994565217391304,203.03,-57.303,-36.57,-52.345,False
6.0,7.5,t3,"t4,t5",5.0,3,5.0,103,2150,28.511627906976745,-0.22580093023255793,12.08829363784665,-5.137017566688355,2.35317350601149,0.9802007761937973,-14434.310000000025,31,2.729767441860465,117.651,-58.536,-36.37,-46.894999999999996,False
7.000000000000001,9.5,t3,"t4,t5",5.0,3,5.0,103,2471,27.80250910562525,-0.1535779036827194,13.435745269286752,-5.3866860986547085,2.4942506437570673,0.9660869987315865,-29748.25,36,2.6819101578308375,210.619,-52.473,-36.6,-51.935,False
6.0,7.5,t2,"t3,t4",7.000000000000001,3,5.0,103,2219,32.94276701216764,-0.1602063992789543,12.120135430916555,-6.193089381720431,1.957041903301192,0.9645697873478586,-29387.1,37,3.1320414601171698,203.03,-57.303,-35.18,-50.43,False
7.000000000000001,9.5,t3,"t4,t5",5.0,5,5.0,103,2456,25.407166123778502,-0.11440187296416905,15.248447115384607,-5.347162663755458,2.851689405063883,0.9641886151818851,-33436.29999999999,32,3.0879478827361564,375.401,-52.473,-38.29,-54.815,False
