signal_lo_pct,signal_hi_pct,entry_day,early_stop_days,stop_pct,sma_n,cost_bps,symbols,trades,win_rate_pct,profit_factor,total_pnl_independent,profitable_symbols,median_individual_max_drawdown_pct,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
6.0,7.5,t2,"t3,t4",9.0,5,5.0,103,2188,31.809872029250457,1.0488991658970495,46777.88000000001,38,-36.98,-53.495000000000005,False
6.0,8.5,t2,"t3,t4",7.000000000000001,3,5.0,103,3146,33.28035600762874,1.0488599670197964,57392.87999999998,41,-42.69,-56.245000000000005,False
5.0,7.5,t1,"t2,t3",5.0,3,5.0,103,4114,29.363150218765195,1.047966188958749,64010.67999999999,38,-48.2,-59.385000000000005,False
7.000000000000001,9.5,t3,"t4,t5",7.000000000000001,5,5.0,103,2430,29.259259259259256,1.0453703585278278,47428.53999999999,31,-41.31,-57.41,False
5.0,7.5,t1,"t2,t3",9.0,3,5.0,103,4035,35.31598513011153,1.0443862709055403,69403.42000000001,45,-51.83,-64.15,False
5.0,7.5,t2,"t3,t4",5.0,3,5.0,103,3899,29.80251346499102,1.0411856222494316,52707.13,40,-47.88,-58.935,False
6.0,8.5,t2,"t3,t4",9.0,3,5.0,103,3132,34.993614303959134,1.0408317239635454,52903.71000000007,42,-45.52,-61.785,False
7.000000000000001,8.5,t3,"t4,t5",5.0,10,5.0,103,1723,20.719674985490425,1.0395974082928332,26883.00999999999,40,-33.62,-48.644999999999996,False
6.0,7.5,t2,"t3,t4",5.0,5,5.0,103,2210,26.42533936651584,1.039143412926452,30908.169999999962,37,-33.93,-48.265,False
5.0,7.5,t2,"t3,t4",5.0,5,5.0,103,3849,27.175889841517275,1.0368322103722118,48362.35000000002,41,-48.98,-61.815,False
6.0,7.5,t3,"t4,t5",5.0,5,5.0,103,2139,26.554464703132304,1.035898013093327,27128.09999999999,35,-36.58,-46.715,False
6.0,7.5,t1,"t2,t3",9.0,3,5.0,103,2259,35.723771580345286,1.0350969013790334,32342.820000000018,45,-37.53,-46.535,False
7.000000000000001,8.5,t3,"t4,t5",5.0,3,5.0,103,1760,28.636363636363637,1.0316797910344806,20196.710000000003,38,-30.85,-44.06,False
7.000000000000001,8.5,t3,"t4,t5",5.0,8,5.0,103,1741,22.515795519816198,1.0300554836679527,20035.02000000001,42,-32.78,-45.745000000000005,False
6.0,7.5,t3,"t4,t5",9.0,3,5.0,103,2127,34.41466854724965,1.029065001385852,24044.38999999999,42,-37.65,-52.900000000000006,False
6.0,7.5,t3,"t4,t5",7.000000000000001,3,5.0,103,2137,32.52222742161909,1.0286088911369766,23024.199999999997,38,-36.33,-51.455,False
6.0,8.5,t3,"t4,t5",5.0,3,5.0,103,3018,29.22465208747515,1.028308117851513,29371.329999999998,41,-39.7,-55.54,False
5.0,7.5,t3,"t4,t5",5.0,10,5.0,103,3606,21.270105379922352,1.0270985930612924,35028.14000000001,42,-50.04,-62.535,False
6.0,7.5,t2,"t3,t4",7.000000000000001,5,5.0,103,2199,30.05911778080946,1.0263238803810557,23368.010000000006,40,-37.21,-51.215,False
6.0,7.5,t1,"t2,t3",5.0,3,5.0,103,2279,29.39885914874945,1.025096557358484,19357.129999999997,40,-32.34,-44.705,False
5.0,7.5,t2,"t3,t4",7.000000000000001,5,5.0,103,3816,30.60796645702306,1.0228037462116497,33228.039999999986,44,-53.01,-65.42,False
7.000000000000001,8.5,t3,"t4,t5",5.0,5,5.0,103,1754,26.339794754846068,1.021680095027826,14242.410000000002,36,-31.44,-43.69,False
5.0,7.5,t2,"t3,t4",7.000000000000001,3,5.0,103,3869,33.54872059963815,1.0213264999268938,30230.50000000001,36,-51.92,-64.535,False
6.0,7.5,t1,"t2,t3",7.000000000000001,3,5.0,103,2270,33.52422907488987,1.019660315687615,16995.42,43,-34.89,-46.31,False
5.0,6.5,t2,"t3,t4",5.0,5,5.0,103,2752,27.72529069767442,1.0134306520790748,11889.659999999996,42,-38.02,-49.629999999999995,False
7.000000000000001,9.5,t3,"t4,t5",5.0,8,5.0,103,2424,21.864686468646866,1.008044186560386,7508.820000000013,29,-38.99,-55.215,False
7.000000000000001,9.5,t3,"t4,t5",5.0,10,5.0,103,2396,20.075125208681136,1.0055657446056812,5229.58000000004,33,-40.72,-56.385000000000005,False
5.0,7.5,t3,"t4,t5",5.0,8,5.0,103,3656,23.167396061269148,1.0025183462167073,3184.2800000000025,40,-48.12,-61.629999999999995,False
6.0,7.5,t3,"t4,t5",5.0,8,5.0,103,2121,22.583686940122583,0.9981849938181622,-1395.9099999999999,31,-36.29,-49.105000000000004,False
6.0,7.5,t2,"t3,t4",9.0,3,5.0,103,2208,35.00905797101449,0.9944373962904792,-4996.789999999999,35,-36.57,-52.345,False
6.0,7.5,t3,"t4,t5",5.0,3,5.0,103,2150,28.511627906976745,0.9802007761937973,-14434.310000000025,31,-36.37,-46.894999999999996,False
7.000000000000001,9.5,t3,"t4,t5",5.0,3,5.0,103,2471,27.80250910562525,0.9660869987315865,-29748.25,36,-36.6,-51.935,False
6.0,7.5,t2,"t3,t4",7.000000000000001,3,5.0,103,2219,32.94276701216764,0.9645697873478586,-29387.1,37,-35.18,-50.43,False
7.000000000000001,9.5,t3,"t4,t5",5.0,5,5.0,103,2456,25.407166123778502,0.9641886151818851,-33436.29999999999,32,-38.29,-54.815,False
6.0,7.5,t2,"t3,t4",5.0,3,5.0,103,2229,28.936742934051146,0.9613675776575396,-28783.34999999998,39,-32.33,-49.445,False
