screen,symbol,source,band_lo,band_hi,stop_pct,sma_n,entry_lag,hard_stop_days,stop_intraday,cost_bps,mode,n_trades,initial_capital,final_equity,total_pnl,win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,max_drawdown_pct,avg_days_held,max_win_pct,max_loss_pct,gross_profit,gross_loss
复利；至少20笔交易；按盈利因子降序,CACC,data/nasdaq_10y/CACC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,8646.33,-1353.67,34.88,-0.303,2.86,-1.997,1.432,0.731,-18.25,3.42,7.171,-4.669,3672.53,5026.36
复利；至少20笔交易；按盈利因子降序,HBCP,data/nasdaq_10y/HBCP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,37,10000,8743.26,-1256.74,27.03,-0.316,3.676,-1.795,2.048,0.731,-19.89,3.24,9.766,-4.44,3407.77,4664.34
复利；至少20笔交易；按盈利因子降序,HRTX,data/nasdaq_10y/HRTX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,50,10000,7871.07,-2128.93,20.0,-0.373,6.264,-2.032,3.083,0.729,-31.07,2.5,28.841,-7.609,5731.63,7860.4
复利；至少20笔交易；按盈利因子降序,PTEN,data/nasdaq_10y/PTEN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,41,10000,8492.24,-1507.76,24.39,-0.327,5.217,-2.115,2.466,0.728,-25.34,2.56,14.286,-3.883,4045.42,5553.27
复利；至少20笔交易；按盈利因子降序,KPTI,data/nasdaq_10y/KPTI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,40,10000,7656.72,-2343.28,12.5,-0.267,16.321,-2.637,6.189,0.727,-35.52,2.42,59.474,-10.053,6247.25,8590.53
复利；至少20笔交易；按盈利因子降序,FDBC,data/nasdaq_10y/FDBC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,38,10000,8412.66,-1587.34,26.32,-0.384,5.208,-2.381,2.187,0.725,-27.15,3.42,11.916,-6.005,4182.07,5769.42
复利；至少20笔交易；按盈利因子降序,INTA,data/nasdaq_10y/INTA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,20,10000,9287.28,-712.72,30.0,-0.322,3.428,-1.929,1.777,0.724,-12.65,3.2,9.72,-3.368,1870.04,2582.64
复利；至少20笔交易；按盈利因子降序,MSEX,data/nasdaq_10y/MSEX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,42,10000,8684.49,-1315.51,35.71,-0.302,2.542,-1.882,1.35,0.721,-17.71,3.71,8.688,-4.533,3406.3,4721.9
复利；至少20笔交易；按盈利因子降序,AIRT,data/nasdaq_10y/AIRT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,38,10000,8157.75,-1842.25,21.05,-0.401,8.147,-2.68,3.039,0.72,-31.18,2.89,17.039,-12.297,4736.33,6578.62
复利；至少20笔交易；按盈利因子降序,AEHR,data/nasdaq_10y/AEHR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,52,10000,7819.99,-2180.01,15.38,-0.372,9.127,-2.099,4.348,0.719,-30.69,1.94,17.778,-3.891,5590.9,7771.05
复利；至少20笔交易；按盈利因子降序,ICCC,data/nasdaq_10y/ICCC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,52,10000,6904.05,-3095.95,25.0,-0.605,5.724,-2.714,2.109,0.719,-54.05,2.63,14.778,-10.182,7940.68,11036.73
复利；至少20笔交易；按盈利因子降序,AEYE,data/nasdaq_10y/AEYE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,30,10000,8339.74,-1660.26,10.0,-0.277,18.56,-2.37,7.83,0.719,-25.06,1.87,47.041,-7.401,4254.33,5914.62
复利；至少20笔交易；按盈利因子降序,SLP,data/nasdaq_10y/SLP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,53,10000,7916.26,-2083.74,22.64,-0.385,5.065,-1.981,2.557,0.717,-37.13,2.94,10.986,-6.238,5270.17,7353.81
复利；至少20笔交易；按盈利因子降序,NXTC,data/nasdaq_10y/NXTC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,23,10000,8732.38,-1267.62,13.04,-0.371,11.462,-2.146,5.342,0.717,-29.29,2.3,32.825,-6.038,3213.62,4481.22
复利；至少20笔交易；按盈利因子降序,BLKB,data/nasdaq_10y/BLKB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,54,10000,8112.4,-1887.6,31.48,-0.355,2.798,-1.803,1.552,0.716,-28.33,3.59,7.903,-3.19,4758.58,6646.09
复利；至少20笔交易；按盈利因子降序,CMCSA,data/nasdaq_10y/CMCSA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,40,10000,8844.95,-1155.05,42.5,-0.279,1.843,-1.848,0.997,0.716,-14.21,4.22,8.585,-4.919,2912.14,4067.14
复利；至少20笔交易；按盈利因子降序,GECC,data/nasdaq_10y/GECC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,30,10000,8706.05,-1293.95,6.67,-0.269,18.424,-1.605,11.482,0.716,-27.64,2.4,36.287,-2.757,3257.13,4551.14
复利；至少20笔交易；按盈利因子降序,PRTH,data/nasdaq_10y/PRTH.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,42,10000,8068.19,-1931.81,21.43,-0.413,6.782,-2.375,2.856,0.715,-28.19,2.69,16.971,-8.661,4845.1,6776.91
复利；至少20笔交易；按盈利因子降序,FELE,data/nasdaq_10y/FELE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,36,10000,8622.62,-1377.38,27.78,-0.355,3.828,-1.963,1.95,0.715,-18.43,3.47,12.914,-8.81,3453.08,4830.48
复利；至少20笔交易；按盈利因子降序,OBT,data/nasdaq_10y/OBT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,26,10000,9086.89,-913.11,26.92,-0.317,3.53,-1.734,2.036,0.715,-10.36,3.27,11.253,-3.106,2289.43,3202.62
复利；至少20笔交易；按盈利因子降序,BPRN,data/nasdaq_10y/BPRN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,32,10000,8976.8,-1023.2,28.12,-0.295,2.992,-1.581,1.892,0.713,-18.0,3.0,12.102,-2.668,2542.4,3565.52
复利；至少20笔交易；按盈利因子降序,TCBK,data/nasdaq_10y/TCBK.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,8494.81,-1505.19,23.26,-0.322,4.481,-1.777,2.522,0.711,-24.65,3.16,14.324,-3.292,3703.96,5209.19
复利；至少20笔交易；按盈利因子降序,MMSI,data/nasdaq_10y/MMSI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,42,10000,8481.13,-1518.87,26.19,-0.343,3.228,-1.611,2.004,0.711,-30.78,3.62,15.345,-3.995,3730.41,5249.37
复利；至少20笔交易；按盈利因子降序,SEED,data/nasdaq_10y/SEED.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,38,10000,8259.42,-1740.58,15.79,-0.307,10.605,-2.353,4.508,0.711,-36.64,2.08,36.866,-4.93,4289.89,6030.46
复利；至少20笔交易；按盈利因子降序,LINC,data/nasdaq_10y/LINC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,47,10000,8188.09,-1811.91,21.28,-0.362,5.475,-1.94,2.823,0.709,-27.36,2.68,11.497,-4.02,4414.09,6226.21
复利；至少20笔交易；按盈利因子降序,QUIK,data/nasdaq_10y/QUIK.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,44,10000,7883.5,-2116.5,20.45,-0.398,6.35,-2.134,2.976,0.709,-37.39,2.34,32.692,-8.407,5167.53,7283.93
复利；至少20笔交易；按盈利因子降序,CWST,data/nasdaq_10y/CWST.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,47,10000,8268.26,-1731.74,25.53,-0.361,3.507,-1.687,2.079,0.708,-26.34,3.43,12.054,-3.131,4189.04,5920.63
复利；至少20笔交易；按盈利因子降序,STEP,data/nasdaq_10y/STEP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,30,10000,8777.87,-1222.13,30.0,-0.377,3.494,-2.036,1.716,0.708,-17.69,3.07,13.467,-4.499,2964.75,4186.75
复利；至少20笔交易；按盈利因子降序,KGEI,data/nasdaq_10y/KGEI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,8537.0,-1463.0,10.71,-0.358,15.385,-2.247,6.846,0.708,-26.63,2.36,32.663,-4.255,3542.31,5005.43
复利；至少20笔交易；按盈利因子降序,AMPH,data/nasdaq_10y/AMPH.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,49,10000,7845.72,-2154.28,30.61,-0.439,3.288,-2.083,1.579,0.706,-35.85,3.39,14.067,-8.717,5175.64,7329.92
复利；至少20笔交易；按盈利因子降序,IDCC,data/nasdaq_10y/IDCC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,42,10000,8503.12,-1496.88,33.33,-0.279,3.798,-2.318,1.638,0.706,-41.4,3.93,17.737,-12.637,3589.7,5086.91
复利；至少20笔交易；按盈利因子降序,DGII,data/nasdaq_10y/DGII.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,8348.54,-1651.46,27.91,-0.343,4.306,-2.143,2.009,0.704,-30.96,3.16,18.623,-6.908,3930.18,5581.73
复利；至少20笔交易；按盈利因子降序,ALLO,data/nasdaq_10y/ALLO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,39,10000,8315.38,-1684.62,12.82,-0.185,13.291,-2.167,6.133,0.704,-43.41,2.13,51.582,-3.704,4008.52,5693.02
复利；至少20笔交易；按盈利因子降序,ASPS,data/nasdaq_10y/ASPS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,48,10000,7801.94,-2198.06,27.08,-0.448,4.308,-2.215,1.945,0.7,-27.7,2.85,12.758,-8.16,5121.25,7319.4
复利；至少20笔交易；按盈利因子降序,SPSC,data/nasdaq_10y/SPSC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,47,10000,7701.02,-2298.98,25.53,-0.488,4.25,-2.112,2.012,0.7,-40.75,3.4,15.879,-8.338,5370.71,7669.83
复利；至少20笔交易；按盈利因子降序,RVSB,data/nasdaq_10y/RVSB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,49,10000,7729.09,-2270.91,24.49,-0.452,4.244,-1.975,2.149,0.699,-33.3,3.45,14.335,-14.188,5284.38,7555.06
复利；至少20笔交易；按盈利因子降序,ADTN,data/nasdaq_10y/ADTN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,48,10000,7497.55,-2502.45,31.25,-0.442,4.351,-2.621,1.66,0.699,-39.09,3.21,14.372,-27.023,5800.81,8303.51
复利；至少20笔交易；按盈利因子降序,WEYS,data/nasdaq_10y/WEYS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,45,10000,8102.91,-1897.09,28.89,-0.417,3.599,-2.048,1.757,0.699,-27.19,3.36,11.135,-6.452,4403.22,6300.21
复利；至少20笔交易；按盈利因子降序,RPAY,data/nasdaq_10y/RPAY.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,31,10000,8448.48,-1551.52,25.81,-0.459,4.998,-2.358,2.12,0.699,-21.18,3.03,13.554,-5.896,3602.21,5153.72
复利；至少20笔交易；按盈利因子降序,HLNE,data/nasdaq_10y/HLNE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,55,10000,7926.18,-2073.82,36.36,-0.367,3.068,-2.33,1.317,0.698,-30.32,3.67,6.043,-11.634,4786.91,6860.55
复利；至少20笔交易；按盈利因子降序,LQDT,data/nasdaq_10y/LQDT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,57,10000,7576.96,-2423.04,17.54,-0.382,6.358,-1.815,3.502,0.697,-33.35,2.7,32.41,-5.772,5585.89,8008.97
复利；至少20笔交易；按盈利因子降序,HRMY,data/nasdaq_10y/HRMY.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,37,10000,8336.08,-1663.92,29.73,-0.398,4.157,-2.325,1.788,0.696,-20.64,2.84,15.823,-11.684,3806.99,5471.05
复利；至少20笔交易；按盈利因子降序,LPSN,data/nasdaq_10y/LPSN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,62,10000,7108.35,-2891.65,22.58,-0.459,5.141,-2.093,2.456,0.695,-36.82,2.73,25.991,-9.115,6598.4,9490.01
复利；至少20笔交易；按盈利因子降序,PMTS,data/nasdaq_10y/PMTS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,56,10000,7470.18,-2529.82,17.86,-0.416,7.594,-2.157,3.52,0.695,-31.48,2.27,21.253,-5.238,5776.52,8306.25
复利；至少20笔交易；按盈利因子降序,FBIO,data/nasdaq_10y/FBIO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,46,10000,7216.09,-2783.91,13.04,-0.578,10.813,-2.286,4.729,0.693,-43.14,1.98,18.779,-13.363,6277.48,9061.29
复利；至少20笔交易；按盈利因子降序,DKNG,data/nasdaq_10y/DKNG.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,41,10000,8181.63,-1818.37,24.39,-0.434,4.408,-1.995,2.209,0.693,-24.13,2.71,12.684,-4.348,4102.98,5921.34
复利；至少20笔交易；按盈利因子降序,CLRO,data/nasdaq_10y/CLRO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,38,10000,7999.5,-2000.5,18.42,-0.512,6.664,-2.133,3.124,0.691,-28.24,1.89,12.707,-4.255,4468.3,6468.85
复利；至少20笔交易；按盈利因子降序,TLRY,data/nasdaq_10y/TLRY.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,30,10000,8018.73,-1981.27,10.0,-0.583,14.59,-2.269,6.429,0.691,-40.34,1.67,22.36,-4.298,4422.68,6403.98
复利；至少20笔交易；按盈利因子降序,HST,data/nasdaq_10y/HST.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,51,10000,8485.88,-1514.12,33.33,-0.297,2.418,-1.655,1.461,0.689,-25.58,3.39,5.687,-3.161,3350.84,4865.06
复利；至少20笔交易；按盈利因子降序,FOSL,data/nasdaq_10y/FOSL.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,36,10000,7570.1,-2429.9,22.22,-0.548,7.667,-2.895,2.649,0.689,-34.13,2.86,31.033,-16.253,5371.01,7800.98
复利；至少20笔交易；按盈利因子降序,FRD,data/nasdaq_10y/FRD.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,46,10000,8112.51,-1887.49,13.04,-0.246,11.015,-1.935,5.694,0.688,-42.14,2.46,43.066,-6.713,4161.58,6049.26
复利；至少20笔交易；按盈利因子降序,OVBC,data/nasdaq_10y/OVBC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,40,10000,8447.91,-1552.09,15.0,-0.304,7.818,-1.738,4.499,0.688,-31.34,3.1,28.862,-3.801,3418.88,4971.14
复利；至少20笔交易；按盈利因子降序,ICUI,data/nasdaq_10y/ICUI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,52,10000,8100.81,-1899.19,26.92,-0.363,3.438,-1.763,1.95,0.687,-30.0,3.15,8.803,-2.914,4165.59,6064.74
复利；至少20笔交易；按盈利因子降序,PRAX,data/nasdaq_10y/PRAX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,26,10000,8338.28,-1661.72,11.54,-0.533,13.041,-2.304,5.66,0.687,-27.01,1.88,27.376,-7.593,3643.11,5304.77
复利；至少20笔交易；按盈利因子降序,OMER,data/nasdaq_10y/OMER.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,8744.02,-1255.98,21.43,-0.362,5.687,-2.011,2.827,0.686,-20.77,2.39,24.757,-5.157,2739.02,3995.04
复利；至少20笔交易；按盈利因子降序,MDGL,data/nasdaq_10y/MDGL.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,40,10000,8297.39,-1702.61,20.0,-0.288,7.285,-2.182,3.339,0.685,-44.01,2.75,36.317,-10.262,3697.69,5400.32
复利；至少20笔交易；按盈利因子降序,PRPL,data/nasdaq_10y/PRPL.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,8031.36,-1968.64,21.43,-0.461,8.886,-3.01,2.952,0.685,-23.68,2.96,34.783,-23.045,4280.09,6248.83
复利；至少20笔交易；按盈利因子降序,PHIO,data/nasdaq_10y/PHIO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,33,10000,8337.26,-1662.74,12.12,-0.428,12.132,-2.16,5.616,0.684,-26.95,1.85,17.619,-6.061,3602.32,5264.96
复利；至少20笔交易；按盈利因子降序,AZIO,data/nasdaq_10y/AZIO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,6659.6,-3340.4,14.29,-0.89,20.224,-4.409,4.587,0.684,-54.06,2.18,44.958,-15.789,7226.51,10566.98
复利；至少20笔交易；按盈利因子降序,JBLU,data/nasdaq_10y/JBLU.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,48,10000,7892.6,-2107.4,22.92,-0.416,5.042,-2.039,2.473,0.683,-30.97,2.98,15.486,-5.836,4548.65,6655.97
复利；至少20笔交易；按盈利因子降序,PRDO,data/nasdaq_10y/PRDO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,38,10000,8471.19,-1528.81,23.68,-0.404,3.654,-1.663,2.197,0.683,-27.53,3.53,8.115,-3.151,3297.68,4826.32
复利；至少20笔交易；按盈利因子降序,BANF,data/nasdaq_10y/BANF.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,34,10000,8687.65,-1312.35,26.47,-0.373,3.15,-1.641,1.92,0.683,-22.14,3.21,11.587,-3.83,2831.54,4143.88
复利；至少20笔交易；按盈利因子降序,EBMT,data/nasdaq_10y/EBMT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,33,10000,8838.67,-1161.33,30.3,-0.312,3.083,-1.787,1.725,0.683,-22.56,3.39,14.308,-3.478,2503.64,3665.08
复利；至少20笔交易；按盈利因子降序,ARAY,data/nasdaq_10y/ARAY.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,41,10000,8222.78,-1777.22,29.27,-0.422,3.418,-2.012,1.699,0.682,-24.96,2.59,12.019,-4.092,3819.43,5596.74
复利；至少20笔交易；按盈利因子降序,KRYS,data/nasdaq_10y/KRYS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,48,10000,7382.69,-2617.31,18.75,-0.526,6.266,-2.094,2.993,0.681,-43.08,2.33,24.107,-8.309,5577.73,8195.07
复利；至少20笔交易；按盈利因子降序,RDCM,data/nasdaq_10y/RDCM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,7976.88,-2023.12,20.93,-0.455,5.659,-2.074,2.729,0.68,-19.13,2.79,12.832,-6.551,4293.12,6316.06
复利；至少20笔交易；按盈利因子降序,SPT,data/nasdaq_10y/SPT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,40,10000,8159.07,-1840.93,22.5,-0.406,5.955,-2.253,2.643,0.68,-32.29,2.88,22.561,-8.361,3905.95,5747.06
复利；至少20笔交易；按盈利因子降序,KLXE,data/nasdaq_10y/KLXE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,24,10000,8811.99,-1188.01,12.5,-0.451,9.647,-1.894,5.094,0.68,-22.59,1.67,12.276,-2.176,2524.12,3712.2
复利；至少20笔交易；按盈利因子降序,VRA,data/nasdaq_10y/VRA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,53,10000,7507.34,-2492.66,28.3,-0.476,4.025,-2.253,1.786,0.679,-34.51,2.64,10.232,-10.238,5282.21,7775.03
复利；至少20笔交易；按盈利因子降序,NSSC,data/nasdaq_10y/NSSC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,54,10000,7553.23,-2446.77,25.93,-0.472,3.793,-1.964,1.931,0.678,-32.52,3.06,9.577,-6.533,5142.17,7588.95
复利；至少20笔交易；按盈利因子降序,PSKY,data/nasdaq_10y/PSKY.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,7761.46,-2238.54,25.58,-0.481,4.986,-2.36,2.113,0.678,-24.74,3.16,18.564,-16.266,4720.19,6958.7
复利；至少20笔交易；按盈利因子降序,CFBK,data/nasdaq_10y/CFBK.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,36,10000,8720.13,-1279.87,30.56,-0.339,2.901,-1.764,1.644,0.678,-19.37,3.92,6.5,-8.909,2692.24,3971.97
复利；至少20笔交易；按盈利因子降序,RSSS,data/nasdaq_10y/RSSS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,29,10000,8245.73,-1754.27,17.24,-0.289,11.941,-2.837,4.209,0.678,-38.59,3.9,47.566,-14.8,3696.43,5450.88
复利；至少20笔交易；按盈利因子降序,POWI,data/nasdaq_10y/POWI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,55,10000,7870.97,-2129.03,16.36,-0.363,6.525,-1.711,3.814,0.677,-28.64,3.29,15.69,-3.429,4464.8,6593.84
复利；至少20笔交易；按盈利因子降序,MSGM,data/nasdaq_10y/MSGM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,20,10000,8686.34,-1313.66,10.0,-0.518,16.982,-2.463,6.895,0.677,-33.52,2.05,23.984,-7.576,2751.56,4065.2
复利；至少20笔交易；按盈利因子降序,FLWS,data/nasdaq_10y/FLWS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,46,10000,7602.87,-2397.13,13.04,-0.434,8.767,-1.814,4.833,0.674,-42.49,2.72,40.144,-6.182,4954.0,7351.08
复利；至少20笔交易；按盈利因子降序,LSTR,data/nasdaq_10y/LSTR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,8419.7,-1580.3,27.91,-0.366,3.009,-1.673,1.799,0.674,-23.53,3.67,9.043,-5.656,3274.32,4854.68
复利；至少20笔交易；按盈利因子降序,RCON,data/nasdaq_10y/RCON.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,29,10000,7784.41,-2215.59,13.79,-0.705,11.414,-2.644,4.316,0.674,-35.13,2.14,20.0,-7.619,4587.21,6802.87
复利；至少20笔交易；按盈利因子降序,ISBA,data/nasdaq_10y/ISBA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,25,10000,8795.17,-1204.83,32.0,-0.459,3.029,-2.101,1.442,0.673,-23.86,3.8,11.94,-5.002,2474.58,3679.37
复利；至少20笔交易；按盈利因子降序,KRT,data/nasdaq_10y/KRT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,27,10000,8948.21,-1051.79,25.93,-0.369,3.613,-1.763,2.05,0.672,-15.77,3.26,8.766,-4.164,2159.4,3211.15
复利；至少20笔交易；按盈利因子降序,CASS,data/nasdaq_10y/CASS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,39,10000,8519.24,-1480.76,20.51,-0.371,4.132,-1.533,2.694,0.671,-21.52,3.67,9.563,-4.248,3022.95,4503.83
复利；至少20笔交易；按盈利因子降序,PEBO,data/nasdaq_10y/PEBO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,26,10000,9144.28,-855.72,38.46,-0.325,1.773,-1.636,1.083,0.67,-15.78,3.54,3.911,-2.391,1735.96,2591.65
复利；至少20笔交易；按盈利因子降序,YORW,data/nasdaq_10y/YORW.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,8611.08,-1388.92,32.56,-0.325,2.147,-1.519,1.414,0.668,-18.27,3.14,5.509,-3.388,2794.16,4182.99
复利；至少20笔交易；按盈利因子降序,CHDN,data/nasdaq_10y/CHDN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,38,10000,8447.77,-1552.23,28.95,-0.405,3.022,-1.801,1.678,0.666,-16.68,3.39,10.362,-3.624,3089.57,4641.84
复利；至少20笔交易；按盈利因子降序,TRMB,data/nasdaq_10y/TRMB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,40,10000,8387.2,-1612.8,35.0,-0.412,2.333,-1.889,1.235,0.665,-24.51,3.33,4.839,-4.338,3197.83,4810.72
复利；至少20笔交易；按盈利因子降序,SSBI,data/nasdaq_10y/SSBI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,35,10000,8308.32,-1691.68,20.0,-0.468,5.351,-1.923,2.783,0.665,-21.82,3.43,11.945,-5.257,3352.4,5043.98
复利；至少20笔交易；按盈利因子降序,ARVN,data/nasdaq_10y/ARVN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,32,10000,8418.85,-1581.15,28.12,-0.488,3.377,-2.0,1.688,0.664,-28.02,2.38,14.46,-2.0,3127.59,4708.76
复利；至少20笔交易；按盈利因子降序,OLLI,data/nasdaq_10y/OLLI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,8212.03,-1787.97,25.58,-0.425,3.274,-1.697,1.93,0.663,-25.3,3.33,8.016,-2.307,3518.19,5305.93
复利；至少20笔交易；按盈利因子降序,NNBR,data/nasdaq_10y/NNBR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,7596.66,-2403.34,16.28,-0.538,7.818,-2.163,3.615,0.662,-30.3,2.44,17.994,-7.727,4704.57,7107.83
复利；至少20笔交易；按盈利因子降序,IMNM,data/nasdaq_10y/IMNM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,26,10000,8351.68,-1648.32,7.69,-0.45,21.2,-2.254,9.404,0.662,-25.28,1.81,36.777,-5.206,3227.18,4875.38
复利；至少20笔交易；按盈利因子降序,RKLB,data/nasdaq_10y/RKLB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,24,10000,8811.41,-1188.59,20.83,-0.473,5.121,-1.945,2.633,0.662,-15.57,2.54,10.244,-2.5,2327.01,3515.6
复利；至少20笔交易；按盈利因子降序,INTZ,data/nasdaq_10y/INTZ.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,22,10000,7812.54,-2187.46,9.09,-0.619,28.848,-3.566,8.09,0.662,-29.05,2.41,44.928,-16.0,4291.56,6479.02
复利；至少20笔交易；按盈利因子降序,ROAD,data/nasdaq_10y/ROAD.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,52,10000,8147.54,-1852.46,32.69,-0.355,2.777,-1.876,1.48,0.661,-29.74,2.69,10.429,-2.311,3604.59,5456.93
复利；至少20笔交易；按盈利因子降序,PAMT,data/nasdaq_10y/PAMT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,45,10000,7360.77,-2639.23,26.67,-0.605,4.32,-2.396,1.803,0.661,-40.43,2.64,13.85,-10.125,5139.81,7778.93
复利；至少20笔交易；按盈利因子降序,LAB,data/nasdaq_10y/LAB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,45,10000,7516.59,-2483.41,15.56,-0.552,7.744,-2.081,3.722,0.659,-32.04,2.04,15.076,-4.382,4800.68,7284.08
复利；至少20笔交易；按盈利因子降序,VIRC,data/nasdaq_10y/VIRC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,7998.6,-2001.4,18.6,-0.45,5.977,-1.918,3.115,0.658,-27.37,2.88,13.976,-5.783,3849.61,5851.1
